Date,PLZ From Id,PLZ From Name,Count
2019-06-02,8280,Kreuzlingen,26
2019-06-02,6574,Gambarogno,44
2019-06-02,6930,Bedano,868
2019-06-02,6816,Bissone,1107
2019-06-02,7434,Sufers,28
2019-06-02,4304,Giebenach,22
2019-06-02,6614,Brissago,118
2019-06-02,6838,Breggia,150
2019-06-02,6672,Avegno Gordevio,44
2019-06-02,4052,Basel,346
2019-06-02,6517,Arbedo-Castione,122
2019-06-02,6853,Mendrisio,1296
2019-06-02,6806,Monteceneri,294
2019-06-02,6440,Ingenbohl,25
2019-06-02,6821,Rovio,104
2019-06-02,6998,Monteggio,1548
2019-06-02,6557,Cama,40
2019-06-02,6875,Castel San Pietro,90
2019-06-02,6577,Gambarogno,25
2019-06-02,6472,Erstfeld,71
2019-06-02,6945,Origlio,785
2019-06-02,6934,Bioggio,2541
2019-06-02,6921,Vico Morcote,378
2019-06-02,6826,Riva San Vitale,1796
2019-06-02,6596,Gordola,381
2019-06-02,6981,Bedigliora Croglio Curio,457
2019-06-02,3818,Grindelwald,24
2019-06-02,6912,Lugano,53
2019-06-02,8808,Freienbach,21
2019-06-02,6513,Bellinzona,584
2019-06-02,6966,Lugano,29
2019-06-02,4132,Muttenz,208
2019-06-02,6653,Terre di Pedemonte,31
2019-06-02,6994,Aranno,321
2019-06-02,6330,Cham,30
2019-06-02,6746,Faido,56
2019-06-02,6825,Mendrisio,1932
2019-06-02,4057,Basel,185
2019-06-02,6633,Lavertezzo,87
2019-06-02,4133,Pratteln,142
2019-06-02,6803,Monteceneri,132
2019-06-02,6775,Quinto,203
2019-06-02,6917,Lugano,760
2019-06-02,6467,Schattdorf,461
2019-06-02,6960,Capriasca,115
2019-06-02,6992,Bioggio Vernate,156
2019-06-02,6928,Manno,171
2019-06-02,6850,Mendrisio,15751
2019-06-02,6965,Lugano,279
2019-06-02,6721,Acquarossa Serravalle,74
2019-06-02,7306,Fläsch,31
2019-06-02,7412,Scharans,60
2019-06-02,6390,Engelberg,72
2019-06-02,6938,Alto Malcantone,130
2019-06-02,6980,Croglio,83
2019-06-02,6743,Bodio,51
2019-06-02,4310,Rheinfelden,37
2019-06-02,6814,Cadempino Lamone,1227
2019-06-02,6818,Melano,3201
2019-06-02,6953,Capriasca,861
2019-06-02,8912,Obfelden,24
2019-06-02,6003,Luzern,193
2019-06-02,6023,Rothenburg,132
2019-06-02,6913,Lugano,88
2019-06-02,8240,Thayngen,134
2019-06-02,6354,Vitznau,23
2019-06-02,6516,Cugnasco-Gerra,194
2019-06-02,9470,Buchs (SG) Grabs,209
2019-06-02,6854,Stabio,130
2019-06-02,8953,Dietikon,38
2019-06-02,6703,Riviera,46
2019-06-02,6957,Capriasca,28
2019-06-02,8038,Zürich,23
2019-06-02,6997,Sessa,235
2019-06-02,6822,Arogno,589
2019-06-02,3907,Simplon Zwischbergen,54
2019-06-02,7744,Brusio,27
2019-06-02,6563,Mesocco,123
2019-06-02,5430,Wettingen,32
2019-06-02,6490,Andermatt,81
2019-06-02,6600,Locarno Muralto,891
2019-06-02,3822,Lauterbrunnen,32
2019-06-02,6535,Roveredo (GR),191
2019-06-02,9466,Sennwald,39
2019-06-02,4051,Basel,23
2019-06-02,8400,Winterthur,31
2019-06-02,8207,Schaffhausen,50
2019-06-02,6644,Orselina,26
2019-06-02,6558,Lostallo,100
2019-06-02,6714,Serravalle,25
2019-06-02,8002,Zürich,26
2019-06-02,6612,Ascona,571
2019-06-02,6929,Gravesano,500
2019-06-02,6537,Grono,30
2019-06-02,6503,Bellinzona,700
2019-06-02,6654,Terre di Pedemonte,30
2019-06-02,6874,Castel San Pietro,270
2019-06-02,6807,Torricella-Taverne,948
2019-06-02,6993,Bioggio,23
2019-06-02,6595,Lavertezzo,140
2019-06-02,6658,Centovalli,21
2019-06-02,6864,Mendrisio,257
2019-06-02,1009,Pully,22
2019-06-02,7310,Bad Ragaz,33
2019-06-02,7320,Sargans,42
2019-06-02,6718,Blenio,181
2019-06-02,6984,Pura,465
2019-06-02,8006,Zürich,46
2019-06-02,6810,Isone,78
2019-06-02,6072,Sachseln,24
2019-06-02,6575,Gambarogno,40
2019-06-02,4056,Basel,233
2019-06-02,6632,Vogorno,57
2019-06-02,6839,Breggia,93
2019-06-02,6722,Acquarossa,29
2019-06-02,-1,Other,5238
2019-06-03,7304,Maienfeld,46
2019-06-03,6979,Lugano,28
2019-06-03,6855,Stabio,2307
2019-06-03,6512,Bellinzona,1383
2019-06-03,6986,Curio Miglieglia Novaggio,209
2019-06-03,8887,Mels,30
2019-06-03,6954,Capriasca,258
2019-06-03,6527,Riviera,90
2019-06-03,6374,Buochs,24
2019-06-03,8200,Schaffhausen,32
2019-06-03,6808,Torricella-Taverne,198
2019-06-03,8005,Zürich,206
2019-06-03,6918,Lugano,561
2019-06-03,6883,Novazzano,2030
2019-06-03,6776,Quinto,715
2019-06-03,6830,Chiasso,4104
2019-06-03,9469,Sennwald,169
2019-06-03,3012,Bern,22
2019-06-03,6764,Faido,83
2019-06-03,6939,Alto Malcantone,257
2019-06-03,8057,Zürich,21
2019-06-03,6515,Bellinzona,57
2019-06-03,9000,St. Gallen,26
2019-06-03,4058,Basel,622
2019-06-03,6370,Oberdorf (NW) Stans,29
2019-06-03,6804,Monteceneri,276
2019-06-03,6877,Coldrerio,3185
2019-06-03,9476,Wartau,23
2019-06-03,6914,Lugano,240
2019-06-03,6872,Mendrisio,39
2019-06-03,4618,Boningen,22
2019-06-03,9465,Sennwald,51
2019-06-03,4422,Arisdorf,50
2019-06-03,9464,Altstätten Rüthi (SG),57
2019-06-03,6987,Caslano,2418
2019-06-03,6723,Acquarossa,40
2019-06-03,6968,Lugano,50
2019-06-03,6713,Serravalle,77
2019-06-03,6006,Luzern,23
2019-06-03,7000,Chur,58
2019-06-03,6873,Castel San Pietro,50
2019-06-03,6010,Alpnach Kriens,47
2019-06-03,6599,Cadenazzo,67
2019-06-03,6936,Cademario,99
2019-06-03,6828,Balerna,2811
2019-06-03,6487,Göschenen,30
2019-06-03,9475,Sevelen,32
2019-06-03,7500,St. Moritz,23
2019-06-03,6594,Gambarogno,339
2019-06-03,6983,Magliaso,1121
2019-06-03,6670,Avegno Gordevio,37
2019-06-03,4600,Olten,23
2019-06-03,6523,Bellinzona,80
2019-06-03,6410,Arth Gersau,37
2019-06-03,6745,Giornico,105
2019-06-03,6534,San Vittore,246
2019-06-03,6300,Zug,93
2019-06-03,6823,Arogno,79
2019-06-03,6717,Blenio,24
2019-06-03,6562,Soazza,42
2019-06-03,6809,Comunanza Cadenazzo/Montecener,125
2019-06-03,6648,Minusio,305
2019-06-03,8001,Zürich,242
2019-06-03,6947,Capriasca,71
2019-06-03,6772,Prato (Leventina),23
2019-06-03,6702,Bellinzona,111
2019-06-03,6863,Mendrisio,31
2019-06-03,6616,Losone,252
2019-06-03,6210,Sursee,21
2019-06-03,3011,Bern,21
2019-06-03,6760,Faido,91
2019-06-03,8640,Freienbach Rapperswil-Jona,27
2019-06-03,6020,Emmen,46
2019-06-03,6482,Gurtnellen,22
2019-06-03,8302,Kloten,96
2019-06-03,8233,Bargen (SH),30
2019-06-03,6865,Mendrisio,56
2019-06-03,6652,Terre di Pedemonte,24
2019-06-03,6343,Risch,38
2019-06-03,6528,Bellinzona,630
2019-06-03,6990,Agno,316
2019-06-03,6565,Mesocco,81
2019-06-03,8910,Affoltern am Albis,23
2019-06-03,8810,Horgen,27
2019-06-03,6926,Collina d'Oro,571
2019-06-03,6852,Mendrisio,657
2019-06-03,8048,Zürich,54
2019-06-03,4053,Basel,49
2019-06-03,6556,Grono,43
2019-06-03,6833,Vacallo,1597
2019-06-03,6677,Maggia,40
2019-06-03,6995,Croglio,210
2019-06-03,6375,Beckenried,32
2019-06-03,6955,Capriasca,636
2019-06-03,9444,Diepoldsau,41
2019-06-03,6958,Capriasca,333
2019-06-03,6919,Collina d'Oro,162
2019-06-03,8800,Thalwil,22
2019-06-03,6780,Airolo,200
2019-06-03,6862,Mendrisio,6042
2019-06-03,7435,Splügen,22
2019-06-03,6518,Bellinzona,121
2019-06-03,6967,Lugano,28
2019-06-03,6593,Cadenazzo,856
2019-06-03,6720,Blenio,21
2019-06-03,8008,Zürich,31
2019-06-03,6763,Faido,41
2019-06-03,6573,Gambarogno,70
2019-06-03,6837,Breggia,31
2019-06-03,6978,Lugano,120
2019-06-03,6946,Ponte Capriasca,512
2019-06-03,6935,Bioggio,26
2019-06-03,8952,Schlieren,21
2019-06-03,6827,Brusino Arsizio,150
2019-06-03,6805,Mezzovico-Vira,1035
2019-06-03,6005,Horw Luzern,105
2019-06-03,6988,Ponte Tresa,525
2019-06-03,6514,Bellinzona,206
2019-06-03,6533,Lumino,120
2019-06-03,6592,Sant'Antonino,1025
2019-06-03,8004,Zürich,199
2019-06-03,6982,Agno,4550
2019-06-03,6950,Capriasca,85
2019-06-03,6524,Bellinzona,24
2019-06-03,6922,Morcote,453
2019-06-03,6203,Neuenkirch,34
2019-06-03,6454,Flüelen,42
2019-06-03,9451,Oberriet (SG),23
2019-06-03,6052,Hergiswil (NW),23
2019-06-03,6598,Tenero-Contra,236
2019-06-03,6493,Hospental,33
2019-06-03,6916,Grancia,992
2019-06-03,6959,Lugano,124
2019-06-03,6927,Collina d'Oro,216
2019-06-03,6705,Riviera,42
2019-06-03,5033,Buchs (AG),22
2019-06-03,4127,Birsfelden,49
2019-06-03,6937,Alto Malcantone,100
2019-06-03,7270,Davos,28
2019-06-03,8152,Opfikon,39
2019-06-03,6532,Arbedo-Castione,491
2019-06-03,6991,Neggio,75
2019-06-03,6525,Bellinzona,46
2019-06-03,6742,Pollegio,93
2019-06-03,6572,Gambarogno,244
2019-06-03,6613,Ronco sopra Ascona,53
2019-06-03,6500,Bellinzona,3563
2019-06-03,6815,Melide,1381
2019-06-03,6866,Mendrisio,78
2019-06-03,7438,Hinterrhein,58
2019-06-03,6340,Baar Neuheim,28
2019-06-03,6460,Altdorf (UR),72
2019-06-03,6834,Morbio Inferiore,629
2019-06-03,6004,Luzern,193
2019-06-03,6710,Biasca,512
2019-06-03,6989,Croglio,265
2019-06-03,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,70
2019-06-03,4452,Itingen,35
2019-06-03,6645,Brione sopra Minusio,25
2019-06-03,6747,Faido,30
2019-06-03,6817,Maroggia,358
2019-06-03,6802,Monteceneri,1636
2019-06-03,6956,Capriasca,80
2019-06-03,6574,Gambarogno,39
2019-06-03,6930,Bedano,2309
2019-06-03,6816,Bissone,828
2019-06-03,6614,Brissago,109
2019-06-03,6838,Breggia,191
2019-06-03,6672,Avegno Gordevio,22
2019-06-03,2503,Biel/Bienne,22
2019-06-03,4052,Basel,400
2019-06-03,6517,Arbedo-Castione,110
2019-06-03,6853,Mendrisio,1220
2019-06-03,6806,Monteceneri,422
2019-06-03,6440,Ingenbohl,35
2019-06-03,6821,Rovio,83
2019-06-03,6998,Monteggio,753
2019-06-03,6875,Castel San Pietro,33
2019-06-03,6472,Erstfeld,125
2019-06-03,6945,Origlio,665
2019-06-03,6934,Bioggio,3373
2019-06-03,6921,Vico Morcote,218
2019-06-03,6826,Riva San Vitale,1190
2019-06-03,6596,Gordola,398
2019-06-03,6981,Bedigliora Croglio Curio,532
2019-06-03,6912,Lugano,44
2019-06-03,6513,Bellinzona,158
2019-06-03,4132,Muttenz,148
2019-06-03,6653,Terre di Pedemonte,33
2019-06-03,6994,Aranno,301
2019-06-03,6746,Faido,49
2019-06-03,6825,Mendrisio,866
2019-06-03,4057,Basel,118
2019-06-03,4133,Pratteln,98
2019-06-03,6803,Monteceneri,133
2019-06-03,6775,Quinto,95
2019-06-03,6917,Lugano,1189
2019-06-03,6467,Schattdorf,439
2019-06-03,6960,Capriasca,23
2019-06-03,6992,Bioggio Vernate,139
2019-06-03,6928,Manno,532
2019-06-03,6850,Mendrisio,9277
2019-06-03,6965,Lugano,431
2019-06-03,6721,Acquarossa Serravalle,47
2019-06-03,7412,Scharans,54
2019-06-03,6390,Engelberg,61
2019-06-03,6938,Alto Malcantone,117
2019-06-03,6980,Croglio,75
2019-06-03,6743,Bodio,107
2019-06-03,6814,Cadempino Lamone,2117
2019-06-03,6818,Melano,1231
2019-06-03,6953,Capriasca,700
2019-06-03,6003,Luzern,115
2019-06-03,6023,Rothenburg,148
2019-06-03,6913,Lugano,42
2019-06-03,8240,Thayngen,122
2019-06-03,6516,Cugnasco-Gerra,147
2019-06-03,9470,Buchs (SG) Grabs,170
2019-06-03,6854,Stabio,51
2019-06-03,6484,Wassen,24
2019-06-03,8304,Wallisellen,23
2019-06-03,8953,Dietikon,30
2019-06-03,6703,Riviera,49
2019-06-03,8038,Zürich,28
2019-06-03,3860,Meiringen Schattenhalb,21
2019-06-03,6997,Sessa,75
2019-06-03,6822,Arogno,568
2019-06-03,3907,Simplon Zwischbergen,22
2019-06-03,6563,Mesocco,87
2019-06-03,6490,Andermatt,69
2019-06-03,6600,Locarno Muralto,1030
2019-06-03,3822,Lauterbrunnen,22
2019-06-03,6535,Roveredo (GR),195
2019-06-03,9466,Sennwald,34
2019-06-03,4051,Basel,26
2019-06-03,8207,Schaffhausen,62
2019-06-03,6644,Orselina,46
2019-06-03,6558,Lostallo,63
2019-06-03,8002,Zürich,25
2019-06-03,6612,Ascona,421
2019-06-03,6929,Gravesano,820
2019-06-03,6537,Grono,40
2019-06-03,6503,Bellinzona,209
2019-06-03,6874,Castel San Pietro,219
2019-06-03,6807,Torricella-Taverne,1364
2019-06-03,6595,Lavertezzo,227
2019-06-03,6452,Riemenstalden Sisikon,28
2019-06-03,7430,Rongellen Thusis,33
2019-06-03,6864,Mendrisio,254
2019-06-03,7310,Bad Ragaz,35
2019-06-03,6718,Blenio,33
2019-06-03,6984,Pura,410
2019-06-03,8006,Zürich,30
2019-06-03,6810,Isone,37
2019-06-03,4056,Basel,158
2019-06-03,6839,Breggia,70
2019-06-03,6035,Buchrain,22
2019-06-03,-1,Other,4886
2019-06-04,7304,Maienfeld,34
2019-06-04,6979,Lugano,33
2019-06-04,6855,Stabio,2136
2019-06-04,6512,Bellinzona,1389
2019-06-04,6986,Curio Miglieglia Novaggio,350
2019-06-04,8887,Mels,25
2019-06-04,6954,Capriasca,257
2019-06-04,6527,Riviera,91
2019-06-04,6374,Buochs,21
2019-06-04,6808,Torricella-Taverne,100
2019-06-04,8005,Zürich,301
2019-06-04,6918,Lugano,461
2019-06-04,6883,Novazzano,1338
2019-06-04,6744,Personico,65
2019-06-04,6776,Quinto,596
2019-06-04,6830,Chiasso,3326
2019-06-04,9469,Sennwald,102
2019-06-04,4543,Deitingen,21
2019-06-04,6764,Faido,90
2019-06-04,6939,Alto Malcantone,262
2019-06-04,6515,Bellinzona,54
2019-06-04,9000,St. Gallen,21
2019-06-04,4058,Basel,304
2019-06-04,6370,Oberdorf (NW) Stans,32
2019-06-04,6804,Monteceneri,271
2019-06-04,6877,Coldrerio,1669
2019-06-04,9476,Wartau,27
2019-06-04,6914,Lugano,293
2019-06-04,6872,Mendrisio,29
2019-06-04,9465,Sennwald,24
2019-06-04,4422,Arisdorf,34
2019-06-04,6987,Caslano,2418
2019-06-04,6723,Acquarossa,21
2019-06-04,6968,Lugano,89
2019-06-04,6713,Serravalle,80
2019-06-04,6006,Luzern,48
2019-06-04,7000,Chur,70
2019-06-04,6873,Castel San Pietro,48
2019-06-04,6010,Alpnach Kriens,28
2019-06-04,6951,Lugano,30
2019-06-04,6579,Gambarogno,29
2019-06-04,6599,Cadenazzo,70
2019-06-04,8600,Dübendorf,25
2019-06-04,6936,Cademario,79
2019-06-04,6828,Balerna,1900
2019-06-04,6487,Göschenen,27
2019-06-04,9475,Sevelen,24
2019-06-04,6594,Gambarogno,385
2019-06-04,6983,Magliaso,1003
2019-06-04,6523,Bellinzona,65
2019-06-04,6410,Arth Gersau,39
2019-06-04,6745,Giornico,59
2019-06-04,6534,San Vittore,185
2019-06-04,6300,Zug,99
2019-06-04,6823,Arogno,81
2019-06-04,6562,Soazza,24
2019-06-04,6204,Sempach,21
2019-06-04,8050,Zürich,34
2019-06-04,6809,Comunanza Cadenazzo/Montecener,97
2019-06-04,6648,Minusio,283
2019-06-04,8001,Zürich,274
2019-06-04,6947,Capriasca,116
2019-06-04,6702,Bellinzona,155
2019-06-04,6863,Mendrisio,39
2019-06-04,6616,Losone,316
2019-06-04,6474,Silenen,27
2019-06-04,6760,Faido,95
2019-06-04,6020,Emmen,45
2019-06-04,6482,Gurtnellen,21
2019-06-04,8302,Kloten,102
2019-06-04,6865,Mendrisio,40
2019-06-04,6442,Gersau,26
2019-06-04,6652,Terre di Pedemonte,30
2019-06-04,6605,Locarno,22
2019-06-04,6528,Bellinzona,713
2019-06-04,6990,Agno,329
2019-06-04,6565,Mesocco,76
2019-06-04,6926,Collina d'Oro,889
2019-06-04,6852,Mendrisio,422
2019-06-04,8048,Zürich,41
2019-06-04,4053,Basel,44
2019-06-04,6556,Grono,25
2019-06-04,6833,Vacallo,871
2019-06-04,6995,Croglio,241
2019-06-04,6375,Beckenried,42
2019-06-04,6955,Capriasca,423
2019-06-04,9444,Diepoldsau,23
2019-06-04,6958,Capriasca,249
2019-06-04,6919,Collina d'Oro,82
2019-06-04,6780,Airolo,163
2019-06-04,6862,Mendrisio,3810
2019-06-04,6518,Bellinzona,97
2019-06-04,6967,Lugano,32
2019-06-04,6593,Cadenazzo,857
2019-06-04,8008,Zürich,28
2019-06-04,6763,Faido,36
2019-06-04,6573,Gambarogno,88
2019-06-04,6837,Breggia,48
2019-06-04,6978,Lugano,165
2019-06-04,6946,Ponte Capriasca,552
2019-06-04,6935,Bioggio,79
2019-06-04,6827,Brusino Arsizio,153
2019-06-04,6805,Mezzovico-Vira,1042
2019-06-04,6207,Nottwil,52
2019-06-04,6005,Horw Luzern,66
2019-06-04,6988,Ponte Tresa,718
2019-06-04,6514,Bellinzona,227
2019-06-04,6533,Lumino,106
2019-06-04,6716,Acquarossa,36
2019-06-04,6592,Sant'Antonino,1098
2019-06-04,8004,Zürich,114
2019-06-04,6982,Agno,4356
2019-06-04,6950,Capriasca,263
2019-06-04,6524,Bellinzona,48
2019-06-04,6922,Morcote,446
2019-06-04,6578,Gambarogno,30
2019-06-04,6454,Flüelen,45
2019-06-04,6598,Tenero-Contra,255
2019-06-04,7411,Sils im Domleschg,21
2019-06-04,6916,Grancia,1282
2019-06-04,6959,Lugano,154
2019-06-04,6927,Collina d'Oro,216
2019-06-04,6705,Riviera,44
2019-06-04,4127,Birsfelden,29
2019-06-04,6937,Alto Malcantone,130
2019-06-04,8152,Opfikon,38
2019-06-04,6532,Arbedo-Castione,492
2019-06-04,6991,Neggio,113
2019-06-04,6525,Bellinzona,69
2019-06-04,6742,Pollegio,102
2019-06-04,6572,Gambarogno,236
2019-06-04,6613,Ronco sopra Ascona,81
2019-06-04,6500,Bellinzona,3373
2019-06-04,6815,Melide,1399
2019-06-04,6866,Mendrisio,73
2019-06-04,7438,Hinterrhein,36
2019-06-04,6340,Baar Neuheim,23
2019-06-04,6832,Chiasso,30
2019-06-04,6460,Altdorf (UR),47
2019-06-04,6834,Morbio Inferiore,593
2019-06-04,6004,Luzern,135
2019-06-04,6710,Biasca,600
2019-06-04,6989,Croglio,264
2019-06-04,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,44
2019-06-04,6353,Weggis,24
2019-06-04,4452,Itingen,26
2019-06-04,6645,Brione sopra Minusio,44
2019-06-04,6817,Maroggia,365
2019-06-04,6802,Monteceneri,1807
2019-06-04,6956,Capriasca,87
2019-06-04,6574,Gambarogno,30
2019-06-04,6930,Bedano,2153
2019-06-04,6816,Bissone,796
2019-06-04,6614,Brissago,124
2019-06-04,6838,Breggia,54
2019-06-04,4052,Basel,197
2019-06-04,6517,Arbedo-Castione,125
2019-06-04,6853,Mendrisio,903
2019-06-04,6806,Monteceneri,372
2019-06-04,7013,Domat/Ems,25
2019-06-04,6440,Ingenbohl,81
2019-06-04,6821,Rovio,108
2019-06-04,6998,Monteggio,665
2019-06-04,6557,Cama,31
2019-06-04,6875,Castel San Pietro,85
2019-06-04,6472,Erstfeld,178
2019-06-04,6945,Origlio,650
2019-06-04,6934,Bioggio,3649
2019-06-04,6921,Vico Morcote,231
2019-06-04,6826,Riva San Vitale,938
2019-06-04,6596,Gordola,413
2019-06-04,6981,Bedigliora Croglio Curio,286
2019-06-04,6912,Lugano,55
2019-06-04,6513,Bellinzona,215
2019-06-04,4132,Muttenz,100
2019-06-04,6653,Terre di Pedemonte,40
2019-06-04,6994,Aranno,197
2019-06-04,6330,Cham,36
2019-06-04,6746,Faido,23
2019-06-04,6825,Mendrisio,690
2019-06-04,4057,Basel,87
2019-06-04,6633,Lavertezzo,24
2019-06-04,4133,Pratteln,75
2019-06-04,6803,Monteceneri,184
2019-06-04,6775,Quinto,98
2019-06-04,6917,Lugano,1116
2019-06-04,6467,Schattdorf,356
2019-06-04,6960,Capriasca,35
2019-06-04,6992,Bioggio Vernate,157
2019-06-04,6928,Manno,295
2019-06-04,6850,Mendrisio,6954
2019-06-04,6965,Lugano,333
2019-06-04,6721,Acquarossa Serravalle,43
2019-06-04,7412,Scharans,21
2019-06-04,6390,Engelberg,42
2019-06-04,8957,Spreitenbach,38
2019-06-04,6938,Alto Malcantone,99
2019-06-04,6980,Croglio,84
2019-06-04,6743,Bodio,96
2019-06-04,6814,Cadempino Lamone,2019
2019-06-04,6818,Melano,1004
2019-06-04,6953,Capriasca,786
2019-06-04,6003,Luzern,94
2019-06-04,6023,Rothenburg,114
2019-06-04,6913,Lugano,83
2019-06-04,8240,Thayngen,88
2019-06-04,6516,Cugnasco-Gerra,147
2019-06-04,9470,Buchs (SG) Grabs,132
2019-06-04,6854,Stabio,149
2019-06-04,8953,Dietikon,23
2019-06-04,6703,Riviera,54
2019-06-04,6957,Capriasca,24
2019-06-04,8038,Zürich,21
2019-06-04,6997,Sessa,103
2019-06-04,6822,Arogno,547
2019-06-04,6563,Mesocco,41
2019-06-04,6490,Andermatt,22
2019-06-04,6600,Locarno Muralto,1105
2019-06-04,6535,Roveredo (GR),220
2019-06-04,4051,Basel,30
2019-06-04,8207,Schaffhausen,33
2019-06-04,6644,Orselina,23
2019-06-04,6558,Lostallo,34
2019-06-04,8002,Zürich,26
2019-06-04,6612,Ascona,450
2019-06-04,6929,Gravesano,939
2019-06-04,6537,Grono,73
2019-06-04,6503,Bellinzona,335
2019-06-04,6874,Castel San Pietro,260
2019-06-04,6807,Torricella-Taverne,1289
2019-06-04,6595,Lavertezzo,284
2019-06-04,6864,Mendrisio,248
2019-06-04,7310,Bad Ragaz,27
2019-06-04,6718,Blenio,21
2019-06-04,6984,Pura,410
2019-06-04,8006,Zürich,25
2019-06-04,6810,Isone,56
2019-06-04,4056,Basel,129
2019-06-04,6839,Breggia,43
2019-06-04,-1,Other,4738
2019-06-05,7304,Maienfeld,58
2019-06-05,6979,Lugano,47
2019-06-05,6855,Stabio,2101
2019-06-05,6512,Bellinzona,1416
2019-06-05,6986,Curio Miglieglia Novaggio,396
2019-06-05,6954,Capriasca,249
2019-06-05,6527,Riviera,121
2019-06-05,8200,Schaffhausen,32
2019-06-05,6808,Torricella-Taverne,132
2019-06-05,8005,Zürich,375
2019-06-05,6576,Gambarogno,30
2019-06-05,6918,Lugano,451
2019-06-05,6883,Novazzano,1354
2019-06-05,6744,Personico,42
2019-06-05,5000,Aarau,45
2019-06-05,6776,Quinto,472
2019-06-05,6830,Chiasso,3395
2019-06-05,9469,Sennwald,184
2019-06-05,6764,Faido,78
2019-06-05,6939,Alto Malcantone,233
2019-06-05,6515,Bellinzona,63
2019-06-05,9000,St. Gallen,33
2019-06-05,4058,Basel,332
2019-06-05,6370,Oberdorf (NW) Stans,33
2019-06-05,6804,Monteceneri,319
2019-06-05,6877,Coldrerio,1696
2019-06-05,9443,Widnau,35
2019-06-05,9476,Wartau,40
2019-06-05,6914,Lugano,322
2019-06-05,6872,Mendrisio,36
2019-06-05,9465,Sennwald,46
2019-06-05,6707,Riviera,23
2019-06-05,4422,Arisdorf,62
2019-06-05,9464,Altstätten Rüthi (SG),52
2019-06-05,4415,Lausen,23
2019-06-05,6987,Caslano,2527
2019-06-05,6723,Acquarossa,22
2019-06-05,6423,Schwyz,32
2019-06-05,6968,Lugano,120
2019-06-05,6713,Serravalle,64
2019-06-05,6006,Luzern,41
2019-06-05,7000,Chur,61
2019-06-05,6873,Castel San Pietro,63
2019-06-05,6010,Alpnach Kriens,46
2019-06-05,6951,Lugano,48
2019-06-05,6579,Gambarogno,23
2019-06-05,6599,Cadenazzo,66
2019-06-05,6936,Cademario,71
2019-06-05,6828,Balerna,2112
2019-06-05,6487,Göschenen,111
2019-06-05,9475,Sevelen,53
2019-06-05,7500,St. Moritz,30
2019-06-05,6594,Gambarogno,334
2019-06-05,6983,Magliaso,995
2019-06-05,4600,Olten,30
2019-06-05,6523,Bellinzona,91
2019-06-05,6410,Arth Gersau,69
2019-06-05,6745,Giornico,88
2019-06-05,6534,San Vittore,186
2019-06-05,6300,Zug,116
2019-06-05,6823,Arogno,95
2019-06-05,6717,Blenio,25
2019-06-05,6562,Soazza,52
2019-06-05,8050,Zürich,37
2019-06-05,6809,Comunanza Cadenazzo/Montecener,123
2019-06-05,6648,Minusio,309
2019-06-05,8001,Zürich,240
2019-06-05,6947,Capriasca,124
2019-06-05,6702,Bellinzona,107
2019-06-05,6863,Mendrisio,51
2019-06-05,6616,Losone,251
2019-06-05,6210,Sursee,33
2019-06-05,6760,Faido,110
2019-06-05,6020,Emmen,39
2019-06-05,8302,Kloten,80
2019-06-05,6865,Mendrisio,58
2019-06-05,6652,Terre di Pedemonte,36
2019-06-05,6343,Risch,29
2019-06-05,6528,Bellinzona,804
2019-06-05,6990,Agno,291
2019-06-05,6565,Mesocco,94
2019-06-05,8910,Affoltern am Albis,21
2019-06-05,8810,Horgen,23
2019-06-05,6926,Collina d'Oro,868
2019-06-05,6852,Mendrisio,486
2019-06-05,8048,Zürich,47
2019-06-05,8700,Küsnacht (ZH),25
2019-06-05,4053,Basel,47
2019-06-05,7185,Medel (Lucmagn),21
2019-06-05,6833,Vacallo,877
2019-06-05,6677,Maggia,37
2019-06-05,6995,Croglio,263
2019-06-05,6955,Capriasca,425
2019-06-05,9444,Diepoldsau,58
2019-06-05,6958,Capriasca,242
2019-06-05,6919,Collina d'Oro,139
2019-06-05,6780,Airolo,195
2019-06-05,6862,Mendrisio,3788
2019-06-05,7435,Splügen,27
2019-06-05,6518,Bellinzona,128
2019-06-05,6967,Lugano,66
2019-06-05,6593,Cadenazzo,850
2019-06-05,8008,Zürich,32
2019-06-05,6763,Faido,30
2019-06-05,6573,Gambarogno,66
2019-06-05,6837,Breggia,44
2019-06-05,6978,Lugano,228
2019-06-05,6946,Ponte Capriasca,540
2019-06-05,6935,Bioggio,68
2019-06-05,6827,Brusino Arsizio,149
2019-06-05,6805,Mezzovico-Vira,1057
2019-06-05,6005,Horw Luzern,58
2019-06-05,6988,Ponte Tresa,715
2019-06-05,6514,Bellinzona,264
2019-06-05,6533,Lumino,142
2019-06-05,6716,Acquarossa,28
2019-06-05,6592,Sant'Antonino,1102
2019-06-05,8004,Zürich,125
2019-06-05,6982,Agno,4179
2019-06-05,6950,Capriasca,252
2019-06-05,6524,Bellinzona,39
2019-06-05,6922,Morcote,417
2019-06-05,6454,Flüelen,48
2019-06-05,9451,Oberriet (SG),35
2019-06-05,6052,Hergiswil (NW),27
2019-06-05,6422,Steinen,29
2019-06-05,6598,Tenero-Contra,243
2019-06-05,6493,Hospental,21
2019-06-05,6916,Grancia,1238
2019-06-05,6959,Lugano,148
2019-06-05,6312,Steinhausen,23
