Date,District From Id,District From Name,Count
2019-06-08,4,Uri,8902
2019-06-08,506,Schwyz,398
2019-06-08,1004,La Sarine,32
2019-06-08,1902,Baden,189
2019-06-08,111,Dietikon,184
2019-06-08,1848,Plessur,257
2019-06-08,2106,Mendrisio,29473
2019-06-08,-1,Other,409
2019-06-09,101,Affoltern,142
2019-06-09,1850,Surselva,76
2019-06-09,2104,Locarno,5204
2019-06-09,2014,Münchwilen,28
2019-06-09,1728,Wil,68
2019-06-09,247,Thun,39
2019-06-09,1305,Waldenburg,70
2019-06-09,24,Neuchâtel,25
2019-06-09,1724,Werdenberg,2594
2019-06-09,1904,Brugg,47
2019-06-09,25,Genève,54
2019-06-09,504,Küssnacht (SZ),36
2019-06-09,110,Winterthur,144
2019-06-09,1907,Lenzburg,51
2019-06-09,2301,Brig,49
2019-06-09,1847,Moesa,1604
2019-06-09,2105,Lugano,29192
2019-06-09,1911,Zurzach,93
2019-06-09,106,Horgen,184
2019-06-09,2103,Leventina,3067
2019-06-09,1405,Stein,28
2019-06-09,312,Luzern-Land,200
2019-06-09,2011,Arbon,165
2019-06-09,6,Obwalden,173
2019-06-09,102,Andelfingen,89
2019-06-09,1723,Rheintal,764
2019-06-09,2015,Weinfelden,41
2019-06-09,2313,Visp,34
2019-06-09,1910,Zofingen,92
2019-06-09,1106,Wasseramt,36
2019-06-09,1402,Reiat,673
2019-06-09,1851,Viamala,726
2019-06-09,9,Zug,347
2019-06-09,109,Uster,128
2019-06-09,1842,Bernina,49
2019-06-09,2108,Vallemaggia,248
2019-06-09,503,Höfe,36
2019-06-09,105,Hinwil,91
2019-06-09,244,Oberaargau,46
2019-06-09,311,Luzern-Stadt,407
2019-06-09,1846,Maloja,59
2019-06-09,1906,Laufenburg,61
2019-06-09,1727,Toggenburg,30
2019-06-09,1301,Arlesheim,711
2019-06-09,2225,Lausanne,23
2019-06-09,1403,Schaffhausen,690
2019-06-09,12,Basel-Stadt,2280
2019-06-09,313,Hochdorf,193
2019-06-09,1107,Lebern,25
2019-06-09,7,Nidwalden,225
2019-06-09,1722,Rorschach,81
2019-06-09,245,Emmental,29
2019-06-09,103,Bülach,246
2019-06-09,1909,Rheinfelden,117
2019-06-09,108,Pfäffikon,66
2019-06-09,1841,Albula,63
2019-06-09,2101,Bellinzona,7365
2019-06-09,1726,See-Gaster,79
2019-06-09,241,Jura bernois,33
2019-06-09,1304,Sissach,196
2019-06-09,2107,Riviera,833
2019-06-09,1905,Kulm,27
2019-06-09,112,Zürich,1266
2019-06-09,1845,Landquart,287
2019-06-09,2012,Frauenfeld,65
2019-06-09,1901,Aarau,86
2019-06-09,1849,Prättigau/Davos,33
2019-06-09,314,Sursee,335
2019-06-09,2013,Kreuzlingen,227
2019-06-09,250,Interlaken-Oberhasli,124
2019-06-09,1844,Imboden,102
2019-06-09,104,Dielsdorf,93
2019-06-09,1108,Olten,144
2019-06-09,1721,St. Gallen,101
2019-06-09,1903,Bremgarten,68
2019-06-09,1101,Gäu,42
2019-06-09,8,Glarus,69
2019-06-09,246,Bern-Mittelland,196
2019-06-09,1908,Muri,33
2019-06-09,2102,Blenio,779
2019-06-09,315,Willisau,70
2019-06-09,1725,Sarganserland,251
2019-06-09,1303,Liestal,533
2019-06-09,107,Meilen,103
2019-06-09,242,Biel/Bienne,64
2019-06-09,4,Uri,3391
2019-06-09,506,Schwyz,499
2019-06-09,1902,Baden,189
2019-06-09,501,Einsiedeln,57
2019-06-09,111,Dietikon,128
2019-06-09,1848,Plessur,135
2019-06-09,2106,Mendrisio,32417
2019-06-09,-1,Other,464
2019-06-10,101,Affoltern,76
2019-06-10,1850,Surselva,89
2019-06-10,2104,Locarno,3963
2019-06-10,1728,Wil,29
2019-06-10,247,Thun,32
2019-06-10,1305,Waldenburg,42
2019-06-10,24,Neuchâtel,43
2019-06-10,1724,Werdenberg,1051
2019-06-10,1904,Brugg,21
2019-06-10,25,Genève,54
2019-06-10,110,Winterthur,101
2019-06-10,2301,Brig,64
2019-06-10,1847,Moesa,949
2019-06-10,2105,Lugano,27535
2019-06-10,1911,Zurzach,54
2019-06-10,106,Horgen,152
2019-06-10,2103,Leventina,1946
2019-06-10,312,Luzern-Land,216
2019-06-10,2011,Arbon,47
2019-06-10,6,Obwalden,113
2019-06-10,102,Andelfingen,29
2019-06-10,1723,Rheintal,350
2019-06-10,2313,Visp,25
2019-06-10,1910,Zofingen,41
2019-06-10,1402,Reiat,355
2019-06-10,1851,Viamala,299
2019-06-10,9,Zug,388
2019-06-10,109,Uster,52
2019-06-10,1842,Bernina,90
2019-06-10,2108,Vallemaggia,211
2019-06-10,2304,Goms,31
2019-06-10,105,Hinwil,38
2019-06-10,244,Oberaargau,28
2019-06-10,311,Luzern-Stadt,307
2019-06-10,1846,Maloja,116
2019-06-10,1906,Laufenburg,51
2019-06-10,1301,Arlesheim,342
2019-06-10,2225,Lausanne,30
2019-06-10,1403,Schaffhausen,351
2019-06-10,12,Basel-Stadt,1367
2019-06-10,313,Hochdorf,154
2019-06-10,1107,Lebern,30
2019-06-10,7,Nidwalden,152
2019-06-10,1722,Rorschach,29
2019-06-10,245,Emmental,22
2019-06-10,103,Bülach,194
2019-06-10,1909,Rheinfelden,79
2019-06-10,108,Pfäffikon,30
2019-06-10,1841,Albula,87
2019-06-10,2101,Bellinzona,5851
2019-06-10,1726,See-Gaster,34
2019-06-10,1304,Sissach,106
2019-06-10,2107,Riviera,665
2019-06-10,1905,Kulm,30
2019-06-10,112,Zürich,1024
2019-06-10,1845,Landquart,120
2019-06-10,1901,Aarau,24
2019-06-10,314,Sursee,210
2019-06-10,2013,Kreuzlingen,69
2019-06-10,250,Interlaken-Oberhasli,169
2019-06-10,1844,Imboden,48
2019-06-10,104,Dielsdorf,63
2019-06-10,1108,Olten,98
2019-06-10,1721,St. Gallen,57
2019-06-10,1903,Bremgarten,55
2019-06-10,1101,Gäu,28
2019-06-10,8,Glarus,33
2019-06-10,246,Bern-Mittelland,130
2019-06-10,1908,Muri,32
2019-06-10,2102,Blenio,779
2019-06-10,315,Willisau,45
2019-06-10,1725,Sarganserland,98
2019-06-10,1303,Liestal,253
2019-06-10,107,Meilen,70
2019-06-10,242,Biel/Bienne,42
2019-06-10,4,Uri,832
2019-06-10,506,Schwyz,363
2019-06-10,1004,La Sarine,31
2019-06-10,1902,Baden,92
2019-06-10,111,Dietikon,77
2019-06-10,1848,Plessur,94
2019-06-10,2106,Mendrisio,39310
2019-06-10,-1,Other,535
2019-06-11,101,Affoltern,113
2019-06-11,1850,Surselva,75
2019-06-11,2104,Locarno,4532
2019-06-11,1728,Wil,30
2019-06-11,1305,Waldenburg,36
2019-06-11,1724,Werdenberg,575
2019-06-11,1904,Brugg,34
2019-06-11,25,Genève,28
2019-06-11,504,Küssnacht (SZ),22
2019-06-11,110,Winterthur,84
2019-06-11,1907,Lenzburg,46
2019-06-11,2301,Brig,29
2019-06-11,1847,Moesa,887
2019-06-11,2105,Lugano,38696
2019-06-11,1911,Zurzach,29
2019-06-11,106,Horgen,85
2019-06-11,2103,Leventina,1485
2019-06-11,312,Luzern-Land,182
2019-06-11,2011,Arbon,43
2019-06-11,6,Obwalden,106
2019-06-11,102,Andelfingen,31
2019-06-11,1723,Rheintal,259
2019-06-11,2015,Weinfelden,33
2019-06-11,1910,Zofingen,80
2019-06-11,1402,Reiat,190
2019-06-11,1851,Viamala,223
2019-06-11,9,Zug,279
2019-06-11,109,Uster,59
2019-06-11,2108,Vallemaggia,160
2019-06-11,503,Höfe,33
2019-06-11,105,Hinwil,48
2019-06-11,244,Oberaargau,36
2019-06-11,311,Luzern-Stadt,471
2019-06-11,1846,Maloja,43
2019-06-11,1906,Laufenburg,29
2019-06-11,1301,Arlesheim,219
2019-06-11,1403,Schaffhausen,187
2019-06-11,12,Basel-Stadt,912
2019-06-11,313,Hochdorf,136
2019-06-11,1107,Lebern,21
2019-06-11,7,Nidwalden,145
2019-06-11,245,Emmental,27
2019-06-11,103,Bülach,199
2019-06-11,1909,Rheinfelden,85
2019-06-11,108,Pfäffikon,38
2019-06-11,1841,Albula,26
2019-06-11,2101,Bellinzona,9731
2019-06-11,1726,See-Gaster,34
2019-06-11,505,March,24
2019-06-11,241,Jura bernois,24
2019-06-11,1304,Sissach,72
2019-06-11,2107,Riviera,849
2019-06-11,112,Zürich,1110
2019-06-11,1845,Landquart,119
2019-06-11,2012,Frauenfeld,27
2019-06-11,1901,Aarau,43
2019-06-11,314,Sursee,173
2019-06-11,2013,Kreuzlingen,59
2019-06-11,250,Interlaken-Oberhasli,158
2019-06-11,1844,Imboden,34
2019-06-11,104,Dielsdorf,75
2019-06-11,1108,Olten,87
2019-06-11,1721,St. Gallen,44
2019-06-11,1903,Bremgarten,44
2019-06-11,1101,Gäu,50
2019-06-11,8,Glarus,22
2019-06-11,246,Bern-Mittelland,95
2019-06-11,1908,Muri,41
2019-06-11,2102,Blenio,278
2019-06-11,315,Willisau,54
2019-06-11,1725,Sarganserland,91
2019-06-11,1303,Liestal,229
2019-06-11,107,Meilen,73
2019-06-11,242,Biel/Bienne,43
2019-06-11,4,Uri,799
2019-06-11,506,Schwyz,339
2019-06-11,1902,Baden,54
2019-06-11,111,Dietikon,69
2019-06-11,1848,Plessur,85
2019-06-11,2106,Mendrisio,31348
2019-06-11,-1,Other,498
2019-06-12,101,Affoltern,77
2019-06-12,1850,Surselva,124
2019-06-12,2104,Locarno,4501
2019-06-12,247,Thun,22
2019-06-12,1305,Waldenburg,23
2019-06-12,24,Neuchâtel,37
2019-06-12,1724,Werdenberg,334
2019-06-12,1904,Brugg,24
2019-06-12,25,Genève,51
2019-06-12,504,Küssnacht (SZ),30
2019-06-12,110,Winterthur,73
2019-06-12,1907,Lenzburg,32
2019-06-12,2301,Brig,38
2019-06-12,1847,Moesa,706
2019-06-12,2105,Lugano,38012
2019-06-12,1911,Zurzach,41
2019-06-12,106,Horgen,126
2019-06-12,2103,Leventina,1669
2019-06-12,312,Luzern-Land,153
2019-06-12,2011,Arbon,22
2019-06-12,6,Obwalden,105
2019-06-12,102,Andelfingen,37
2019-06-12,1723,Rheintal,191
2019-06-12,1910,Zofingen,60
2019-06-12,1106,Wasseramt,29
2019-06-12,1402,Reiat,147
2019-06-12,1851,Viamala,207
2019-06-12,9,Zug,290
2019-06-12,109,Uster,72
2019-06-12,1842,Bernina,23
2019-06-12,2108,Vallemaggia,149
2019-06-12,503,Höfe,34
2019-06-12,105,Hinwil,41
2019-06-12,244,Oberaargau,22
2019-06-12,311,Luzern-Stadt,280
2019-06-12,1846,Maloja,30
2019-06-12,1906,Laufenburg,34
2019-06-12,1301,Arlesheim,249
2019-06-12,1403,Schaffhausen,151
2019-06-12,12,Basel-Stadt,943
2019-06-12,313,Hochdorf,100
2019-06-12,7,Nidwalden,151
2019-06-12,103,Bülach,171
2019-06-12,1909,Rheinfelden,56
2019-06-12,108,Pfäffikon,28
2019-06-12,2101,Bellinzona,9660
2019-06-12,1726,See-Gaster,30
2019-06-12,1304,Sissach,64
2019-06-12,2107,Riviera,909
2019-06-12,112,Zürich,1055
2019-06-12,1845,Landquart,54
2019-06-12,2012,Frauenfeld,23
2019-06-12,1901,Aarau,53
2019-06-12,314,Sursee,144
2019-06-12,2013,Kreuzlingen,51
2019-06-12,250,Interlaken-Oberhasli,144
2019-06-12,1844,Imboden,33
2019-06-12,104,Dielsdorf,44
2019-06-12,1108,Olten,86
2019-06-12,1721,St. Gallen,44
2019-06-12,1903,Bremgarten,59
2019-06-12,1101,Gäu,29
2019-06-12,8,Glarus,27
2019-06-12,246,Bern-Mittelland,125
2019-06-12,1908,Muri,38
2019-06-12,2102,Blenio,409
2019-06-12,315,Willisau,74
2019-06-12,1725,Sarganserland,62
2019-06-12,1303,Liestal,198
2019-06-12,107,Meilen,69
2019-06-12,242,Biel/Bienne,57
2019-06-12,4,Uri,2132
2019-06-12,506,Schwyz,364
2019-06-12,1902,Baden,112
2019-06-12,111,Dietikon,83
2019-06-12,1848,Plessur,56
2019-06-12,2106,Mendrisio,28028
2019-06-12,-1,Other,538
2019-06-13,101,Affoltern,109
2019-06-13,249,Frutigen-Niedersimmental,21
2019-06-13,1850,Surselva,88
2019-06-13,2104,Locarno,4902
2019-06-13,1728,Wil,25
2019-06-13,247,Thun,38
2019-06-13,1305,Waldenburg,35
2019-06-13,24,Neuchâtel,56
2019-06-13,1724,Werdenberg,637
2019-06-13,1904,Brugg,30
2019-06-13,25,Genève,53
2019-06-13,504,Küssnacht (SZ),46
2019-06-13,110,Winterthur,104
2019-06-13,1907,Lenzburg,47
2019-06-13,2301,Brig,34
2019-06-13,316,Entlebuch,32
2019-06-13,1847,Moesa,919
2019-06-13,2105,Lugano,42621
2019-06-13,1911,Zurzach,51
2019-06-13,106,Horgen,169
2019-06-13,2103,Leventina,2151
2019-06-13,312,Luzern-Land,226
2019-06-13,2011,Arbon,40
2019-06-13,6,Obwalden,157
2019-06-13,102,Andelfingen,34
2019-06-13,1723,Rheintal,323
2019-06-13,2015,Weinfelden,29
2019-06-13,1910,Zofingen,114
2019-06-13,1402,Reiat,182
2019-06-13,1851,Viamala,407
2019-06-13,9,Zug,387
2019-06-13,109,Uster,112
2019-06-13,2108,Vallemaggia,157
2019-06-13,503,Höfe,47
2019-06-13,105,Hinwil,63
2019-06-13,244,Oberaargau,36
2019-06-13,311,Luzern-Stadt,372
2019-06-13,1846,Maloja,43
2019-06-13,1906,Laufenburg,55
2019-06-13,1727,Toggenburg,24
2019-06-13,1301,Arlesheim,286
2019-06-13,2225,Lausanne,22
2019-06-13,1403,Schaffhausen,188
2019-06-13,12,Basel-Stadt,1194
2019-06-13,313,Hochdorf,153
2019-06-13,7,Nidwalden,163
2019-06-13,1722,Rorschach,31
2019-06-13,245,Emmental,23
2019-06-13,103,Bülach,280
2019-06-13,1909,Rheinfelden,93
2019-06-13,108,Pfäffikon,50
2019-06-13,1841,Albula,27
2019-06-13,2101,Bellinzona,10191
2019-06-13,1726,See-Gaster,37
2019-06-13,505,March,35
2019-06-13,1304,Sissach,72
2019-06-13,2107,Riviera,836
2019-06-13,1905,Kulm,29
2019-06-13,112,Zürich,1322
2019-06-13,1845,Landquart,121
2019-06-13,2012,Frauenfeld,42
2019-06-13,1901,Aarau,83
2019-06-13,314,Sursee,270
2019-06-13,2013,Kreuzlingen,80
2019-06-13,250,Interlaken-Oberhasli,177
2019-06-13,1844,Imboden,69
2019-06-13,104,Dielsdorf,87
2019-06-13,1108,Olten,140
2019-06-13,1721,St. Gallen,59
2019-06-13,1903,Bremgarten,101
2019-06-13,1101,Gäu,68
2019-06-13,8,Glarus,45
2019-06-13,246,Bern-Mittelland,156
2019-06-13,1908,Muri,33
2019-06-13,2102,Blenio,262
2019-06-13,315,Willisau,37
2019-06-13,1725,Sarganserland,114
2019-06-13,1303,Liestal,246
2019-06-13,107,Meilen,96
2019-06-13,242,Biel/Bienne,46
2019-06-13,4,Uri,1145
2019-06-13,506,Schwyz,397
2019-06-13,1004,La Sarine,29
2019-06-13,1902,Baden,142
2019-06-13,111,Dietikon,134
2019-06-13,1848,Plessur,67
2019-06-13,2106,Mendrisio,29460
2019-06-13,-1,Other,421
2019-06-14,101,Affoltern,147
2019-06-14,1105,Gösgen,21
2019-06-14,249,Frutigen-Niedersimmental,30
2019-06-14,1850,Surselva,91
2019-06-14,2104,Locarno,5228
2019-06-14,2014,Münchwilen,32
2019-06-14,1728,Wil,47
2019-06-14,247,Thun,41
2019-06-14,1305,Waldenburg,30
2019-06-14,24,Neuchâtel,58
2019-06-14,1724,Werdenberg,931
2019-06-14,1904,Brugg,51
2019-06-14,25,Genève,103
2019-06-14,504,Küssnacht (SZ),68
2019-06-14,110,Winterthur,214
2019-06-14,1907,Lenzburg,86
2019-06-14,2301,Brig,82
2019-06-14,316,Entlebuch,54
2019-06-14,1847,Moesa,1690
2019-06-14,2105,Lugano,45682
2019-06-14,1911,Zurzach,71
2019-06-14,106,Horgen,301
2019-06-14,2103,Leventina,2497
2019-06-14,243,Seeland,32
2019-06-14,312,Luzern-Land,235
2019-06-14,2011,Arbon,85
2019-06-14,6,Obwalden,110
2019-06-14,2307,Martigny,22
2019-06-14,102,Andelfingen,37
2019-06-14,1723,Rheintal,632
2019-06-14,2601,Delémont,24
2019-06-14,2015,Weinfelden,45
2019-06-14,2313,Visp,27
2019-06-14,1910,Zofingen,154
2019-06-14,1106,Wasseramt,57
2019-06-14,1402,Reiat,252
2019-06-14,1851,Viamala,436
2019-06-14,9,Zug,610
2019-06-14,109,Uster,170
2019-06-14,1842,Bernina,36
2019-06-14,2108,Vallemaggia,181
2019-06-14,503,Höfe,85
2019-06-14,105,Hinwil,128
2019-06-14,244,Oberaargau,47
2019-06-14,311,Luzern-Stadt,483
2019-06-14,1846,Maloja,73
2019-06-14,1906,Laufenburg,60
2019-06-14,1727,Toggenburg,46
2019-06-14,1301,Arlesheim,374
2019-06-14,2225,Lausanne,33
2019-06-14,1403,Schaffhausen,307
2019-06-14,1503,Vorderland,24
2019-06-14,12,Basel-Stadt,1635
2019-06-14,313,Hochdorf,236
2019-06-14,1107,Lebern,53
2019-06-14,2229,Ouest lausannois,31
2019-06-14,7,Nidwalden,297
2019-06-14,1722,Rorschach,90
2019-06-14,245,Emmental,43
2019-06-14,103,Bülach,390
2019-06-14,1909,Rheinfelden,87
2019-06-14,108,Pfäffikon,82
2019-06-14,1841,Albula,33
2019-06-14,2101,Bellinzona,11005
2019-06-14,1726,See-Gaster,73
2019-06-14,505,March,64
2019-06-14,241,Jura bernois,21
2019-06-14,1304,Sissach,88
2019-06-14,2107,Riviera,990
2019-06-14,1905,Kulm,35
2019-06-14,112,Zürich,2192
2019-06-14,1845,Landquart,173
2019-06-14,2012,Frauenfeld,44
2019-06-14,16,Appenzell Innerrhoden,22
2019-06-14,1901,Aarau,119
2019-06-14,1849,Prättigau/Davos,45
2019-06-14,314,Sursee,276
2019-06-14,2013,Kreuzlingen,118
2019-06-14,250,Interlaken-Oberhasli,200
2019-06-14,1844,Imboden,73
2019-06-14,104,Dielsdorf,115
2019-06-14,1108,Olten,162
2019-06-14,1721,St. Gallen,135
2019-06-14,1903,Bremgarten,101
2019-06-14,1101,Gäu,51
2019-06-14,8,Glarus,66
2019-06-14,246,Bern-Mittelland,202
2019-06-14,1908,Muri,62
2019-06-14,2102,Blenio,273
2019-06-14,315,Willisau,90
2019-06-14,1725,Sarganserland,196
2019-06-14,1303,Liestal,349
2019-06-14,107,Meilen,126
2019-06-14,242,Biel/Bienne,79
2019-06-14,4,Uri,1781
2019-06-14,506,Schwyz,584
2019-06-14,1004,La Sarine,27
2019-06-14,1902,Baden,236
2019-06-14,501,Einsiedeln,23
2019-06-14,111,Dietikon,228
2019-06-14,1848,Plessur,140
2019-06-14,2106,Mendrisio,34671
2019-06-14,-1,Other,383
2019-06-15,101,Affoltern,128
2019-06-15,249,Frutigen-Niedersimmental,46
2019-06-15,1850,Surselva,118
2019-06-15,2104,Locarno,6038
2019-06-15,2014,Münchwilen,40
2019-06-15,1728,Wil,73
2019-06-15,247,Thun,50
2019-06-15,1305,Waldenburg,46
2019-06-15,24,Neuchâtel,41
2019-06-15,1724,Werdenberg,1753
2019-06-15,1904,Brugg,53
2019-06-15,25,Genève,35
2019-06-15,504,Küssnacht (SZ),54
2019-06-15,110,Winterthur,161
2019-06-15,1907,Lenzburg,41
2019-06-15,2301,Brig,76
2019-06-15,316,Entlebuch,27
2019-06-15,1847,Moesa,1676
2019-06-15,2105,Lugano,44892
2019-06-15,1911,Zurzach,77
2019-06-15,106,Horgen,265
2019-06-15,2103,Leventina,3462
2019-06-15,1405,Stein,22
2019-06-15,312,Luzern-Land,280
2019-06-15,2011,Arbon,118
2019-06-15,6,Obwalden,123
2019-06-15,102,Andelfingen,71
2019-06-15,1723,Rheintal,849
2019-06-15,2015,Weinfelden,34
2019-06-15,1910,Zofingen,147
2019-06-15,1106,Wasseramt,50
2019-06-15,1402,Reiat,488
2019-06-15,1851,Viamala,761
2019-06-15,9,Zug,397
2019-06-15,109,Uster,108
2019-06-15,1842,Bernina,55
2019-06-15,2108,Vallemaggia,270
2019-06-15,503,Höfe,58
2019-06-15,105,Hinwil,101
2019-06-15,244,Oberaargau,53
2019-06-15,311,Luzern-Stadt,345
2019-06-15,1846,Maloja,84
2019-06-15,1906,Laufenburg,64
2019-06-15,1727,Toggenburg,34
2019-06-15,1301,Arlesheim,520
2019-06-15,1403,Schaffhausen,530
2019-06-15,12,Basel-Stadt,2191
2019-06-15,313,Hochdorf,217
2019-06-15,1107,Lebern,45
2019-06-15,7,Nidwalden,283
2019-06-15,1722,Rorschach,64
2019-06-15,245,Emmental,39
2019-06-15,103,Bülach,252
2019-06-15,1909,Rheinfelden,88
2019-06-15,108,Pfäffikon,77
2019-06-15,1841,Albula,24
2019-06-15,2101,Bellinzona,9242
2019-06-15,1726,See-Gaster,76
2019-06-15,505,March,54
2019-06-15,1304,Sissach,128
2019-06-15,2107,Riviera,867
2019-06-15,1905,Kulm,30
2019-06-15,112,Zürich,1437
2019-06-15,1845,Landquart,379
2019-06-15,2012,Frauenfeld,49
2019-06-15,1901,Aarau,90
2019-06-15,1849,Prättigau/Davos,74
2019-06-15,314,Sursee,318
2019-06-15,2013,Kreuzlingen,169
2019-06-15,250,Interlaken-Oberhasli,208
2019-06-15,1844,Imboden,127
2019-06-15,104,Dielsdorf,100
2019-06-15,1108,Olten,121
2019-06-15,1721,St. Gallen,129
2019-06-15,1903,Bremgarten,111
2019-06-15,1101,Gäu,63
2019-06-15,8,Glarus,63
2019-06-15,246,Bern-Mittelland,162
2019-06-15,1908,Muri,55
2019-06-15,2102,Blenio,468
2019-06-15,315,Willisau,92
2019-06-15,1725,Sarganserland,296
2019-06-15,1303,Liestal,446
2019-06-15,107,Meilen,144
2019-06-15,242,Biel/Bienne,39
2019-06-15,4,Uri,3718
2019-06-15,506,Schwyz,553
2019-06-15,1004,La Sarine,22
2019-06-15,1902,Baden,198
2019-06-15,111,Dietikon,101
2019-06-15,1848,Plessur,208
2019-06-15,2106,Mendrisio,37830
2019-06-15,-1,Other,523
2019-06-16,101,Affoltern,149
2019-06-16,1105,Gösgen,32
2019-06-16,249,Frutigen-Niedersimmental,26
2019-06-16,1850,Surselva,193
2019-06-16,2104,Locarno,5454
2019-06-16,2014,Münchwilen,34
2019-06-16,1728,Wil,57
2019-06-16,247,Thun,38
2019-06-16,1305,Waldenburg,42
2019-06-16,24,Neuchâtel,69
2019-06-16,1724,Werdenberg,1015
2019-06-16,1904,Brugg,35
2019-06-16,25,Genève,38
2019-06-16,2603,Porrentruy,23
2019-06-16,504,Küssnacht (SZ),44
2019-06-16,110,Winterthur,144
2019-06-16,1907,Lenzburg,71
2019-06-16,2301,Brig,70
2019-06-16,1847,Moesa,1413
2019-06-16,2105,Lugano,39296
2019-06-16,1911,Zurzach,72
2019-06-16,106,Horgen,186
2019-06-16,2103,Leventina,2966
2019-06-16,243,Seeland,34
2019-06-16,1405,Stein,31
2019-06-16,312,Luzern-Land,282
2019-06-16,2011,Arbon,89
2019-06-16,6,Obwalden,176
2019-06-16,102,Andelfingen,46
2019-06-16,1723,Rheintal,542
2019-06-16,2601,Delémont,27
2019-06-16,2015,Weinfelden,36
2019-06-16,1910,Zofingen,122
2019-06-16,1106,Wasseramt,28
2019-06-16,1402,Reiat,314
2019-06-16,1851,Viamala,436
2019-06-16,9,Zug,442
2019-06-16,109,Uster,122
2019-06-16,1842,Bernina,44
2019-06-16,2108,Vallemaggia,437
2019-06-16,2304,Goms,23
2019-06-16,503,Höfe,60
2019-06-16,105,Hinwil,74
2019-06-16,244,Oberaargau,68
2019-06-16,311,Luzern-Stadt,453
2019-06-16,1846,Maloja,76
2019-06-16,1906,Laufenburg,59
2019-06-16,1727,Toggenburg,42
2019-06-16,1301,Arlesheim,465
2019-06-16,1403,Schaffhausen,297
2019-06-16,12,Basel-Stadt,1987
2019-06-16,313,Hochdorf,253
2019-06-16,2311,Sierre,26
2019-06-16,7,Nidwalden,249
2019-06-16,1722,Rorschach,33
2019-06-16,245,Emmental,64
2019-06-16,103,Bülach,226
2019-06-16,1909,Rheinfelden,104
2019-06-16,108,Pfäffikon,32
2019-06-16,1841,Albula,87
2019-06-16,2101,Bellinzona,6661
2019-06-16,1726,See-Gaster,76
2019-06-16,505,March,43
2019-06-16,241,Jura bernois,24
2019-06-16,1304,Sissach,91
2019-06-16,2107,Riviera,726
2019-06-16,1905,Kulm,24
2019-06-16,112,Zürich,1362
2019-06-16,1845,Landquart,151
2019-06-16,2012,Frauenfeld,47
2019-06-16,1901,Aarau,96
2019-06-16,1849,Prättigau/Davos,63
2019-06-16,314,Sursee,326
2019-06-16,2013,Kreuzlingen,108
2019-06-16,250,Interlaken-Oberhasli,178
2019-06-16,1844,Imboden,96
2019-06-16,104,Dielsdorf,76
2019-06-16,1108,Olten,145
2019-06-16,1721,St. Gallen,79
2019-06-16,1903,Bremgarten,115
2019-06-16,1101,Gäu,52
2019-06-16,8,Glarus,30
2019-06-16,246,Bern-Mittelland,180
2019-06-16,1908,Muri,45
2019-06-16,2102,Blenio,643
2019-06-16,315,Willisau,100
2019-06-16,1725,Sarganserland,188
2019-06-16,1303,Liestal,379
2019-06-16,107,Meilen,99
2019-06-16,242,Biel/Bienne,63
2019-06-16,4,Uri,1517
2019-06-16,506,Schwyz,428
2019-06-16,1004,La Sarine,30
2019-06-16,1902,Baden,180
2019-06-16,501,Einsiedeln,27
2019-06-16,111,Dietikon,82
2019-06-16,1848,Plessur,159
2019-06-16,2106,Mendrisio,37685
2019-06-16,-1,Other,395
2019-06-17,101,Affoltern,80
2019-06-17,249,Frutigen-Niedersimmental,21
2019-06-17,1850,Surselva,79
2019-06-17,2104,Locarno,4594
2019-06-17,1728,Wil,32
2019-06-17,1724,Werdenberg,519
2019-06-17,1904,Brugg,36
2019-06-17,25,Genève,41
2019-06-17,504,Küssnacht (SZ),39
2019-06-17,110,Winterthur,76
2019-06-17,1907,Lenzburg,50
2019-06-17,2301,Brig,35
2019-06-17,1847,Moesa,895
2019-06-17,2105,Lugano,40534
2019-06-17,1911,Zurzach,27
2019-06-17,106,Horgen,143
2019-06-17,2103,Leventina,1698
2019-06-17,312,Luzern-Land,224
2019-06-17,2011,Arbon,36
2019-06-17,6,Obwalden,135
2019-06-17,102,Andelfingen,21
2019-06-17,1723,Rheintal,269
2019-06-17,2015,Weinfelden,33
2019-06-17,2313,Visp,34
2019-06-17,1910,Zofingen,119
2019-06-17,1106,Wasseramt,29
2019-06-17,1402,Reiat,187
2019-06-17,1851,Viamala,306
2019-06-17,9,Zug,321
2019-06-17,109,Uster,99
2019-06-17,1842,Bernina,25
2019-06-17,2108,Vallemaggia,176
2019-06-17,2304,Goms,37
2019-06-17,503,Höfe,43
2019-06-17,105,Hinwil,39
2019-06-17,244,Oberaargau,51
2019-06-17,311,Luzern-Stadt,366
2019-06-17,1846,Maloja,38
2019-06-17,1906,Laufenburg,37
2019-06-17,1301,Arlesheim,238
2019-06-17,1403,Schaffhausen,161
2019-06-17,12,Basel-Stadt,1147
2019-06-17,313,Hochdorf,137
2019-06-17,7,Nidwalden,235
2019-06-17,245,Emmental,24
2019-06-17,103,Bülach,275
2019-06-17,1909,Rheinfelden,66
2019-06-17,108,Pfäffikon,30
2019-06-17,1841,Albula,36
2019-06-17,2101,Bellinzona,8752
2019-06-17,1726,See-Gaster,45
2019-06-17,505,March,35
2019-06-17,1304,Sissach,88
2019-06-17,2107,Riviera,732
2019-06-17,112,Zürich,1110
2019-06-17,1845,Landquart,126
2019-06-17,2012,Frauenfeld,38
2019-06-17,1901,Aarau,38
2019-06-17,314,Sursee,198
