Date,Municipality To Id,Municipality To Name,Count
2019-06-08,5143,Aranno,216
2019-06-08,5212,Ponte Capriasca,997
2019-06-08,3551,Brusio,49
2019-06-08,230,Winterthur,44
2019-06-08,5222,Sessa,42
2019-06-08,5202,Monteggio,638
2019-06-08,1061,Luzern,183
2019-06-08,2770,Muttenz,43
2019-06-08,5254,Mendrisio,5170
2019-06-08,1213,Schattdorf,208
2019-06-08,5216,Pura,414
2019-06-08,5197,Melano,575
2019-06-08,5003,Cadenazzo,602
2019-06-08,5250,Chiasso,5304
2019-06-08,5125,Ronco sopra Ascona,37
2019-06-08,5171,Caslano,2624
2019-06-08,5079,Quinto,71
2019-06-08,1711,Zug,50
2019-06-08,3823,Soazza,33
2019-06-08,5154,Bissone,1459
2019-06-08,5203,Morcote,611
2019-06-08,5001,Arbedo-Castione,416
2019-06-08,2701,Basel,244
2019-06-08,5186,Grancia,1204
2019-06-08,5208,Origlio,1160
2019-06-08,5226,Capriasca,4441
2019-06-08,1372,Schwyz,26
2019-06-08,3256,Rüthi (SG),26
2019-06-08,4289,Zofingen,50
2019-06-08,5115,Losone,167
2019-06-08,351,Bern,26
2019-06-08,3561,Poschiavo,39
2019-06-08,5010,Lumino,136
2019-06-08,5072,Faido,237
2019-06-08,5144,Arogno,616
2019-06-08,5194,Manno,190
2019-06-08,5287,Riviera,138
2019-06-08,5187,Gravesano,710
2019-06-08,5009,Isone,48
2019-06-08,5268,Vacallo,2163
2019-06-08,5078,Prato (Leventina),22
2019-06-08,5398,Gambarogno,529
2019-06-08,3822,Mesocco,168
2019-06-08,5586,Lausanne,21
2019-06-08,5251,Coldrerio,776
2019-06-08,5324,Avegno Gordevio,31
2019-06-08,1093,Neuenkirch,41
2019-06-08,5151,Bioggio,3875
2019-06-08,5061,Airolo,148
2019-06-08,5236,Collina d'Oro,1391
2019-06-08,5219,Rovio,81
2019-06-08,62,Kloten,61
2019-06-08,3901,Chur,27
2019-06-08,1331,Küssnacht (SZ),21
2019-06-08,5073,Giornico,34
2019-06-08,-1,Other,2277
2019-06-09,1024,Emmen,23
2019-06-09,5260,Novazzano,496
2019-06-09,5131,Tenero-Contra,111
2019-06-09,5141,Agno,3227
2019-06-09,5242,Balerna,992
2019-06-09,5237,Alto Malcantone,358
2019-06-09,5120,Muralto,219
2019-06-09,5257,Morbio Inferiore,353
2019-06-09,5161,Cademario,108
2019-06-09,5178,Croglio,426
2019-06-09,5192,Lugano,2643
2019-06-09,5227,Torricella-Taverne,982
2019-06-09,5195,Maroggia,322
2019-06-09,6009,Simplon,25
2019-06-09,5269,Breggia,140
2019-06-09,5064,Bodio,25
2019-06-09,5160,Brusino Arsizio,86
2019-06-09,5108,Gordola,123
2019-06-09,5199,Mezzovico-Vira,159
2019-06-09,5193,Magliaso,708
2019-06-09,5397,Centovalli,42
2019-06-09,3835,San Vittore,46
2019-06-09,1362,Arth,60
2019-06-09,5091,Ascona,326
2019-06-09,5077,Pollegio,36
2019-06-09,261,Zürich,503
2019-06-09,1040,Rothenburg,29
2019-06-09,6300,Zermatt,26
2019-06-09,3851,Davos,21
2019-06-09,243,Dietikon,21
2019-06-09,1206,Erstfeld,74
2019-06-09,5017,Sant'Antonino,220
2019-06-09,5281,Biasca,227
2019-06-09,5206,Neggio,78
2019-06-09,5049,Blenio,106
2019-06-09,5002,Bellinzona,2505
2019-06-09,5266,Stabio,1512
2019-06-09,5396,Terre di Pedemonte,41
2019-06-09,5113,Locarno,715
2019-06-09,5189,Lamone,760
2019-06-09,3254,Oberriet (SG),23
2019-06-09,5238,Monteceneri,1495
2019-06-09,5233,Vico Morcote,292
2019-06-09,5181,Curio,92
2019-06-09,5263,Riva San Vitale,315
2019-06-09,5213,Ponte Tresa,1592
2019-06-09,5317,Maggia,31
2019-06-09,5149,Bedigliora,184
2019-06-09,3787,St. Moritz,29
2019-06-09,371,Biel/Bienne,27
2019-06-09,5112,Lavertezzo,62
2019-06-09,3834,Roveredo (GR),102
2019-06-09,5198,Melide,1436
2019-06-09,5249,Castel San Pietro,238
2019-06-09,5138,Cugnasco-Gerra,77
2019-06-09,5230,Vernate,54
2019-06-09,5048,Acquarossa,58
2019-06-09,3274,Sennwald,22
2019-06-09,3234,Diepoldsau,21
2019-06-09,5050,Serravalle,233
2019-06-09,5097,Brissago,61
2019-06-09,413,Koppigen,21
2019-06-09,1707,Risch,56
2019-06-09,5118,Minusio,292
2019-06-09,1058,Horw,22
2019-06-09,5148,Bedano,716
2019-06-09,5207,Novaggio,66
2019-06-09,3832,Grono,47
2019-06-09,5143,Aranno,164
2019-06-09,5212,Ponte Capriasca,711
2019-06-09,3251,Altstätten,24
2019-06-09,230,Winterthur,35
2019-06-09,5222,Sessa,23
2019-06-09,5202,Monteggio,485
2019-06-09,1061,Luzern,250
2019-06-09,2770,Muttenz,33
2019-06-09,5254,Mendrisio,4681
2019-06-09,1213,Schattdorf,186
2019-06-09,5216,Pura,292
2019-06-09,5197,Melano,334
2019-06-09,1102,Sempach,22
2019-06-09,5003,Cadenazzo,255
2019-06-09,3640,Sils im Domleschg,25
2019-06-09,5250,Chiasso,4756
2019-06-09,5125,Ronco sopra Ascona,62
2019-06-09,5171,Caslano,1594
2019-06-09,5079,Quinto,50
2019-06-09,1711,Zug,32
2019-06-09,2920,Thayngen,27
2019-06-09,5154,Bissone,1142
2019-06-09,5203,Morcote,370
2019-06-09,5001,Arbedo-Castione,275
2019-06-09,2701,Basel,222
2019-06-09,5186,Grancia,373
2019-06-09,5208,Origlio,1004
2019-06-09,1702,Cham,24
2019-06-09,5226,Capriasca,2841
2019-06-09,1008,Schüpfheim,33
2019-06-09,3256,Rüthi (SG),27
2019-06-09,5115,Losone,143
2019-06-09,351,Bern,42
2019-06-09,3561,Poschiavo,29
2019-06-09,5010,Lumino,63
2019-06-09,3694,Splügen,25
2019-06-09,5072,Faido,224
2019-06-09,5144,Arogno,494
2019-06-09,5194,Manno,140
2019-06-09,5287,Riviera,147
2019-06-09,5187,Gravesano,319
2019-06-09,5009,Isone,28
2019-06-09,5268,Vacallo,2060
2019-06-09,5398,Gambarogno,372
2019-06-09,3822,Mesocco,89
2019-06-09,5251,Coldrerio,485
2019-06-09,1093,Neuenkirch,43
2019-06-09,5151,Bioggio,2668
2019-06-09,5061,Airolo,120
2019-06-09,5236,Collina d'Oro,867
2019-06-09,5219,Rovio,49
2019-06-09,62,Kloten,43
2019-06-09,3901,Chur,30
2019-06-09,5073,Giornico,41
2019-06-09,-1,Other,2727
2019-06-10,5260,Novazzano,408
2019-06-10,5131,Tenero-Contra,155
2019-06-10,5141,Agno,3002
2019-06-10,5242,Balerna,624
2019-06-10,5237,Alto Malcantone,337
2019-06-10,5120,Muralto,151
2019-06-10,5257,Morbio Inferiore,339
2019-06-10,5161,Cademario,69
2019-06-10,5178,Croglio,407
2019-06-10,5192,Lugano,2201
2019-06-10,3276,Wartau,21
2019-06-10,5227,Torricella-Taverne,984
2019-06-10,5195,Maroggia,287
2019-06-10,5269,Breggia,78
2019-06-10,3275,Sevelen,30
2019-06-10,3821,Lostallo,34
2019-06-10,5064,Bodio,38
2019-06-10,5160,Brusino Arsizio,62
2019-06-10,5108,Gordola,89
2019-06-10,5199,Mezzovico-Vira,217
2019-06-10,5193,Magliaso,758
2019-06-10,5397,Centovalli,31
2019-06-10,3835,San Vittore,61
2019-06-10,1362,Arth,140
2019-06-10,5091,Ascona,253
2019-06-10,5077,Pollegio,44
2019-06-10,261,Zürich,1061
2019-06-10,4258,Rheinfelden,26
2019-06-10,1040,Rothenburg,38
2019-06-10,1206,Erstfeld,66
2019-06-10,5017,Sant'Antonino,211
2019-06-10,5281,Biasca,187
2019-06-10,5206,Neggio,61
2019-06-10,5049,Blenio,104
2019-06-10,5002,Bellinzona,2158
2019-06-10,5266,Stabio,1469
2019-06-10,5396,Terre di Pedemonte,54
2019-06-10,4021,Baden,24
2019-06-10,3271,Buchs (SG),24
2019-06-10,5113,Locarno,534
2019-06-10,5189,Lamone,616
2019-06-10,3254,Oberriet (SG),54
2019-06-10,5238,Monteceneri,1495
2019-06-10,156,Meilen,28
2019-06-10,53,Bülach,23
2019-06-10,5233,Vico Morcote,199
2019-06-10,5181,Curio,101
2019-06-10,5263,Riva San Vitale,294
2019-06-10,2196,Fribourg,45
2019-06-10,5213,Ponte Tresa,1684
2019-06-10,1207,Flüelen,44
2019-06-10,5317,Maggia,34
2019-06-10,5149,Bedigliora,159
2019-06-10,3787,St. Moritz,31
2019-06-10,2581,Olten,31
2019-06-10,371,Biel/Bienne,21
2019-06-10,5112,Lavertezzo,40
2019-06-10,3834,Roveredo (GR),97
2019-06-10,1202,Andermatt,35
2019-06-10,5198,Melide,1248
2019-06-10,5249,Castel San Pietro,172
2019-06-10,5138,Cugnasco-Gerra,96
2019-06-10,5230,Vernate,39
2019-06-10,5048,Acquarossa,48
2019-06-10,191,Dübendorf,23
2019-06-10,3234,Diepoldsau,27
2019-06-10,5050,Serravalle,65
2019-06-10,5097,Brissago,43
2019-06-10,1707,Risch,35
2019-06-10,5118,Minusio,254
2019-06-10,3340,Rapperswil-Jona,23
2019-06-10,5148,Bedano,704
2019-06-10,5207,Novaggio,86
2019-06-10,3832,Grono,44
2019-06-10,5143,Aranno,110
2019-06-10,5212,Ponte Capriasca,651
2019-06-10,230,Winterthur,105
2019-06-10,5222,Sessa,41
2019-06-10,5202,Monteggio,509
2019-06-10,66,Opfikon,36
2019-06-10,1061,Luzern,256
2019-06-10,2770,Muttenz,33
2019-06-10,5254,Mendrisio,3720
2019-06-10,1213,Schattdorf,173
2019-06-10,5216,Pura,253
2019-06-10,5197,Melano,335
2019-06-10,3953,Maienfeld,32
2019-06-10,5003,Cadenazzo,187
2019-06-10,5250,Chiasso,4565
2019-06-10,5125,Ronco sopra Ascona,23
2019-06-10,6621,Genève,98
2019-06-10,5171,Caslano,1633
2019-06-10,5079,Quinto,400
2019-06-10,1711,Zug,78
2019-06-10,2920,Thayngen,30
2019-06-10,5154,Bissone,867
2019-06-10,5203,Morcote,281
2019-06-10,5001,Arbedo-Castione,238
2019-06-10,2701,Basel,367
2019-06-10,5186,Grancia,327
2019-06-10,5208,Origlio,831
2019-06-10,5226,Capriasca,2704
2019-06-10,3256,Rüthi (SG),28
2019-06-10,5115,Losone,124
2019-06-10,351,Bern,98
2019-06-10,3561,Poschiavo,40
2019-06-10,5010,Lumino,60
2019-06-10,5072,Faido,111
2019-06-10,5144,Arogno,360
2019-06-10,5194,Manno,146
2019-06-10,5287,Riviera,127
2019-06-10,5187,Gravesano,314
2019-06-10,5009,Isone,23
2019-06-10,5268,Vacallo,1944
2019-06-10,5398,Gambarogno,258
2019-06-10,3203,St. Gallen,49
2019-06-10,3822,Mesocco,72
2019-06-10,5586,Lausanne,63
2019-06-10,5251,Coldrerio,420
2019-06-10,5324,Avegno Gordevio,25
2019-06-10,1093,Neuenkirch,43
2019-06-10,5151,Bioggio,2619
2019-06-10,5061,Airolo,201
2019-06-10,5236,Collina d'Oro,705
2019-06-10,5219,Rovio,51
2019-06-10,62,Kloten,72
2019-06-10,3901,Chur,45
2019-06-10,-1,Other,3045
2019-06-11,5260,Novazzano,863
2019-06-11,5131,Tenero-Contra,262
2019-06-11,5141,Agno,5938
2019-06-11,5242,Balerna,1717
2019-06-11,5237,Alto Malcantone,523
2019-06-11,5120,Muralto,284
2019-06-11,5257,Morbio Inferiore,839
2019-06-11,5161,Cademario,112
2019-06-11,5178,Croglio,613
2019-06-11,5192,Lugano,4918
2019-06-11,5227,Torricella-Taverne,2372
2019-06-11,5195,Maroggia,585
2019-06-11,5269,Breggia,175
2019-06-11,3275,Sevelen,33
2019-06-11,3821,Lostallo,39
2019-06-11,5064,Bodio,85
2019-06-11,5160,Brusino Arsizio,134
2019-06-11,5108,Gordola,234
2019-06-11,5199,Mezzovico-Vira,1121
2019-06-11,5193,Magliaso,1319
2019-06-11,5397,Centovalli,34
2019-06-11,3835,San Vittore,90
2019-06-11,1362,Arth,45
2019-06-11,5091,Ascona,309
2019-06-11,5077,Pollegio,83
2019-06-11,261,Zürich,686
2019-06-11,1040,Rothenburg,22
2019-06-11,1206,Erstfeld,45
2019-06-11,5017,Sant'Antonino,961
2019-06-11,5281,Biasca,600
2019-06-11,5206,Neggio,124
2019-06-11,5049,Blenio,72
2019-06-11,5002,Bellinzona,6816
2019-06-11,5266,Stabio,2763
2019-06-11,5396,Terre di Pedemonte,84
2019-06-11,5113,Locarno,1319
2019-06-11,5189,Lamone,2054
2019-06-11,5238,Monteceneri,3362
2019-06-11,5233,Vico Morcote,393
2019-06-11,5181,Curio,205
2019-06-11,5263,Riva San Vitale,784
2019-06-11,2196,Fribourg,22
2019-06-11,5213,Ponte Tresa,1027
2019-06-11,1207,Flüelen,43
2019-06-11,5317,Maggia,38
2019-06-11,5149,Bedigliora,317
2019-06-11,2581,Olten,23
2019-06-11,5112,Lavertezzo,78
2019-06-11,3834,Roveredo (GR),184
2019-06-11,1202,Andermatt,23
2019-06-11,5198,Melide,2068
2019-06-11,5249,Castel San Pietro,439
2019-06-11,5138,Cugnasco-Gerra,139
2019-06-11,5230,Vernate,77
2019-06-11,5048,Acquarossa,64
2019-06-11,191,Dübendorf,29
2019-06-11,3234,Diepoldsau,30
2019-06-11,5121,Orselina,44
2019-06-11,5050,Serravalle,109
2019-06-11,5097,Brissago,60
2019-06-11,1701,Baar,22
2019-06-11,1707,Risch,40
2019-06-11,5118,Minusio,379
2019-06-11,5148,Bedano,2514
2019-06-11,5207,Novaggio,98
2019-06-11,3832,Grono,96
2019-06-11,5143,Aranno,228
2019-06-11,5212,Ponte Capriasca,1209
2019-06-11,230,Winterthur,27
2019-06-11,5222,Sessa,67
2019-06-11,5202,Monteggio,662
2019-06-11,1061,Luzern,191
2019-06-11,2770,Muttenz,27
2019-06-11,5254,Mendrisio,6667
2019-06-11,1213,Schattdorf,106
2019-06-11,5216,Pura,409
2019-06-11,5197,Melano,669
2019-06-11,5003,Cadenazzo,1161
2019-06-11,5250,Chiasso,6181
2019-06-11,5125,Ronco sopra Ascona,42
2019-06-11,6621,Genève,41
2019-06-11,5171,Caslano,2487
2019-06-11,5079,Quinto,240
2019-06-11,1711,Zug,36
2019-06-11,3823,Soazza,28
2019-06-11,5154,Bissone,1465
2019-06-11,5203,Morcote,488
2019-06-11,5001,Arbedo-Castione,670
2019-06-11,2701,Basel,190
2019-06-11,5186,Grancia,1386
2019-06-11,5208,Origlio,1517
2019-06-11,5226,Capriasca,5214
2019-06-11,5115,Losone,245
2019-06-11,351,Bern,87
2019-06-11,3561,Poschiavo,21
2019-06-11,5010,Lumino,140
2019-06-11,5072,Faido,155
2019-06-11,5144,Arogno,625
2019-06-11,5194,Manno,240
2019-06-11,5287,Riviera,181
2019-06-11,5187,Gravesano,943
2019-06-11,5009,Isone,66
2019-06-11,5268,Vacallo,2763
2019-06-11,5078,Prato (Leventina),28
2019-06-11,5398,Gambarogno,783
2019-06-11,3822,Mesocco,91
2019-06-11,5586,Lausanne,22
2019-06-11,5251,Coldrerio,1104
2019-06-11,5324,Avegno Gordevio,49
2019-06-11,1093,Neuenkirch,28
2019-06-11,5151,Bioggio,6502
2019-06-11,5061,Airolo,230
2019-06-11,5236,Collina d'Oro,1666
2019-06-11,5219,Rovio,119
2019-06-11,62,Kloten,53
2019-06-11,3901,Chur,31
2019-06-11,5073,Giornico,72
2019-06-11,-1,Other,1947
2019-06-12,5260,Novazzano,874
2019-06-12,5131,Tenero-Contra,226
2019-06-12,5141,Agno,5294
2019-06-12,5242,Balerna,1652
2019-06-12,5237,Alto Malcantone,517
2019-06-12,5120,Muralto,218
2019-06-12,5257,Morbio Inferiore,909
2019-06-12,5161,Cademario,111
2019-06-12,5178,Croglio,548
2019-06-12,5192,Lugano,5070
2019-06-12,5227,Torricella-Taverne,2095
2019-06-12,5195,Maroggia,606
2019-06-12,5269,Breggia,200
2019-06-12,3821,Lostallo,40
2019-06-12,5064,Bodio,91
2019-06-12,5160,Brusino Arsizio,138
2019-06-12,5108,Gordola,240
2019-06-12,5199,Mezzovico-Vira,1136
2019-06-12,5193,Magliaso,1344
2019-06-12,5397,Centovalli,24
2019-06-12,3835,San Vittore,107
2019-06-12,5076,Personico,21
2019-06-12,1362,Arth,32
2019-06-12,5091,Ascona,348
2019-06-12,5077,Pollegio,69
2019-06-12,261,Zürich,507
2019-06-12,6300,Zermatt,27
2019-06-12,1206,Erstfeld,35
2019-06-12,5017,Sant'Antonino,920
2019-06-12,5281,Biasca,495
2019-06-12,5206,Neggio,158
2019-06-12,5049,Blenio,84
2019-06-12,5002,Bellinzona,6189
2019-06-12,5266,Stabio,2630
2019-06-12,5396,Terre di Pedemonte,75
2019-06-12,5113,Locarno,1207
2019-06-12,5189,Lamone,1808
2019-06-12,5238,Monteceneri,3244
2019-06-12,5233,Vico Morcote,366
2019-06-12,5181,Curio,166
2019-06-12,5263,Riva San Vitale,802
2019-06-12,5213,Ponte Tresa,1058
2019-06-12,1207,Flüelen,29
2019-06-12,5317,Maggia,34
2019-06-12,5149,Bedigliora,290
2019-06-12,371,Biel/Bienne,22
2019-06-12,5112,Lavertezzo,77
2019-06-12,3834,Roveredo (GR),179
2019-06-12,5310,Cevio,28
2019-06-12,1202,Andermatt,53
2019-06-12,5198,Melide,2143
2019-06-12,5249,Castel San Pietro,430
2019-06-12,5138,Cugnasco-Gerra,138
2019-06-12,5230,Vernate,108
2019-06-12,5048,Acquarossa,92
2019-06-12,5121,Orselina,37
2019-06-12,5050,Serravalle,92
2019-06-12,5097,Brissago,75
2019-06-12,1701,Baar,22
2019-06-12,1707,Risch,22
2019-06-12,5118,Minusio,405
2019-06-12,5148,Bedano,2429
2019-06-12,5207,Novaggio,71
2019-06-12,3832,Grono,88
2019-06-12,5143,Aranno,264
2019-06-12,5212,Ponte Capriasca,1013
2019-06-12,230,Winterthur,26
2019-06-12,5222,Sessa,77
2019-06-12,5202,Monteggio,812
2019-06-12,1061,Luzern,193
2019-06-12,2770,Muttenz,32
2019-06-12,5254,Mendrisio,6450
2019-06-12,1213,Schattdorf,60
2019-06-12,5216,Pura,408
2019-06-12,5197,Melano,785
2019-06-12,1509,Stans,25
2019-06-12,5003,Cadenazzo,1050
2019-06-12,5250,Chiasso,5704
2019-06-12,5125,Ronco sopra Ascona,38
2019-06-12,6621,Genève,47
2019-06-12,5171,Caslano,2607
2019-06-12,5079,Quinto,339
2019-06-12,1711,Zug,33
2019-06-12,3823,Soazza,23
2019-06-12,5154,Bissone,1506
2019-06-12,5203,Morcote,632
2019-06-12,5001,Arbedo-Castione,602
2019-06-12,2701,Basel,217
2019-06-12,5186,Grancia,1327
2019-06-12,5208,Origlio,1377
2019-06-12,5226,Capriasca,4810
2019-06-12,5115,Losone,288
2019-06-12,351,Bern,69
2019-06-12,3561,Poschiavo,44
2019-06-12,5010,Lumino,151
2019-06-12,5072,Faido,144
2019-06-12,5144,Arogno,691
2019-06-12,5194,Manno,269
2019-06-12,5287,Riviera,186
2019-06-12,5187,Gravesano,814
2019-06-12,5009,Isone,55
2019-06-12,5268,Vacallo,2996
2019-06-12,5078,Prato (Leventina),31
2019-06-12,5398,Gambarogno,745
2019-06-12,3203,St. Gallen,25
2019-06-12,3822,Mesocco,28
2019-06-12,5586,Lausanne,28
2019-06-12,5251,Coldrerio,970
2019-06-12,5200,Miglieglia,25
2019-06-12,5324,Avegno Gordevio,40
2019-06-12,5151,Bioggio,6112
2019-06-12,5061,Airolo,145
2019-06-12,5236,Collina d'Oro,1391
2019-06-12,5219,Rovio,102
2019-06-12,62,Kloten,85
2019-06-12,5073,Giornico,84
2019-06-12,-1,Other,1887
2019-06-13,1024,Emmen,22
2019-06-13,5260,Novazzano,869
2019-06-13,5131,Tenero-Contra,272
2019-06-13,5141,Agno,6180
2019-06-13,5242,Balerna,1625
2019-06-13,5237,Alto Malcantone,533
2019-06-13,5120,Muralto,282
2019-06-13,5257,Morbio Inferiore,811
2019-06-13,5161,Cademario,159
2019-06-13,5178,Croglio,634
2019-06-13,5192,Lugano,5814
2019-06-13,5227,Torricella-Taverne,2266
2019-06-13,5195,Maroggia,702
2019-06-13,5269,Breggia,294
2019-06-13,3821,Lostallo,39
2019-06-13,5064,Bodio,88
2019-06-13,5160,Brusino Arsizio,146
2019-06-13,5108,Gordola,252
2019-06-13,5199,Mezzovico-Vira,1096
2019-06-13,5193,Magliaso,1406
2019-06-13,5397,Centovalli,39
2019-06-13,3835,San Vittore,94
2019-06-13,1362,Arth,36
2019-06-13,5091,Ascona,438
2019-06-13,5077,Pollegio,64
2019-06-13,261,Zürich,447
2019-06-13,4001,Aarau,22
2019-06-13,1201,Altdorf (UR),22
2019-06-13,1206,Erstfeld,56
2019-06-13,5017,Sant'Antonino,978
2019-06-13,5281,Biasca,605
2019-06-13,5206,Neggio,127
2019-06-13,5049,Blenio,94
2019-06-13,5002,Bellinzona,6280
2019-06-13,5266,Stabio,2938
2019-06-13,5396,Terre di Pedemonte,95
2019-06-13,5113,Locarno,1362
2019-06-13,5189,Lamone,2011
2019-06-13,5238,Monteceneri,3341
2019-06-13,5233,Vico Morcote,470
2019-06-13,5181,Curio,247
2019-06-13,5263,Riva San Vitale,772
2019-06-13,5213,Ponte Tresa,1215
2019-06-13,5317,Maggia,69
2019-06-13,5149,Bedigliora,297
2019-06-13,3787,St. Moritz,42
2019-06-13,2581,Olten,29
2019-06-13,5112,Lavertezzo,93
2019-06-13,3834,Roveredo (GR),183
2019-06-13,5310,Cevio,27
2019-06-13,5198,Melide,2917
2019-06-13,5249,Castel San Pietro,518
2019-06-13,5138,Cugnasco-Gerra,113
2019-06-13,5230,Vernate,93
2019-06-13,5048,Acquarossa,103
2019-06-13,5121,Orselina,49
2019-06-13,5050,Serravalle,134
2019-06-13,5097,Brissago,66
2019-06-13,1707,Risch,44
2019-06-13,5118,Minusio,442
2019-06-13,5148,Bedano,2538
2019-06-13,5207,Novaggio,106
2019-06-13,3832,Grono,74
2019-06-13,5071,Dalpe,30
2019-06-13,5143,Aranno,246
2019-06-13,5212,Ponte Capriasca,1250
2019-06-13,5222,Sessa,67
2019-06-13,5202,Monteggio,800
2019-06-13,1061,Luzern,176
2019-06-13,2770,Muttenz,22
2019-06-13,5254,Mendrisio,6990
2019-06-13,1213,Schattdorf,87
2019-06-13,5216,Pura,507
2019-06-13,5197,Melano,817
2019-06-13,5003,Cadenazzo,918
2019-06-13,5250,Chiasso,6638
2019-06-13,5125,Ronco sopra Ascona,63
2019-06-13,6621,Genève,40
2019-06-13,5171,Caslano,3079
2019-06-13,5079,Quinto,196
2019-06-13,1711,Zug,33
2019-06-13,5154,Bissone,1668
2019-06-13,5203,Morcote,632
2019-06-13,5001,Arbedo-Castione,683
2019-06-13,2701,Basel,163
2019-06-13,5186,Grancia,1629
2019-06-13,5208,Origlio,1490
2019-06-13,5226,Capriasca,5483
2019-06-13,5115,Losone,263
2019-06-13,351,Bern,75
2019-06-13,3561,Poschiavo,43
2019-06-13,5010,Lumino,158
2019-06-13,5072,Faido,183
2019-06-13,5144,Arogno,798
2019-06-13,5194,Manno,271
2019-06-13,5287,Riviera,199
2019-06-13,5187,Gravesano,944
2019-06-13,5009,Isone,78
2019-06-13,5268,Vacallo,3164
2019-06-13,5398,Gambarogno,708
2019-06-13,3822,Mesocco,93
2019-06-13,5586,Lausanne,23
2019-06-13,5251,Coldrerio,991
2019-06-13,5324,Avegno Gordevio,51
2019-06-13,1093,Neuenkirch,37
2019-06-13,5151,Bioggio,6818
2019-06-13,5061,Airolo,187
2019-06-13,5236,Collina d'Oro,1596
2019-06-13,5219,Rovio,101
2019-06-13,62,Kloten,71
2019-06-13,5073,Giornico,73
2019-06-13,-1,Other,2109
2019-06-14,1024,Emmen,31
2019-06-14,5260,Novazzano,981
2019-06-14,5131,Tenero-Contra,269
2019-06-14,5141,Agno,6612
2019-06-14,5242,Balerna,1768
2019-06-14,5237,Alto Malcantone,573
2019-06-14,5120,Muralto,379
2019-06-14,142,Wädenswil,28
2019-06-14,5257,Morbio Inferiore,839
2019-06-14,5161,Cademario,128
2019-06-14,5178,Croglio,590
2019-06-14,5192,Lugano,6099
2019-06-14,3236,St. Margrethen,24
2019-06-14,5227,Torricella-Taverne,2521
2019-06-14,5195,Maroggia,757
2019-06-14,5269,Breggia,286
2019-06-14,3821,Lostallo,42
2019-06-14,5064,Bodio,69
2019-06-14,5160,Brusino Arsizio,150
2019-06-14,5108,Gordola,313
2019-06-14,1059,Kriens,26
2019-06-14,5199,Mezzovico-Vira,1046
2019-06-14,5193,Magliaso,1796
2019-06-14,5397,Centovalli,45
2019-06-14,3835,San Vittore,95
2019-06-14,1362,Arth,70
2019-06-14,5091,Ascona,406
2019-06-14,3231,Au (SG),23
2019-06-14,5077,Pollegio,72
2019-06-14,261,Zürich,497
2019-06-14,4258,Rheinfelden,34
2019-06-14,1040,Rothenburg,32
2019-06-14,5135,Vogorno,24
2019-06-14,1201,Altdorf (UR),31
2019-06-14,1206,Erstfeld,43
2019-06-14,5017,Sant'Antonino,931
2019-06-14,5281,Biasca,495
2019-06-14,5206,Neggio,146
2019-06-14,5049,Blenio,90
2019-06-14,5002,Bellinzona,6898
2019-06-14,5266,Stabio,2958
2019-06-14,5396,Terre di Pedemonte,58
2019-06-14,5113,Locarno,1553
2019-06-14,5189,Lamone,2161
2019-06-14,3782,Celerina/Schlarigna,33
2019-06-14,3831,Cama,33
2019-06-14,5238,Monteceneri,3422
2019-06-14,5233,Vico Morcote,414
2019-06-14,5181,Curio,257
2019-06-14,5263,Riva San Vitale,735
2019-06-14,2196,Fribourg,23
2019-06-14,5213,Ponte Tresa,1292
2019-06-14,5317,Maggia,73
2019-06-14,5149,Bedigliora,257
2019-06-14,3787,St. Moritz,66
2019-06-14,2581,Olten,33
2019-06-14,371,Biel/Bienne,32
2019-06-14,5112,Lavertezzo,78
2019-06-14,3834,Roveredo (GR),176
2019-06-14,5310,Cevio,40
2019-06-14,1202,Andermatt,63
2019-06-14,5198,Melide,2827
2019-06-14,5249,Castel San Pietro,445
2019-06-14,5138,Cugnasco-Gerra,134
2019-06-14,5230,Vernate,87
2019-06-14,5048,Acquarossa,71
2019-06-14,3792,Bregaglia,28
2019-06-14,3234,Diepoldsau,40
2019-06-14,5121,Orselina,33
2019-06-14,5050,Serravalle,124
2019-06-14,5097,Brissago,84
2019-06-14,1707,Risch,51
2019-06-14,5118,Minusio,440
2019-06-14,5148,Bedano,2581
2019-06-14,5207,Novaggio,112
2019-06-14,3832,Grono,73
2019-06-14,5143,Aranno,264
2019-06-14,5212,Ponte Capriasca,1256
2019-06-14,3551,Brusio,27
2019-06-14,230,Winterthur,36
2019-06-14,5222,Sessa,88
2019-06-14,5202,Monteggio,842
2019-06-14,1061,Luzern,247
2019-06-14,2770,Muttenz,43
2019-06-14,5254,Mendrisio,6779
2019-06-14,1213,Schattdorf,154
2019-06-14,5216,Pura,455
2019-06-14,5197,Melano,824
2019-06-14,1208,Göschenen,22
2019-06-14,5003,Cadenazzo,947
2019-06-14,5250,Chiasso,7857
2019-06-14,5125,Ronco sopra Ascona,56
2019-06-14,6621,Genève,44
2019-06-14,5171,Caslano,2942
2019-06-14,5079,Quinto,126
2019-06-14,1711,Zug,28
2019-06-14,3823,Soazza,34
2019-06-14,5154,Bissone,1804
2019-06-14,5203,Morcote,672
2019-06-14,5001,Arbedo-Castione,673
2019-06-14,2701,Basel,202
2019-06-14,5186,Grancia,1704
2019-06-14,5208,Origlio,1652
2019-06-14,5226,Capriasca,6106
2019-06-14,1372,Schwyz,26
2019-06-14,5115,Losone,217
2019-06-14,351,Bern,37
2019-06-14,3561,Poschiavo,52
2019-06-14,5010,Lumino,107
