Date,Canton From Id,Canton From Name,Count
2019-07-03,13,Basel-Landschaft,87
2019-07-03,2,Bern,169
2019-07-03,17,St. Gallen,232
2019-07-03,22,Vaud,69
2019-07-03,12,Basel-Stadt,188
2019-07-03,7,Nidwalden,30
2019-07-03,3,Luzern,223
2019-07-03,18,Graubünden,967
2019-07-03,11,Solothurn,59
2019-07-03,23,Valais,116
2019-07-03,19,Aargau,171
2019-07-03,4,Uri,213
2019-07-03,-1,Other,51
2019-07-04,5,Schwyz,272
2019-07-04,10,Fribourg,29
2019-07-04,24,Neuchâtel,27
2019-07-04,25,Genève,71
2019-07-04,14,Schaffhausen,38
2019-07-04,20,Thurgau,54
2019-07-04,1,Zürich,1029
2019-07-04,6,Obwalden,24
2019-07-04,21,Ticino,96005
2019-07-04,9,Zug,123
2019-07-04,13,Basel-Landschaft,92
2019-07-04,2,Bern,170
2019-07-04,17,St. Gallen,247
2019-07-04,22,Vaud,88
2019-07-04,12,Basel-Stadt,229
2019-07-04,7,Nidwalden,38
2019-07-04,3,Luzern,340
2019-07-04,18,Graubünden,994
2019-07-04,11,Solothurn,71
2019-07-04,23,Valais,104
2019-07-04,19,Aargau,260
2019-07-04,4,Uri,300
2019-07-04,-1,Other,43
2019-07-05,5,Schwyz,372
2019-07-05,10,Fribourg,40
2019-07-05,24,Neuchâtel,32
2019-07-05,25,Genève,66
2019-07-05,14,Schaffhausen,64
2019-07-05,20,Thurgau,103
2019-07-05,1,Zürich,1319
2019-07-05,6,Obwalden,32
2019-07-05,21,Ticino,94263
2019-07-05,9,Zug,172
2019-07-05,13,Basel-Landschaft,168
2019-07-05,2,Bern,329
2019-07-05,17,St. Gallen,564
2019-07-05,22,Vaud,98
2019-07-05,12,Basel-Stadt,418
2019-07-05,7,Nidwalden,78
2019-07-05,3,Luzern,452
2019-07-05,18,Graubünden,1445
2019-07-05,11,Solothurn,98
2019-07-05,23,Valais,149
2019-07-05,19,Aargau,301
2019-07-05,4,Uri,758
2019-07-05,15,Appenzell Ausserrhoden,43
2019-07-05,-1,Other,41
2019-07-06,5,Schwyz,275
2019-07-06,10,Fribourg,31
2019-07-06,25,Genève,48
2019-07-06,14,Schaffhausen,35
2019-07-06,20,Thurgau,76
2019-07-06,1,Zürich,845
2019-07-06,6,Obwalden,31
2019-07-06,21,Ticino,69166
2019-07-06,9,Zug,99
2019-07-06,13,Basel-Landschaft,144
2019-07-06,2,Bern,209
2019-07-06,17,St. Gallen,461
2019-07-06,22,Vaud,126
2019-07-06,12,Basel-Stadt,404
2019-07-06,7,Nidwalden,33
2019-07-06,3,Luzern,311
2019-07-06,18,Graubünden,1255
2019-07-06,11,Solothurn,98
2019-07-06,23,Valais,185
2019-07-06,19,Aargau,207
2019-07-06,4,Uri,671
2019-07-06,-1,Other,61
2019-07-07,5,Schwyz,299
2019-07-07,10,Fribourg,45
2019-07-07,24,Neuchâtel,23
2019-07-07,25,Genève,27
2019-07-07,14,Schaffhausen,28
2019-07-07,20,Thurgau,65
2019-07-07,1,Zürich,1091
2019-07-07,6,Obwalden,41
2019-07-07,21,Ticino,54129
2019-07-07,9,Zug,146
2019-07-07,13,Basel-Landschaft,152
2019-07-07,2,Bern,198
2019-07-07,17,St. Gallen,381
2019-07-07,22,Vaud,73
2019-07-07,12,Basel-Stadt,372
2019-07-07,7,Nidwalden,49
2019-07-07,3,Luzern,394
2019-07-07,18,Graubünden,1767
2019-07-07,11,Solothurn,87
2019-07-07,23,Valais,200
2019-07-07,19,Aargau,179
2019-07-07,4,Uri,558
2019-07-07,-1,Other,47
2019-07-08,5,Schwyz,255
2019-07-08,10,Fribourg,27
2019-07-08,24,Neuchâtel,21
2019-07-08,25,Genève,39
2019-07-08,14,Schaffhausen,46
2019-07-08,20,Thurgau,47
2019-07-08,1,Zürich,1052
2019-07-08,6,Obwalden,34
2019-07-08,21,Ticino,88257
2019-07-08,9,Zug,129
2019-07-08,13,Basel-Landschaft,99
2019-07-08,2,Bern,239
2019-07-08,17,St. Gallen,241
2019-07-08,22,Vaud,71
2019-07-08,12,Basel-Stadt,277
2019-07-08,7,Nidwalden,23
2019-07-08,3,Luzern,313
2019-07-08,18,Graubünden,1314
2019-07-08,11,Solothurn,71
2019-07-08,23,Valais,106
2019-07-08,19,Aargau,180
2019-07-08,4,Uri,446
2019-07-08,-1,Other,23
2019-07-09,5,Schwyz,189
2019-07-09,10,Fribourg,28
2019-07-09,25,Genève,43
2019-07-09,14,Schaffhausen,31
2019-07-09,20,Thurgau,31
2019-07-09,1,Zürich,844
2019-07-09,6,Obwalden,28
2019-07-09,21,Ticino,89814
2019-07-09,9,Zug,99
2019-07-09,13,Basel-Landschaft,97
2019-07-09,2,Bern,153
2019-07-09,17,St. Gallen,254
2019-07-09,22,Vaud,76
2019-07-09,12,Basel-Stadt,198
2019-07-09,7,Nidwalden,61
2019-07-09,3,Luzern,352
2019-07-09,18,Graubünden,960
2019-07-09,11,Solothurn,81
2019-07-09,23,Valais,133
2019-07-09,19,Aargau,152
2019-07-09,4,Uri,248
2019-07-09,-1,Other,39
2019-07-10,5,Schwyz,202
2019-07-10,10,Fribourg,21
2019-07-10,25,Genève,60
2019-07-10,14,Schaffhausen,33
2019-07-10,20,Thurgau,60
2019-07-10,1,Zürich,1000
2019-07-10,21,Ticino,86989
2019-07-10,9,Zug,174
2019-07-10,13,Basel-Landschaft,87
2019-07-10,2,Bern,197
2019-07-10,17,St. Gallen,233
2019-07-10,22,Vaud,71
2019-07-10,12,Basel-Stadt,195
2019-07-10,7,Nidwalden,39
2019-07-10,3,Luzern,334
2019-07-10,18,Graubünden,955
2019-07-10,11,Solothurn,67
2019-07-10,23,Valais,142
2019-07-10,19,Aargau,208
2019-07-10,4,Uri,273
2019-07-10,-1,Other,64
2019-07-11,5,Schwyz,242
2019-07-11,10,Fribourg,31
2019-07-11,25,Genève,39
2019-07-11,14,Schaffhausen,43
2019-07-11,20,Thurgau,61
2019-07-11,1,Zürich,1056
2019-07-11,6,Obwalden,28
2019-07-11,21,Ticino,81831
2019-07-11,9,Zug,143
2019-07-11,13,Basel-Landschaft,96
2019-07-11,2,Bern,254
2019-07-11,17,St. Gallen,323
2019-07-11,22,Vaud,62
2019-07-11,12,Basel-Stadt,243
2019-07-11,7,Nidwalden,55
2019-07-11,3,Luzern,295
2019-07-11,18,Graubünden,1042
2019-07-11,11,Solothurn,102
2019-07-11,23,Valais,160
2019-07-11,19,Aargau,190
2019-07-11,4,Uri,582
2019-07-11,-1,Other,63
2019-07-12,5,Schwyz,440
2019-07-12,10,Fribourg,24
2019-07-12,24,Neuchâtel,21
2019-07-12,25,Genève,51
2019-07-12,14,Schaffhausen,63
2019-07-12,20,Thurgau,84
2019-07-12,1,Zürich,1513
2019-07-12,6,Obwalden,35
2019-07-12,21,Ticino,78467
2019-07-12,9,Zug,178
2019-07-12,13,Basel-Landschaft,171
2019-07-12,2,Bern,296
2019-07-12,17,St. Gallen,570
2019-07-12,22,Vaud,74
2019-07-12,12,Basel-Stadt,415
2019-07-12,7,Nidwalden,45
2019-07-12,3,Luzern,373
2019-07-12,18,Graubünden,1179
2019-07-12,11,Solothurn,90
2019-07-12,23,Valais,179
2019-07-12,19,Aargau,283
2019-07-12,4,Uri,875
2019-07-12,15,Appenzell Ausserrhoden,26
2019-07-12,-1,Other,42
2019-07-13,5,Schwyz,345
2019-07-13,10,Fribourg,72
2019-07-13,25,Genève,26
2019-07-13,14,Schaffhausen,51
2019-07-13,20,Thurgau,92
2019-07-13,1,Zürich,1440
2019-07-13,6,Obwalden,30
2019-07-13,21,Ticino,59818
2019-07-13,9,Zug,199
2019-07-13,13,Basel-Landschaft,161
2019-07-13,2,Bern,211
2019-07-13,17,St. Gallen,486
2019-07-13,22,Vaud,83
2019-07-13,12,Basel-Stadt,390
2019-07-13,7,Nidwalden,45
2019-07-13,3,Luzern,326
2019-07-13,18,Graubünden,1373
2019-07-13,11,Solothurn,114
2019-07-13,23,Valais,201
2019-07-13,19,Aargau,318
2019-07-13,4,Uri,769
2019-07-13,-1,Other,52
2019-07-14,5,Schwyz,212
2019-07-14,10,Fribourg,24
2019-07-14,25,Genève,50
2019-07-14,14,Schaffhausen,51
2019-07-14,20,Thurgau,76
2019-07-14,1,Zürich,824
2019-07-14,6,Obwalden,23
2019-07-14,21,Ticino,49222
2019-07-14,9,Zug,111
2019-07-14,13,Basel-Landschaft,152
2019-07-14,2,Bern,200
2019-07-14,17,St. Gallen,341
2019-07-14,22,Vaud,61
2019-07-14,12,Basel-Stadt,340
2019-07-14,7,Nidwalden,35
2019-07-14,3,Luzern,307
2019-07-14,18,Graubünden,1584
2019-07-14,11,Solothurn,77
2019-07-14,23,Valais,210
2019-07-14,8,Glarus,25
2019-07-14,19,Aargau,146
2019-07-14,4,Uri,589
2019-07-14,-1,Other,42
