Date,PLZ To Id,PLZ To Name,Count
2019-06-18,6574,Gambarogno,53
2019-06-18,9450,Altstätten,36
2019-06-18,6930,Bedano,2284
2019-06-18,6816,Bissone,713
2019-06-18,6614,Brissago,142
2019-06-18,6838,Breggia,104
2019-06-18,6672,Avegno Gordevio,33
2019-06-18,9430,St. Margrethen,98
2019-06-18,4052,Basel,73
2019-06-18,6517,Arbedo-Castione,139
2019-06-18,6853,Mendrisio,472
2019-06-18,6806,Monteceneri,372
2019-06-18,7013,Domat/Ems,21
2019-06-18,6440,Ingenbohl,48
2019-06-18,6821,Rovio,89
2019-06-18,6998,Monteggio,1134
2019-06-18,6557,Cama,26
2019-06-18,6875,Castel San Pietro,132
2019-06-18,6472,Erstfeld,183
2019-06-18,6945,Origlio,703
2019-06-18,6934,Bioggio,1050
2019-06-18,6921,Vico Morcote,248
2019-06-18,6826,Riva San Vitale,657
2019-06-18,6596,Gordola,479
2019-06-18,9462,Oberriet (SG),22
2019-06-18,6981,Bedigliora Croglio Curio,358
2019-06-18,6912,Lugano,61
2019-06-18,6513,Bellinzona,668
2019-06-18,6966,Lugano,36
2019-06-18,4132,Muttenz,306
2019-06-18,6653,Terre di Pedemonte,35
2019-06-18,6994,Aranno,209
2019-06-18,6330,Cham,30
2019-06-18,6746,Faido,44
2019-06-18,6825,Mendrisio,416
2019-06-18,4057,Basel,516
2019-06-18,6633,Lavertezzo,40
2019-06-18,4133,Pratteln,37
2019-06-18,6803,Monteceneri,199
2019-06-18,6775,Quinto,136
2019-06-18,6917,Lugano,1188
2019-06-18,6467,Schattdorf,531
2019-06-18,6960,Capriasca,63
2019-06-18,6992,Bioggio Vernate,169
2019-06-18,6928,Manno,397
2019-06-18,6850,Mendrisio,3325
2019-06-18,6965,Lugano,136
2019-06-18,6721,Acquarossa Serravalle,36
2019-06-18,7412,Scharans,31
2019-06-18,6390,Engelberg,74
2019-06-18,8957,Spreitenbach,30
2019-06-18,6938,Alto Malcantone,95
2019-06-18,6980,Croglio,113
2019-06-18,6743,Bodio,145
2019-06-18,4310,Rheinfelden,79
2019-06-18,6814,Cadempino Lamone,2090
2019-06-18,6818,Melano,588
2019-06-18,6953,Capriasca,863
2019-06-18,8912,Obfelden,26
2019-06-18,6003,Luzern,176
2019-06-18,6023,Rothenburg,173
2019-06-18,6913,Lugano,58
2019-06-18,8240,Thayngen,198
2019-06-18,6516,Cugnasco-Gerra,185
2019-06-18,9470,Buchs (SG) Grabs,79
2019-06-18,6854,Stabio,172
2019-06-18,9434,Au (SG),90
2019-06-18,6252,Dagmersellen,21
2019-06-18,8953,Dietikon,23
2019-06-18,6703,Riviera,57
2019-06-18,4125,Riehen,22
2019-06-18,6957,Capriasca,30
2019-06-18,8038,Zürich,34
2019-06-18,6997,Sessa,137
2019-06-18,6822,Arogno,509
2019-06-18,6563,Mesocco,98
2019-06-18,6490,Andermatt,73
2019-06-18,9463,Oberriet (SG),24
2019-06-18,6600,Locarno Muralto,1048
2019-06-18,6535,Roveredo (GR),204
2019-06-18,9466,Sennwald,21
2019-06-18,4303,Kaiseraugst,24
2019-06-18,4051,Basel,30
2019-06-18,6644,Orselina,29
2019-06-18,6558,Lostallo,57
2019-06-18,8002,Zürich,33
2019-06-18,6612,Ascona,508
2019-06-18,6929,Gravesano,928
2019-06-18,6537,Grono,53
2019-06-18,6503,Bellinzona,84
2019-06-18,6874,Castel San Pietro,254
2019-06-18,6807,Torricella-Taverne,1417
2019-06-18,6595,Lavertezzo,292
2019-06-18,6452,Riemenstalden Sisikon,21
2019-06-18,7430,Rongellen Thusis,26
2019-06-18,6864,Mendrisio,497
2019-06-18,7310,Bad Ragaz,21
2019-06-18,6718,Blenio,52
2019-06-18,6984,Pura,557
2019-06-18,8006,Zürich,28
2019-06-18,6810,Isone,73
2019-06-18,6575,Gambarogno,29
2019-06-18,4056,Basel,310
2019-06-18,6839,Breggia,213
2019-06-18,-1,Other,4727
2019-06-19,7304,Maienfeld,33
2019-06-19,6979,Lugano,207
2019-06-19,6855,Stabio,2686
2019-06-19,6512,Bellinzona,1304
2019-06-19,6986,Curio Miglieglia Novaggio,386
2019-06-19,6954,Capriasca,218
2019-06-19,6527,Riviera,112
2019-06-19,8200,Schaffhausen,23
2019-06-19,6808,Torricella-Taverne,161
2019-06-19,8005,Zürich,237
2019-06-19,6918,Lugano,535
2019-06-19,6883,Novazzano,1199
2019-06-19,6744,Personico,33
2019-06-19,6776,Quinto,56
2019-06-19,6830,Chiasso,11065
2019-06-19,9469,Sennwald,53
2019-06-19,4614,Hägendorf,21
2019-06-19,8045,Zürich,23
2019-06-19,6764,Faido,99
2019-06-19,6939,Alto Malcantone,284
2019-06-19,8057,Zürich,26
2019-06-19,6515,Bellinzona,65
2019-06-19,4058,Basel,61
2019-06-19,6370,Oberdorf (NW) Stans,34
2019-06-19,6804,Monteceneri,349
2019-06-19,6877,Coldrerio,1267
2019-06-19,9443,Widnau,144
2019-06-19,9476,Wartau,58
2019-06-19,6914,Lugano,307
2019-06-19,6872,Mendrisio,52
2019-06-19,9465,Sennwald,23
2019-06-19,6707,Riviera,23
2019-06-19,8610,Uster,25
2019-06-19,9464,Altstätten Rüthi (SG),235
2019-06-19,6987,Caslano,3413
2019-06-19,6723,Acquarossa,38
2019-06-19,6968,Lugano,126
2019-06-19,6713,Serravalle,87
2019-06-19,6006,Luzern,51
2019-06-19,7000,Chur,72
2019-06-19,6208,Oberkirch,68
2019-06-19,6873,Castel San Pietro,46
2019-06-19,6010,Alpnach Kriens,50
2019-06-19,4617,Gunzgen,39
2019-06-19,6951,Lugano,35
2019-06-19,6599,Cadenazzo,175
2019-06-19,8600,Dübendorf,25
2019-06-19,6936,Cademario,116
2019-06-19,6828,Balerna,2114
2019-06-19,6487,Göschenen,76
2019-06-19,9475,Sevelen,119
2019-06-19,6594,Gambarogno,399
2019-06-19,6983,Magliaso,1435
2019-06-19,6670,Avegno Gordevio,42
2019-06-19,4600,Olten,30
2019-06-19,6523,Bellinzona,74
2019-06-19,6410,Arth Gersau,66
2019-06-19,6745,Giornico,164
2019-06-19,6534,San Vittore,172
2019-06-19,6300,Zug,92
2019-06-19,6823,Arogno,91
2019-06-19,6717,Blenio,42
2019-06-19,6562,Soazza,54
2019-06-19,6204,Sempach,49
2019-06-19,8050,Zürich,33
2019-06-19,6809,Comunanza Cadenazzo/Montecener,146
2019-06-19,6648,Minusio,331
2019-06-19,8001,Zürich,224
2019-06-19,6777,Quinto,30
2019-06-19,6947,Capriasca,159
2019-06-19,6772,Prato (Leventina),59
2019-06-19,6702,Bellinzona,171
2019-06-19,6863,Mendrisio,57
2019-06-19,6616,Losone,263
2019-06-19,6210,Sursee,42
2019-06-19,6760,Faido,104
2019-06-19,6020,Emmen,25
2019-06-19,6482,Gurtnellen,29
2019-06-19,8302,Kloten,196
2019-06-19,8233,Bargen (SH),39
2019-06-19,6865,Mendrisio,46
2019-06-19,6652,Terre di Pedemonte,29
2019-06-19,6343,Risch,58
2019-06-19,6528,Bellinzona,632
2019-06-19,6990,Agno,358
2019-06-19,6565,Mesocco,186
2019-06-19,8910,Affoltern am Albis,21
2019-06-19,8810,Horgen,34
2019-06-19,6926,Collina d'Oro,700
2019-06-19,6852,Mendrisio,258
2019-06-19,8048,Zürich,55
2019-06-19,4053,Basel,47
2019-06-19,6556,Grono,25
2019-06-19,6833,Vacallo,6479
2019-06-19,6677,Maggia,35
2019-06-19,6995,Croglio,288
2019-06-19,6375,Beckenried,61
2019-06-19,6955,Capriasca,472
2019-06-19,9444,Diepoldsau,237
2019-06-19,6958,Capriasca,238
2019-06-19,6919,Collina d'Oro,125
2019-06-19,8800,Thalwil,21
2019-06-19,6780,Airolo,328
2019-06-19,6862,Mendrisio,571
2019-06-19,7435,Splügen,50
2019-06-19,6518,Bellinzona,115
2019-06-19,6967,Lugano,43
2019-06-19,6593,Cadenazzo,1237
2019-06-19,6720,Blenio,55
2019-06-19,8008,Zürich,48
2019-06-19,9477,Wartau,21
2019-06-19,6763,Faido,40
2019-06-19,6573,Gambarogno,85
2019-06-19,6837,Breggia,55
2019-06-19,6978,Lugano,474
2019-06-19,6946,Ponte Capriasca,549
2019-06-19,4457,Diegten,44
2019-06-19,6935,Bioggio,86
2019-06-19,8952,Schlieren,23
2019-06-19,8820,Wädenswil,21
2019-06-19,8442,Hettlingen,48
2019-06-19,6827,Brusino Arsizio,249
2019-06-19,6805,Mezzovico-Vira,1173
2019-06-19,6211,Dagmersellen,37
2019-06-19,6005,Horw Luzern,92
2019-06-19,6988,Ponte Tresa,1220
2019-06-19,6514,Bellinzona,498
2019-06-19,6533,Lumino,135
2019-06-19,9436,Balgach,29
2019-06-19,6716,Acquarossa,54
2019-06-19,6592,Sant'Antonino,1342
2019-06-19,8004,Zürich,145
2019-06-19,6982,Agno,2654
2019-06-19,6950,Capriasca,220
2019-06-19,6524,Bellinzona,53
2019-06-19,6922,Morcote,667
2019-06-19,6454,Flüelen,73
2019-06-19,9451,Oberriet (SG),32
2019-06-19,6052,Hergiswil (NW),45
2019-06-19,5400,Baden,23
2019-06-19,6598,Tenero-Contra,258
2019-06-19,7411,Sils im Domleschg,24
2019-06-19,6468,Attinghausen,22
2019-06-19,6493,Hospental,38
2019-06-19,6916,Grancia,1340
2019-06-19,6959,Lugano,144
2019-06-19,7440,Andeer,42
2019-06-19,6927,Collina d'Oro,247
2019-06-19,6705,Riviera,49
2019-06-19,4127,Birsfelden,31
2019-06-19,6937,Alto Malcantone,118
2019-06-19,8152,Opfikon,24
2019-06-19,6532,Arbedo-Castione,541
2019-06-19,6991,Neggio,111
2019-06-19,6525,Bellinzona,94
2019-06-19,6048,Horw,36
2019-06-19,6742,Pollegio,123
2019-06-19,6572,Gambarogno,316
2019-06-19,6613,Ronco sopra Ascona,53
2019-06-19,6500,Bellinzona,2969
2019-06-19,6815,Melide,1508
2019-06-19,6866,Mendrisio,104
2019-06-19,7438,Hinterrhein,59
2019-06-19,6340,Baar Neuheim,26
2019-06-19,6832,Chiasso,32
2019-06-19,6460,Altdorf (UR),62
2019-06-19,6834,Morbio Inferiore,895
2019-06-19,6004,Luzern,221
2019-06-19,6710,Biasca,628
2019-06-19,6989,Croglio,402
2019-06-19,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,72
2019-06-19,7302,Landquart,23
2019-06-19,6353,Weggis,38
2019-06-19,6645,Brione sopra Minusio,21
2019-06-19,6747,Faido,27
2019-06-19,6817,Maroggia,283
2019-06-19,8032,Zürich,24
2019-06-19,6802,Monteceneri,1747
2019-06-19,6956,Capriasca,102
2019-06-19,6376,Emmetten,22
2019-06-19,8280,Kreuzlingen,29
2019-06-19,6574,Gambarogno,42
2019-06-19,9450,Altstätten,30
2019-06-19,6930,Bedano,2225
2019-06-19,6816,Bissone,643
2019-06-19,6614,Brissago,115
2019-06-19,6838,Breggia,95
2019-06-19,9430,St. Margrethen,167
2019-06-19,4052,Basel,84
2019-06-19,6517,Arbedo-Castione,104
2019-06-19,6853,Mendrisio,484
2019-06-19,6806,Monteceneri,340
2019-06-19,6440,Ingenbohl,28
2019-06-19,6821,Rovio,69
2019-06-19,6998,Monteggio,1275
2019-06-19,6557,Cama,23
2019-06-19,6875,Castel San Pietro,107
2019-06-19,6577,Gambarogno,27
2019-06-19,8003,Zürich,26
2019-06-19,6472,Erstfeld,236
2019-06-19,6945,Origlio,618
2019-06-19,6934,Bioggio,1023
2019-06-19,6921,Vico Morcote,291
2019-06-19,6826,Riva San Vitale,712
2019-06-19,6596,Gordola,404
2019-06-19,9462,Oberriet (SG),33
2019-06-19,6981,Bedigliora Croglio Curio,387
2019-06-19,3818,Grindelwald,21
2019-06-19,6912,Lugano,51
2019-06-19,6513,Bellinzona,684
2019-06-19,4132,Muttenz,297
2019-06-19,6653,Terre di Pedemonte,42
2019-06-19,6994,Aranno,221
2019-06-19,6330,Cham,22
2019-06-19,6746,Faido,58
2019-06-19,6825,Mendrisio,414
2019-06-19,4057,Basel,589
2019-06-19,6633,Lavertezzo,27
2019-06-19,4133,Pratteln,35
2019-06-19,6803,Monteceneri,208
2019-06-19,4624,Härkingen,38
2019-06-19,6775,Quinto,57
2019-06-19,6213,Knutwil,26
2019-06-19,6917,Lugano,1105
2019-06-19,6467,Schattdorf,761
2019-06-19,6960,Capriasca,59
2019-06-19,6992,Bioggio Vernate,152
2019-06-19,6928,Manno,368
2019-06-19,6850,Mendrisio,3300
2019-06-19,6965,Lugano,107
2019-06-19,6721,Acquarossa Serravalle,28
2019-06-19,7412,Scharans,36
2019-06-19,6390,Engelberg,336
2019-06-19,8957,Spreitenbach,23
2019-06-19,6938,Alto Malcantone,111
2019-06-19,6980,Croglio,93
2019-06-19,6743,Bodio,103
2019-06-19,4310,Rheinfelden,160
2019-06-19,8134,Adliswil,29
2019-06-19,6814,Cadempino Lamone,2047
2019-06-19,6818,Melano,764
2019-06-19,6030,Ebikon,28
2019-06-19,6953,Capriasca,794
2019-06-19,8912,Obfelden,24
2019-06-19,6003,Luzern,156
2019-06-19,6023,Rothenburg,181
2019-06-19,6913,Lugano,40
2019-06-19,8240,Thayngen,277
2019-06-19,6516,Cugnasco-Gerra,184
2019-06-19,9470,Buchs (SG) Grabs,105
2019-06-19,6854,Stabio,198
2019-06-19,6484,Wassen,24
2019-06-19,9434,Au (SG),123
2019-06-19,8304,Wallisellen,21
2019-06-19,8953,Dietikon,27
2019-06-19,6703,Riviera,45
2019-06-19,6957,Capriasca,24
2019-06-19,8038,Zürich,28
2019-06-19,6997,Sessa,148
2019-06-19,6822,Arogno,507
2019-06-19,6563,Mesocco,175
2019-06-19,5430,Wettingen,27
2019-06-19,6490,Andermatt,41
2019-06-19,9463,Oberriet (SG),53
2019-06-19,6600,Locarno Muralto,1098
2019-06-19,3822,Lauterbrunnen,31
2019-06-19,6535,Roveredo (GR),215
2019-06-19,9466,Sennwald,30
2019-06-19,4303,Kaiseraugst,52
2019-06-19,4051,Basel,69
2019-06-19,6644,Orselina,32
2019-06-19,6558,Lostallo,45
2019-06-19,8002,Zürich,46
2019-06-19,6612,Ascona,462
2019-06-19,6929,Gravesano,1025
2019-06-19,6537,Grono,58
2019-06-19,6503,Bellinzona,135
2019-06-19,6874,Castel San Pietro,314
2019-06-19,6807,Torricella-Taverne,1426
2019-06-19,6595,Lavertezzo,286
2019-06-19,6452,Riemenstalden Sisikon,35
2019-06-19,7430,Rongellen Thusis,42
2019-06-19,6864,Mendrisio,400
2019-06-19,7310,Bad Ragaz,22
2019-06-19,6718,Blenio,85
2019-06-19,6984,Pura,611
2019-06-19,8006,Zürich,27
2019-06-19,6810,Isone,43
2019-06-19,8055,Zürich,21
2019-06-19,4056,Basel,369
2019-06-19,6839,Breggia,330
2019-06-19,6722,Acquarossa,27
2019-06-19,8232,Merishausen,22
2019-06-19,-1,Other,5065
2019-06-20,7304,Maienfeld,45
2019-06-20,6979,Lugano,198
2019-06-20,6855,Stabio,2398
2019-06-20,6512,Bellinzona,792
2019-06-20,6986,Curio Miglieglia Novaggio,401
2019-06-20,6690,Cevio,23
2019-06-20,8887,Mels,25
2019-06-20,6954,Capriasca,282
2019-06-20,6527,Riviera,94
2019-06-20,6374,Buochs,31
2019-06-20,8200,Schaffhausen,34
2019-06-20,6808,Torricella-Taverne,121
2019-06-20,8005,Zürich,219
2019-06-20,6576,Gambarogno,36
2019-06-20,8044,Dübendorf Zürich,27
2019-06-20,6918,Lugano,583
2019-06-20,6883,Novazzano,827
2019-06-20,6744,Personico,26
2019-06-20,5000,Aarau,52
2019-06-20,6776,Quinto,325
2019-06-20,6830,Chiasso,12944
2019-06-20,9469,Sennwald,57
2019-06-20,4614,Hägendorf,22
2019-06-20,8045,Zürich,65
2019-06-20,6764,Faido,90
2019-06-20,6939,Alto Malcantone,274
2019-06-20,6675,Cevio,25
2019-06-20,6655,Centovalli,27
2019-06-20,6515,Bellinzona,80
2019-06-20,6634,Brione (Verzasca),27
2019-06-20,9000,St. Gallen,34
2019-06-20,4058,Basel,85
2019-06-20,6370,Oberdorf (NW) Stans,41
2019-06-20,6804,Monteceneri,186
2019-06-20,6877,Coldrerio,1541
2019-06-20,8303,Bassersdorf,24
2019-06-20,9443,Widnau,215
2019-06-20,9476,Wartau,55
2019-06-20,6914,Lugano,298
2019-06-20,6872,Mendrisio,77
2019-06-20,9465,Sennwald,57
2019-06-20,4322,Mumpf,25
2019-06-20,9464,Altstätten Rüthi (SG),389
2019-06-20,6987,Caslano,3201
2019-06-20,6723,Acquarossa,25
2019-06-20,6968,Lugano,127
2019-06-20,6713,Serravalle,85
2019-06-20,6006,Luzern,42
2019-06-20,7000,Chur,113
2019-06-20,6208,Oberkirch,22
2019-06-20,6873,Castel San Pietro,30
2019-06-20,6010,Alpnach Kriens,89
2019-06-20,8902,Urdorf,28
2019-06-20,4617,Gunzgen,51
2019-06-20,6951,Lugano,53
2019-06-20,6599,Cadenazzo,128
2019-06-20,8600,Dübendorf,34
2019-06-20,6781,Bedretto,53
2019-06-20,6936,Cademario,84
2019-06-20,6828,Balerna,1305
2019-06-20,6487,Göschenen,109
2019-06-20,9475,Sevelen,152
2019-06-20,6594,Gambarogno,222
2019-06-20,6983,Magliaso,1000
2019-06-20,6670,Avegno Gordevio,39
2019-06-20,4600,Olten,23
2019-06-20,8934,Knonau,22
2019-06-20,6523,Bellinzona,83
2019-06-20,6410,Arth Gersau,84
2019-06-20,6745,Giornico,149
2019-06-20,6534,San Vittore,158
2019-06-20,6300,Zug,64
2019-06-20,6823,Arogno,127
2019-06-20,6717,Blenio,21
2019-06-20,6562,Soazza,67
2019-06-20,6204,Sempach,36
2019-06-20,8050,Zürich,42
2019-06-20,6809,Comunanza Cadenazzo/Montecener,138
2019-06-20,6648,Minusio,459
2019-06-20,8001,Zürich,238
2019-06-20,6777,Quinto,22
2019-06-20,6947,Capriasca,189
2019-06-20,6772,Prato (Leventina),39
2019-06-20,6702,Bellinzona,166
2019-06-20,6863,Mendrisio,35
2019-06-20,6616,Losone,287
2019-06-20,6210,Sursee,32
2019-06-20,6474,Silenen,22
2019-06-20,6760,Faido,126
2019-06-20,8640,Freienbach Rapperswil-Jona,33
2019-06-20,6482,Gurtnellen,33
2019-06-20,8302,Kloten,198
2019-06-20,8233,Bargen (SH),54
2019-06-20,6865,Mendrisio,69
2019-06-20,6652,Terre di Pedemonte,40
2019-06-20,6343,Risch,94
2019-06-20,6773,Prato (Leventina),31
2019-06-20,6528,Bellinzona,336
2019-06-20,6990,Agno,209
2019-06-20,6565,Mesocco,237
2019-06-20,8910,Affoltern am Albis,28
2019-06-20,8810,Horgen,46
2019-06-20,6926,Collina d'Oro,486
2019-06-20,6852,Mendrisio,154
2019-06-20,8048,Zürich,29
2019-06-20,8700,Küsnacht (ZH),26
2019-06-20,4053,Basel,42
2019-06-20,6556,Grono,42
2019-06-20,6833,Vacallo,8336
2019-06-20,6748,Faido,21
2019-06-20,6677,Maggia,61
2019-06-20,6995,Croglio,143
2019-06-20,6375,Beckenried,74
2019-06-20,6955,Capriasca,461
2019-06-20,9444,Diepoldsau,347
2019-06-20,8041,Zürich,26
2019-06-20,6958,Capriasca,323
2019-06-20,6919,Collina d'Oro,105
2019-06-20,6780,Airolo,448
2019-06-20,6862,Mendrisio,401
2019-06-20,7435,Splügen,30
2019-06-20,6518,Bellinzona,137
2019-06-20,6967,Lugano,54
2019-06-20,6593,Cadenazzo,581
2019-06-20,6720,Blenio,68
2019-06-20,8008,Zürich,42
2019-06-20,9477,Wartau,28
2019-06-20,6763,Faido,61
2019-06-20,6573,Gambarogno,58
2019-06-20,6837,Breggia,40
2019-06-20,6978,Lugano,451
2019-06-20,6946,Ponte Capriasca,664
2019-06-20,4457,Diegten,53
2019-06-20,6935,Bioggio,70
2019-06-20,8442,Hettlingen,94
2019-06-20,6827,Brusino Arsizio,210
2019-06-20,6805,Mezzovico-Vira,413
2019-06-20,6211,Dagmersellen,26
2019-06-20,6005,Horw Luzern,74
2019-06-20,6988,Ponte Tresa,2146
2019-06-20,6514,Bellinzona,536
2019-06-20,6533,Lumino,146
2019-06-20,9436,Balgach,40
2019-06-20,6716,Acquarossa,52
2019-06-20,8049,Zürich,22
2019-06-20,7414,Fürstenau,22
2019-06-20,6592,Sant'Antonino,657
2019-06-20,8004,Zürich,132
2019-06-20,6982,Agno,1720
2019-06-20,6950,Capriasca,264
2019-06-20,6524,Bellinzona,53
2019-06-20,6922,Morcote,701
2019-06-20,6053,Alpnach,60
2019-06-20,6203,Neuenkirch,28
2019-06-20,6454,Flüelen,81
2019-06-20,9451,Oberriet (SG),63
2019-06-20,6052,Hergiswil (NW),166
2019-06-20,6598,Tenero-Contra,714
2019-06-20,7411,Sils im Domleschg,43
2019-06-20,6468,Attinghausen,34
2019-06-20,6493,Hospental,25
2019-06-20,6916,Grancia,440
2019-06-20,6959,Lugano,172
2019-06-20,7440,Andeer,51
2019-06-20,6927,Collina d'Oro,200
2019-06-20,6774,Dalpe,43
2019-06-20,6705,Riviera,58
2019-06-20,4127,Birsfelden,46
2019-06-20,6937,Alto Malcantone,115
2019-06-20,8152,Opfikon,36
2019-06-20,6532,Arbedo-Castione,350
2019-06-20,6991,Neggio,83
2019-06-20,6636,Frasco,23
2019-06-20,6525,Bellinzona,85
2019-06-20,6048,Horw,60
2019-06-20,6742,Pollegio,95
2019-06-20,6572,Gambarogno,231
2019-06-20,6613,Ronco sopra Ascona,86
2019-06-20,6443,Morschach,22
2019-06-20,6500,Bellinzona,1934
2019-06-20,6815,Melide,1472
2019-06-20,6866,Mendrisio,91
2019-06-20,7438,Hinterrhein,74
2019-06-20,6340,Baar Neuheim,65
2019-06-20,6832,Chiasso,56
2019-06-20,6460,Altdorf (UR),92
2019-06-20,6834,Morbio Inferiore,778
2019-06-20,6004,Luzern,182
2019-06-20,6710,Biasca,507
2019-06-20,6989,Croglio,371
2019-06-20,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,44
2019-06-20,7302,Landquart,33
2019-06-20,6747,Faido,44
2019-06-20,6817,Maroggia,234
2019-06-20,8032,Zürich,21
2019-06-20,6802,Monteceneri,1236
2019-06-20,8340,Hinwil,29
2019-06-20,6956,Capriasca,160
2019-06-20,8280,Kreuzlingen,77
2019-06-20,8052,Zürich,28
2019-06-20,6574,Gambarogno,39
2019-06-20,9450,Altstätten,36
2019-06-20,6930,Bedano,1009
2019-06-20,6816,Bissone,596
2019-06-20,6614,Brissago,147
2019-06-20,6838,Breggia,156
2019-06-20,6672,Avegno Gordevio,22
2019-06-20,6542,Buseno,26
2019-06-20,4458,Eptingen,29
2019-06-20,9430,St. Margrethen,227
2019-06-20,4052,Basel,78
2019-06-20,6517,Arbedo-Castione,145
2019-06-20,6853,Mendrisio,403
2019-06-20,6806,Monteceneri,254
2019-06-20,7013,Domat/Ems,21
2019-06-20,6440,Ingenbohl,57
2019-06-20,6821,Rovio,63
2019-06-20,6998,Monteggio,1170
2019-06-20,6557,Cama,44
2019-06-20,6875,Castel San Pietro,142
2019-06-20,3988,Obergoms,31
2019-06-20,6362,Stansstad,87
2019-06-20,6577,Gambarogno,42
2019-06-20,8003,Zürich,23
2019-06-20,6472,Erstfeld,218
2019-06-20,6945,Origlio,749
2019-06-20,6934,Bioggio,577
2019-06-20,6921,Vico Morcote,296
2019-06-20,6826,Riva San Vitale,570
2019-06-20,6596,Gordola,426
2019-06-20,9462,Oberriet (SG),41
2019-06-20,6981,Bedigliora Croglio Curio,339
2019-06-20,6912,Lugano,64
2019-06-20,8808,Freienbach,26
2019-06-20,6513,Bellinzona,882
2019-06-20,4132,Muttenz,424
2019-06-20,6653,Terre di Pedemonte,48
2019-06-20,6994,Aranno,218
2019-06-20,6330,Cham,22
2019-06-20,6746,Faido,65
2019-06-20,6825,Mendrisio,368
2019-06-20,4057,Basel,808
2019-06-20,6633,Lavertezzo,40
2019-06-20,4133,Pratteln,71
2019-06-20,6803,Monteceneri,146
2019-06-20,4624,Härkingen,39
2019-06-20,6775,Quinto,103
2019-06-20,6917,Lugano,791
2019-06-20,6467,Schattdorf,803
2019-06-20,6960,Capriasca,70
2019-06-20,6992,Bioggio Vernate,88
2019-06-20,6928,Manno,247
2019-06-20,6850,Mendrisio,2839
2019-06-20,6965,Lugano,120
2019-06-20,6721,Acquarossa Serravalle,23
2019-06-20,7306,Fläsch,26
2019-06-20,7412,Scharans,66
2019-06-20,6390,Engelberg,396
2019-06-20,6938,Alto Malcantone,114
2019-06-20,6980,Croglio,67
2019-06-20,8153,Rümlang,22
2019-06-20,6743,Bodio,81
2019-06-20,4310,Rheinfelden,161
2019-06-20,8134,Adliswil,30
2019-06-20,6814,Cadempino Lamone,991
2019-06-20,6818,Melano,507
2019-06-20,6030,Ebikon,27
2019-06-20,6953,Capriasca,753
2019-06-20,8912,Obfelden,48
2019-06-20,6003,Luzern,166
2019-06-20,6023,Rothenburg,255
2019-06-20,6913,Lugano,49
2019-06-20,8240,Thayngen,438
2019-06-20,6516,Cugnasco-Gerra,196
2019-06-20,9470,Buchs (SG) Grabs,125
2019-06-20,6854,Stabio,144
2019-06-20,6484,Wassen,34
2019-06-20,9434,Au (SG),189
2019-06-20,8304,Wallisellen,48
2019-06-20,8953,Dietikon,34
2019-06-20,6703,Riviera,71
2019-06-20,6957,Capriasca,34
2019-06-20,6997,Sessa,169
2019-06-20,6822,Arogno,471
2019-06-20,6563,Mesocco,271
2019-06-20,8412,Neftenbach,28
2019-06-20,5430,Wettingen,22
2019-06-20,6490,Andermatt,70
2019-06-20,9463,Oberriet (SG),53
2019-06-20,6600,Locarno Muralto,952
2019-06-20,6535,Roveredo (GR),198
2019-06-20,9466,Sennwald,44
2019-06-20,4303,Kaiseraugst,48
2019-06-20,4051,Basel,31
2019-06-20,8400,Winterthur,41
2019-06-20,8207,Schaffhausen,29
2019-06-20,6644,Orselina,39
2019-06-20,6558,Lostallo,95
2019-06-20,8002,Zürich,72
2019-06-20,6612,Ascona,619
2019-06-20,6929,Gravesano,495
2019-06-20,5322,Koblenz,25
2019-06-20,6537,Grono,49
2019-06-20,6503,Bellinzona,118
2019-06-20,6654,Terre di Pedemonte,31
2019-06-20,6874,Castel San Pietro,312
2019-06-20,6807,Torricella-Taverne,897
2019-06-20,4410,Liestal,27
2019-06-20,6595,Lavertezzo,130
2019-06-20,6452,Riemenstalden Sisikon,34
2019-06-20,7430,Rongellen Thusis,53
2019-06-20,6864,Mendrisio,388
2019-06-20,7310,Bad Ragaz,28
2019-06-20,6718,Blenio,105
2019-06-20,6984,Pura,529
2019-06-20,8006,Zürich,33
2019-06-20,6810,Isone,66
2019-06-20,6575,Gambarogno,26
2019-06-20,4056,Basel,423
2019-06-20,6632,Vogorno,35
2019-06-20,6839,Breggia,436
2019-06-20,6035,Buchrain,28
2019-06-20,6722,Acquarossa,23
2019-06-20,8232,Merishausen,35
2019-06-20,-1,Other,5369
2019-06-21,7304,Maienfeld,146
2019-06-21,6979,Lugano,174
2019-06-21,6855,Stabio,2435
2019-06-21,6512,Bellinzona,1211
2019-06-21,6074,Giswil,23
2019-06-21,6986,Curio Miglieglia Novaggio,406
2019-06-21,6690,Cevio,21
2019-06-21,8887,Mels,36
2019-06-21,6954,Capriasca,235
2019-06-21,6014,Luzern,33
2019-06-21,6527,Riviera,117
2019-06-21,6374,Buochs,38
2019-06-21,8200,Schaffhausen,60
2019-06-21,6808,Torricella-Taverne,121
2019-06-21,8005,Zürich,211
2019-06-21,6576,Gambarogno,30
2019-06-21,6918,Lugano,490
2019-06-21,6883,Novazzano,1034
2019-06-21,6744,Personico,31
2019-06-21,5000,Aarau,21
2019-06-21,6776,Quinto,1930
2019-06-21,6830,Chiasso,11535
2019-06-21,9469,Sennwald,76
