Date,Municipality From Id,Municipality From Name,Count
2019-06-20,5072,Faido,181
2019-06-20,5144,Arogno,518
2019-06-20,5194,Manno,105
2019-06-20,5287,Riviera,102
2019-06-20,5187,Gravesano,377
2019-06-20,5009,Isone,62
2019-06-20,5129,Sonogno,40
2019-06-20,3291,Bad Ragaz,21
2019-06-20,5268,Vacallo,956
2019-06-20,5398,Gambarogno,347
2019-06-20,3822,Mesocco,152
2019-06-20,5251,Coldrerio,632
2019-06-20,5324,Avegno Gordevio,29
2019-06-20,5151,Bioggio,2012
2019-06-20,5061,Airolo,202
2019-06-20,5236,Collina d'Oro,952
2019-06-20,5219,Rovio,80
2019-06-20,62,Kloten,92
2019-06-20,3901,Chur,27
2019-06-20,-1,Other,2078
2019-06-21,5260,Novazzano,940
2019-06-21,5131,Tenero-Contra,243
2019-06-21,5141,Agno,4454
2019-06-21,5242,Balerna,1428
2019-06-21,6458,Neuchâtel,24
2019-06-21,5237,Alto Malcantone,533
2019-06-21,5120,Muralto,271
2019-06-21,5257,Morbio Inferiore,663
2019-06-21,5161,Cademario,121
2019-06-21,5178,Croglio,679
2019-06-21,5192,Lugano,4275
2019-06-21,5227,Torricella-Taverne,2138
2019-06-21,5195,Maroggia,650
2019-06-21,5269,Breggia,143
2019-06-21,3821,Lostallo,36
2019-06-21,5064,Bodio,49
2019-06-21,5160,Brusino Arsizio,130
2019-06-21,5108,Gordola,221
2019-06-21,3638,Scharans,23
2019-06-21,5199,Mezzovico-Vira,1115
2019-06-21,5193,Magliaso,1461
2019-06-21,5397,Centovalli,52
2019-06-21,3835,San Vittore,85
2019-06-21,1362,Arth,276
2019-06-21,5091,Ascona,529
2019-06-21,5077,Pollegio,42
2019-06-21,261,Zürich,725
2019-06-21,1206,Erstfeld,33
2019-06-21,5017,Sant'Antonino,852
2019-06-21,5281,Biasca,395
2019-06-21,5206,Neggio,144
2019-06-21,5049,Blenio,101
2019-06-21,5002,Bellinzona,5089
2019-06-21,5266,Stabio,2136
2019-06-21,5396,Terre di Pedemonte,67
2019-06-21,3271,Buchs (SG),40
2019-06-21,5113,Locarno,1096
2019-06-21,5189,Lamone,1422
2019-06-21,5238,Monteceneri,2574
2019-06-21,5233,Vico Morcote,458
2019-06-21,5181,Curio,326
2019-06-21,5263,Riva San Vitale,1012
2019-06-21,5213,Ponte Tresa,1295
2019-06-21,1207,Flüelen,22
2019-06-21,5317,Maggia,52
2019-06-21,5149,Bedigliora,272
2019-06-21,5112,Lavertezzo,96
2019-06-21,3834,Roveredo (GR),151
2019-06-21,5310,Cevio,38
2019-06-21,1202,Andermatt,34
2019-06-21,5198,Melide,2088
2019-06-21,5249,Castel San Pietro,364
2019-06-21,5138,Cugnasco-Gerra,141
2019-06-21,5230,Vernate,99
2019-06-21,5048,Acquarossa,99
2019-06-21,3274,Sennwald,46
2019-06-21,191,Dübendorf,21
2019-06-21,3234,Diepoldsau,27
2019-06-21,5121,Orselina,38
2019-06-21,5050,Serravalle,95
2019-06-21,5097,Brissago,54
2019-06-21,1701,Baar,29
2019-06-21,1707,Risch,21
2019-06-21,5118,Minusio,434
2019-06-21,5148,Bedano,1980
2019-06-21,5207,Novaggio,139
2019-06-21,3832,Grono,88
2019-06-21,5143,Aranno,218
2019-06-21,5212,Ponte Capriasca,1238
2019-06-21,230,Winterthur,35
2019-06-21,5222,Sessa,98
2019-06-21,5202,Monteggio,621
2019-06-21,1061,Luzern,114
2019-06-21,5254,Mendrisio,10665
2019-06-21,1213,Schattdorf,74
2019-06-21,5216,Pura,582
2019-06-21,5197,Melano,1004
2019-06-21,3953,Maienfeld,27
2019-06-21,6076,Obergoms,27
2019-06-21,5003,Cadenazzo,742
2019-06-21,5250,Chiasso,3308
2019-06-21,5125,Ronco sopra Ascona,33
2019-06-21,6621,Genève,36
2019-06-21,5171,Caslano,2884
2019-06-21,5079,Quinto,223
2019-06-21,1711,Zug,66
2019-06-21,5154,Bissone,1509
2019-06-21,5203,Morcote,514
2019-06-21,5001,Arbedo-Castione,562
2019-06-21,2701,Basel,215
2019-06-21,5186,Grancia,1538
2019-06-21,1220,Wassen,40
2019-06-21,5208,Origlio,1351
2019-06-21,5226,Capriasca,4694
2019-06-21,5115,Losone,218
2019-06-21,351,Bern,101
2019-06-21,3561,Poschiavo,37
2019-06-21,5010,Lumino,102
2019-06-21,5072,Faido,212
2019-06-21,5144,Arogno,802
2019-06-21,5194,Manno,269
2019-06-21,5287,Riviera,190
2019-06-21,5187,Gravesano,913
2019-06-21,5009,Isone,49
2019-06-21,5268,Vacallo,856
2019-06-21,5078,Prato (Leventina),26
2019-06-21,5398,Gambarogno,597
2019-06-21,3822,Mesocco,109
2019-06-21,5586,Lausanne,36
2019-06-21,5251,Coldrerio,1068
2019-06-21,5324,Avegno Gordevio,43
2019-06-21,5151,Bioggio,3358
2019-06-21,5061,Airolo,276
2019-06-21,5236,Collina d'Oro,1379
2019-06-21,5219,Rovio,123
2019-06-21,62,Kloten,103
2019-06-21,3901,Chur,51
2019-06-21,5073,Giornico,48
2019-06-21,-1,Other,2562
2019-06-22,5260,Novazzano,653
2019-06-22,5131,Tenero-Contra,216
2019-06-22,5141,Agno,3410
2019-06-22,5242,Balerna,1039
2019-06-22,5237,Alto Malcantone,359
2019-06-22,5120,Muralto,204
2019-06-22,5257,Morbio Inferiore,329
2019-06-22,5161,Cademario,94
2019-06-22,5178,Croglio,646
2019-06-22,5192,Lugano,2914
2019-06-22,5227,Torricella-Taverne,1564
2019-06-22,5195,Maroggia,438
2019-06-22,5269,Breggia,120
2019-06-22,3821,Lostallo,49
2019-06-22,5064,Bodio,48
2019-06-22,5160,Brusino Arsizio,102
2019-06-22,5108,Gordola,124
2019-06-22,3638,Scharans,23
2019-06-22,5199,Mezzovico-Vira,444
2019-06-22,5193,Magliaso,1104
2019-06-22,5397,Centovalli,28
2019-06-22,3835,San Vittore,68
2019-06-22,1362,Arth,247
2019-06-22,5091,Ascona,346
2019-06-22,5077,Pollegio,37
2019-06-22,261,Zürich,585
2019-06-22,1201,Altdorf (UR),39
2019-06-22,1206,Erstfeld,31
2019-06-22,5017,Sant'Antonino,704
2019-06-22,5281,Biasca,322
2019-06-22,5206,Neggio,145
2019-06-22,5049,Blenio,82
2019-06-22,5002,Bellinzona,3302
2019-06-22,5266,Stabio,1707
2019-06-22,5396,Terre di Pedemonte,55
2019-06-22,3271,Buchs (SG),46
2019-06-22,5113,Locarno,763
2019-06-22,5189,Lamone,1023
2019-06-22,3831,Cama,21
2019-06-22,5238,Monteceneri,1668
2019-06-22,5233,Vico Morcote,344
2019-06-22,5181,Curio,256
2019-06-22,5263,Riva San Vitale,587
2019-06-22,5213,Ponte Tresa,2178
2019-06-22,1207,Flüelen,57
2019-06-22,5063,Bedretto,24
2019-06-22,5317,Maggia,34
2019-06-22,5149,Bedigliora,232
2019-06-22,3787,St. Moritz,52
2019-06-22,5112,Lavertezzo,47
2019-06-22,3834,Roveredo (GR),171
2019-06-22,5310,Cevio,25
2019-06-22,1202,Andermatt,27
2019-06-22,5198,Melide,1720
2019-06-22,5249,Castel San Pietro,240
2019-06-22,5138,Cugnasco-Gerra,92
2019-06-22,5230,Vernate,81
2019-06-22,5048,Acquarossa,109
2019-06-22,3274,Sennwald,55
2019-06-22,3234,Diepoldsau,24
2019-06-22,5121,Orselina,28
2019-06-22,5050,Serravalle,79
2019-06-22,5097,Brissago,64
2019-06-22,1707,Risch,43
2019-06-22,5118,Minusio,279
2019-06-22,5148,Bedano,1148
2019-06-22,5207,Novaggio,101
2019-06-22,3832,Grono,59
2019-06-22,5143,Aranno,138
2019-06-22,5212,Ponte Capriasca,781
2019-06-22,3551,Brusio,58
2019-06-22,230,Winterthur,55
2019-06-22,5222,Sessa,61
2019-06-22,5202,Monteggio,604
2019-06-22,1061,Luzern,127
2019-06-22,2770,Muttenz,26
2019-06-22,5254,Mendrisio,8413
2019-06-22,1213,Schattdorf,109
2019-06-22,5216,Pura,433
2019-06-22,5197,Melano,582
2019-06-22,1208,Göschenen,23
2019-06-22,6076,Obergoms,26
2019-06-22,5003,Cadenazzo,489
2019-06-22,5250,Chiasso,2752
2019-06-22,5125,Ronco sopra Ascona,33
2019-06-22,5171,Caslano,2466
2019-06-22,5079,Quinto,244
2019-06-22,5154,Bissone,1393
2019-06-22,5203,Morcote,540
2019-06-22,5001,Arbedo-Castione,368
2019-06-22,2701,Basel,250
2019-06-22,5186,Grancia,1618
2019-06-22,1220,Wassen,66
2019-06-22,5208,Origlio,918
2019-06-22,5226,Capriasca,3451
2019-06-22,2939,Schaffhausen,45
2019-06-22,5115,Losone,186
2019-06-22,351,Bern,29
2019-06-22,3561,Poschiavo,38
2019-06-22,5010,Lumino,77
2019-06-22,5072,Faido,163
2019-06-22,5144,Arogno,514
2019-06-22,5194,Manno,119
2019-06-22,5287,Riviera,138
2019-06-22,5187,Gravesano,684
2019-06-22,5009,Isone,46
2019-06-22,5268,Vacallo,842
2019-06-22,5078,Prato (Leventina),29
2019-06-22,5398,Gambarogno,480
2019-06-22,3822,Mesocco,100
2019-06-22,5586,Lausanne,26
2019-06-22,5251,Coldrerio,730
2019-06-22,5324,Avegno Gordevio,33
2019-06-22,5151,Bioggio,2317
2019-06-22,5061,Airolo,117
2019-06-22,5236,Collina d'Oro,1056
2019-06-22,5219,Rovio,57
2019-06-22,62,Kloten,86
2019-06-22,3901,Chur,45
2019-06-22,5073,Giornico,46
2019-06-22,-1,Other,2262
2019-06-23,5136,Onsernone,23
2019-06-23,5260,Novazzano,702
2019-06-23,5131,Tenero-Contra,141
2019-06-23,5141,Agno,2710
2019-06-23,5242,Balerna,937
2019-06-23,5237,Alto Malcantone,424
2019-06-23,5120,Muralto,179
2019-06-23,5257,Morbio Inferiore,312
2019-06-23,5161,Cademario,96
2019-06-23,5178,Croglio,460
2019-06-23,5192,Lugano,3496
2019-06-23,5227,Torricella-Taverne,828
2019-06-23,5195,Maroggia,504
2019-06-23,5269,Breggia,160
2019-06-23,5064,Bodio,36
2019-06-23,5160,Brusino Arsizio,140
2019-06-23,5108,Gordola,104
2019-06-23,3638,Scharans,22
2019-06-23,5199,Mezzovico-Vira,316
2019-06-23,5193,Magliaso,895
2019-06-23,5397,Centovalli,54
2019-06-23,5323,Lavizzara,34
2019-06-23,3835,San Vittore,66
2019-06-23,1362,Arth,186
2019-06-23,5091,Ascona,414
2019-06-23,5077,Pollegio,29
2019-06-23,261,Zürich,438
2019-06-23,3851,Davos,29
2019-06-23,1201,Altdorf (UR),21
2019-06-23,1206,Erstfeld,21
2019-06-23,5017,Sant'Antonino,158
2019-06-23,5281,Biasca,224
2019-06-23,5206,Neggio,100
2019-06-23,5049,Blenio,358
2019-06-23,5002,Bellinzona,2306
2019-06-23,5266,Stabio,1540
2019-06-23,5396,Terre di Pedemonte,53
2019-06-23,3271,Buchs (SG),44
2019-06-23,5113,Locarno,550
2019-06-23,5189,Lamone,522
2019-06-23,5238,Monteceneri,1327
2019-06-23,5233,Vico Morcote,456
2019-06-23,5181,Curio,164
2019-06-23,5263,Riva San Vitale,694
2019-06-23,5213,Ponte Tresa,1412
2019-06-23,1207,Flüelen,51
2019-06-23,5063,Bedretto,107
2019-06-23,5317,Maggia,114
2019-06-23,5149,Bedigliora,164
2019-06-23,3787,St. Moritz,64
2019-06-23,5112,Lavertezzo,124
2019-06-23,3834,Roveredo (GR),115
2019-06-23,5310,Cevio,96
2019-06-23,1202,Andermatt,34
2019-06-23,5198,Melide,2086
2019-06-23,5249,Castel San Pietro,268
2019-06-23,5138,Cugnasco-Gerra,87
2019-06-23,5230,Vernate,66
2019-06-23,5048,Acquarossa,208
2019-06-23,3792,Bregaglia,32
2019-06-23,5095,Brione (Verzasca),42
2019-06-23,3274,Sennwald,49
2019-06-23,191,Dübendorf,24
2019-06-23,3234,Diepoldsau,32
2019-06-23,5121,Orselina,33
2019-06-23,5050,Serravalle,128
2019-06-23,5097,Brissago,42
2019-06-23,1707,Risch,27
2019-06-23,5118,Minusio,244
2019-06-23,5148,Bedano,656
2019-06-23,5207,Novaggio,98
2019-06-23,3832,Grono,49
2019-06-23,5071,Dalpe,56
2019-06-23,5143,Aranno,167
2019-06-23,5212,Ponte Capriasca,537
2019-06-23,3551,Brusio,85
2019-06-23,5222,Sessa,65
2019-06-23,5202,Monteggio,516
2019-06-23,1061,Luzern,157
2019-06-23,2770,Muttenz,36
2019-06-23,5254,Mendrisio,8052
2019-06-23,1213,Schattdorf,84
2019-06-23,5216,Pura,322
2019-06-23,5197,Melano,504
2019-06-23,1208,Göschenen,22
2019-06-23,6076,Obergoms,78
2019-06-23,5003,Cadenazzo,177
2019-06-23,5250,Chiasso,2793
2019-06-23,5125,Ronco sopra Ascona,58
2019-06-23,6621,Genève,27
2019-06-23,5171,Caslano,2293
2019-06-23,5079,Quinto,368
2019-06-23,1711,Zug,26
2019-06-23,3823,Soazza,25
2019-06-23,5154,Bissone,1791
2019-06-23,5203,Morcote,614
2019-06-23,5001,Arbedo-Castione,224
2019-06-23,2701,Basel,230
2019-06-23,5186,Grancia,355
2019-06-23,5208,Origlio,1020
2019-06-23,5226,Capriasca,3338
2019-06-23,5115,Losone,138
2019-06-23,3789,Sils im Engadin/Segl,38
2019-06-23,351,Bern,34
2019-06-23,3561,Poschiavo,62
2019-06-23,5010,Lumino,52
2019-06-23,3694,Splügen,36
2019-06-23,5072,Faido,363
2019-06-23,5144,Arogno,589
2019-06-23,5194,Manno,84
2019-06-23,5287,Riviera,129
2019-06-23,5187,Gravesano,270
2019-06-23,5009,Isone,56
2019-06-23,5129,Sonogno,21
2019-06-23,5268,Vacallo,919
2019-06-23,3837,Calanca,40
2019-06-23,5078,Prato (Leventina),52
2019-06-23,3790,Silvaplana,25
2019-06-23,5398,Gambarogno,354
2019-06-23,3822,Mesocco,301
2019-06-23,5586,Lausanne,27
2019-06-23,5251,Coldrerio,821
2019-06-23,5324,Avegno Gordevio,97
2019-06-23,3543,Surses,39
2019-06-23,5151,Bioggio,1547
2019-06-23,5061,Airolo,315
2019-06-23,5236,Collina d'Oro,869
2019-06-23,5219,Rovio,44
2019-06-23,62,Kloten,117
2019-06-23,3901,Chur,28
2019-06-23,5073,Giornico,81
2019-06-23,-1,Other,2136
2019-06-24,5260,Novazzano,1059
2019-06-24,5131,Tenero-Contra,226
2019-06-24,5141,Agno,4656
2019-06-24,5242,Balerna,1700
2019-06-24,5237,Alto Malcantone,551
2019-06-24,5120,Muralto,210
2019-06-24,5257,Morbio Inferiore,723
2019-06-24,5161,Cademario,95
2019-06-24,5178,Croglio,700
2019-06-24,5192,Lugano,4351
2019-06-24,5227,Torricella-Taverne,2229
2019-06-24,5195,Maroggia,537
2019-06-24,6009,Simplon,41
2019-06-24,5269,Breggia,193
2019-06-24,3821,Lostallo,63
2019-06-24,5064,Bodio,66
2019-06-24,5160,Brusino Arsizio,110
2019-06-24,5108,Gordola,238
2019-06-24,5199,Mezzovico-Vira,1378
2019-06-24,5193,Magliaso,1442
2019-06-24,5397,Centovalli,51
2019-06-24,3835,San Vittore,97
2019-06-24,5076,Personico,21
2019-06-24,1362,Arth,193
2019-06-24,5091,Ascona,360
2019-06-24,5077,Pollegio,69
2019-06-24,261,Zürich,418
2019-06-24,3983,Medel (Lucmagn),83
2019-06-24,3986,Tujetsch,32
2019-06-24,1206,Erstfeld,32
2019-06-24,5017,Sant'Antonino,927
2019-06-24,5281,Biasca,493
2019-06-24,5206,Neggio,165
2019-06-24,5049,Blenio,208
2019-06-24,5002,Bellinzona,5630
2019-06-24,5266,Stabio,2369
2019-06-24,5396,Terre di Pedemonte,97
2019-06-24,3271,Buchs (SG),35
2019-06-24,5113,Locarno,1165
2019-06-24,5189,Lamone,1510
2019-06-24,3831,Cama,26
2019-06-24,5238,Monteceneri,3004
2019-06-24,5233,Vico Morcote,344
2019-06-24,5181,Curio,319
2019-06-24,5263,Riva San Vitale,1053
2019-06-24,5213,Ponte Tresa,808
2019-06-24,1207,Flüelen,27
2019-06-24,5063,Bedretto,41
2019-06-24,5317,Maggia,94
2019-06-24,5149,Bedigliora,294
2019-06-24,3787,St. Moritz,46
2019-06-24,371,Biel/Bienne,30
2019-06-24,5112,Lavertezzo,92
2019-06-24,3834,Roveredo (GR),155
2019-06-24,5310,Cevio,23
2019-06-24,1202,Andermatt,44
2019-06-24,5198,Melide,1864
2019-06-24,5249,Castel San Pietro,431
2019-06-24,5138,Cugnasco-Gerra,132
2019-06-24,5230,Vernate,108
2019-06-24,5048,Acquarossa,109
2019-06-24,3274,Sennwald,24
2019-06-24,5121,Orselina,30
2019-06-24,5050,Serravalle,91
2019-06-24,5097,Brissago,80
2019-06-24,1701,Baar,25
2019-06-24,1707,Risch,48
2019-06-24,5118,Minusio,371
2019-06-24,5148,Bedano,2234
2019-06-24,5207,Novaggio,154
2019-06-24,3832,Grono,81
2019-06-24,5143,Aranno,244
2019-06-24,5212,Ponte Capriasca,1076
2019-06-24,3551,Brusio,39
2019-06-24,5222,Sessa,99
2019-06-24,5202,Monteggio,604
2019-06-24,1061,Luzern,108
2019-06-24,2770,Muttenz,22
2019-06-24,5254,Mendrisio,12252
2019-06-24,1213,Schattdorf,89
2019-06-24,5216,Pura,535
2019-06-24,5197,Melano,946
2019-06-24,6076,Obergoms,27
2019-06-24,5003,Cadenazzo,756
2019-06-24,5250,Chiasso,3418
2019-06-24,5125,Ronco sopra Ascona,57
2019-06-24,6621,Genève,28
2019-06-24,5171,Caslano,2785
2019-06-24,5079,Quinto,190
2019-06-24,1711,Zug,28
2019-06-24,3823,Soazza,37
2019-06-24,5154,Bissone,1444
2019-06-24,5203,Morcote,511
2019-06-24,5001,Arbedo-Castione,647
2019-06-24,2701,Basel,175
2019-06-24,5186,Grancia,1364
2019-06-24,5208,Origlio,1253
2019-06-24,5226,Capriasca,4856
2019-06-24,5115,Losone,291
2019-06-24,351,Bern,43
2019-06-24,3561,Poschiavo,33
2019-06-24,5010,Lumino,123
2019-06-24,5072,Faido,287
2019-06-24,5144,Arogno,733
2019-06-24,5194,Manno,269
2019-06-24,5287,Riviera,235
2019-06-24,5187,Gravesano,919
2019-06-24,5009,Isone,100
2019-06-24,5268,Vacallo,908
2019-06-24,5398,Gambarogno,660
2019-06-24,3822,Mesocco,129
2019-06-24,5251,Coldrerio,1382
2019-06-24,5200,Miglieglia,22
2019-06-24,5324,Avegno Gordevio,49
2019-06-24,5151,Bioggio,4148
2019-06-24,5061,Airolo,165
2019-06-24,5236,Collina d'Oro,1494
2019-06-24,5219,Rovio,121
2019-06-24,62,Kloten,77
2019-06-24,3901,Chur,24
2019-06-24,5073,Giornico,63
2019-06-24,1367,Muotathal,22
2019-06-24,-1,Other,1950
2019-06-25,5260,Novazzano,1119
2019-06-25,5131,Tenero-Contra,205
2019-06-25,5141,Agno,4618
2019-06-25,5242,Balerna,1717
2019-06-25,5237,Alto Malcantone,547
2019-06-25,5120,Muralto,230
2019-06-25,5257,Morbio Inferiore,691
2019-06-25,5161,Cademario,97
2019-06-25,5178,Croglio,702
2019-06-25,5192,Lugano,4323
2019-06-25,5227,Torricella-Taverne,2344
2019-06-25,5195,Maroggia,624
2019-06-25,5269,Breggia,161
2019-06-25,3821,Lostallo,56
2019-06-25,5064,Bodio,76
2019-06-25,5160,Brusino Arsizio,130
2019-06-25,5108,Gordola,251
2019-06-25,5199,Mezzovico-Vira,1410
2019-06-25,5193,Magliaso,1523
2019-06-25,5397,Centovalli,51
2019-06-25,3835,San Vittore,93
2019-06-25,1362,Arth,214
2019-06-25,5091,Ascona,384
2019-06-25,5077,Pollegio,56
2019-06-25,261,Zürich,486
2019-06-25,1206,Erstfeld,64
2019-06-25,5017,Sant'Antonino,964
2019-06-25,5281,Biasca,502
2019-06-25,5206,Neggio,122
2019-06-25,5049,Blenio,96
2019-06-25,5002,Bellinzona,6254
2019-06-25,5266,Stabio,2572
2019-06-25,5396,Terre di Pedemonte,95
2019-06-25,5113,Locarno,1165
2019-06-25,4080,Villmergen,23
2019-06-25,5189,Lamone,1553
2019-06-25,3784,Pontresina,39
2019-06-25,5238,Monteceneri,3116
2019-06-25,5233,Vico Morcote,397
2019-06-25,5181,Curio,327
2019-06-25,5263,Riva San Vitale,1042
2019-06-25,5213,Ponte Tresa,1132
2019-06-25,1207,Flüelen,40
2019-06-25,5063,Bedretto,47
2019-06-25,5317,Maggia,56
2019-06-25,5149,Bedigliora,264
2019-06-25,3787,St. Moritz,41
2019-06-25,5112,Lavertezzo,78
2019-06-25,3834,Roveredo (GR),162
2019-06-25,5198,Melide,2234
2019-06-25,5249,Castel San Pietro,468
2019-06-25,5138,Cugnasco-Gerra,143
2019-06-25,5230,Vernate,99
2019-06-25,5048,Acquarossa,71
2019-06-25,5050,Serravalle,93
2019-06-25,5097,Brissago,86
2019-06-25,5118,Minusio,396
2019-06-25,5148,Bedano,2322
2019-06-25,5207,Novaggio,149
2019-06-25,3832,Grono,112
2019-06-25,5143,Aranno,234
2019-06-25,5212,Ponte Capriasca,1072
2019-06-25,3551,Brusio,61
2019-06-25,5222,Sessa,83
2019-06-25,5202,Monteggio,768
2019-06-25,1061,Luzern,115
2019-06-25,5254,Mendrisio,11853
2019-06-25,1213,Schattdorf,60
2019-06-25,5216,Pura,539
2019-06-25,5197,Melano,907
2019-06-25,1208,Göschenen,28
2019-06-25,6076,Obergoms,48
2019-06-25,5003,Cadenazzo,777
2019-06-25,5250,Chiasso,3734
2019-06-25,5125,Ronco sopra Ascona,40
2019-06-25,6621,Genève,31
2019-06-25,5171,Caslano,2877
2019-06-25,5079,Quinto,171
2019-06-25,1711,Zug,43
2019-06-25,3823,Soazza,21
2019-06-25,5154,Bissone,1536
2019-06-25,5203,Morcote,622
2019-06-25,5001,Arbedo-Castione,657
2019-06-25,2701,Basel,156
2019-06-25,5186,Grancia,1414
2019-06-25,5208,Origlio,1343
2019-06-25,5226,Capriasca,5215
2019-06-25,5115,Losone,294
2019-06-25,351,Bern,60
2019-06-25,3561,Poschiavo,60
2019-06-25,5010,Lumino,150
2019-06-25,5072,Faido,189
2019-06-25,5144,Arogno,790
2019-06-25,5194,Manno,254
2019-06-25,5287,Riviera,266
2019-06-25,5187,Gravesano,871
2019-06-25,5009,Isone,104
2019-06-25,5268,Vacallo,854
2019-06-25,5078,Prato (Leventina),27
2019-06-25,5398,Gambarogno,643
2019-06-25,3822,Mesocco,139
2019-06-25,5586,Lausanne,26
2019-06-25,5251,Coldrerio,1328
2019-06-25,5324,Avegno Gordevio,62
2019-06-25,5151,Bioggio,4227
2019-06-25,5061,Airolo,185
2019-06-25,5236,Collina d'Oro,1508
2019-06-25,5219,Rovio,158
2019-06-25,62,Kloten,64
2019-06-25,3901,Chur,38
2019-06-25,5073,Giornico,44
2019-06-25,-1,Other,1920
2019-06-26,5260,Novazzano,1149
2019-06-26,5131,Tenero-Contra,241
2019-06-26,5141,Agno,4592
2019-06-26,5242,Balerna,1763
2019-06-26,5237,Alto Malcantone,547
2019-06-26,5120,Muralto,247
2019-06-26,5257,Morbio Inferiore,732
