Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-05-27T00:00:00,569,<20,323,238,<20,553
2019-05-27T01:00:00,296,<20,138,158,24,272
2019-05-27T02:00:00,155,<20,68,86,<20,150
2019-05-27T03:00:00,81,<20,35,46,<20,64
2019-05-27T04:00:00,234,<20,152,81,73,161
2019-05-27T05:00:00,1102,<20,671,422,411,691
2019-05-27T06:00:00,5481,92,3454,1935,2699,2782
2019-05-27T07:00:00,12038,231,7965,3842,7635,4402
2019-05-27T08:00:00,10439,225,6342,3871,6067,4371
2019-05-27T09:00:00,7080,155,4243,2681,2817,4262
2019-05-27T10:00:00,5735,121,3832,1780,1506,4228
2019-05-27T11:00:00,5582,153,3834,1595,1251,4331
2019-05-27T12:00:00,5207,124,3616,1466,1562,3645
2019-05-27T13:00:00,6632,142,4683,1805,1992,4639
2019-05-27T14:00:00,5554,112,3733,1708,1250,4304
2019-05-27T15:00:00,5450,132,3709,1608,1253,4196
2019-05-27T16:00:00,5797,96,3987,1712,1575,4222
2019-05-27T17:00:00,6539,208,4310,2019,2309,4230
2019-05-27T18:00:00,5606,179,3554,1872,1945,3660
2019-05-27T19:00:00,3589,153,2328,1107,858,2730
2019-05-27T20:00:00,2389,71,1576,741,385,2003
2019-05-27T21:00:00,1672,55,1070,546,205,1467
2019-05-27T22:00:00,1349,28,892,429,154,1195
2019-05-27T23:00:00,835,28,540,266,86,749
2019-05-28T00:00:00,352,<20,193,157,24,327
2019-05-28T01:00:00,181,<20,84,97,27,153
2019-05-28T02:00:00,88,<20,52,35,<20,81
2019-05-28T03:00:00,112,<20,71,40,33,79
2019-05-28T04:00:00,237,<20,151,82,81,156
2019-05-28T05:00:00,1118,28,671,418,435,682
2019-05-28T06:00:00,5496,58,3529,1908,2616,2879
2019-05-28T07:00:00,12715,258,8449,4007,7982,4732
2019-05-28T08:00:00,10580,197,6479,3902,6023,4556
2019-05-28T09:00:00,7530,165,4491,2873,2870,4660
2019-05-28T10:00:00,5816,125,3784,1906,1522,4294
2019-05-28T11:00:00,5539,133,3741,1664,1305,4233
2019-05-28T12:00:00,5521,124,3865,1531,1620,3901
2019-05-28T13:00:00,6558,112,4692,1754,1861,4697
2019-05-28T14:00:00,5619,98,3924,1596,1261,4357
2019-05-28T15:00:00,5713,110,3965,1637,1476,4237
2019-05-28T16:00:00,5904,168,3924,1811,1601,4303
2019-05-28T17:00:00,6626,200,4397,2028,2258,4368
2019-05-28T18:00:00,5633,151,3581,1900,1884,3749
2019-05-28T19:00:00,4250,200,2633,1415,1030,3220
2019-05-28T20:00:00,2808,124,1755,929,445,2363
2019-05-28T21:00:00,2038,74,1333,629,240,1797
2019-05-28T22:00:00,1833,43,1223,566,189,1644
2019-05-28T23:00:00,1133,31,604,497,110,1022
2019-05-29T00:00:00,485,<20,263,216,36,448
2019-05-29T01:00:00,259,<20,134,119,<20,243
2019-05-29T02:00:00,147,<20,83,61,22,125
2019-05-29T03:00:00,107,<20,61,43,<20,91
2019-05-29T04:00:00,254,<20,170,73,88,166
2019-05-29T05:00:00,1196,24,730,442,445,750
2019-05-29T06:00:00,5494,86,3475,1931,2671,2822
2019-05-29T07:00:00,12588,258,8309,4020,7795,4793
2019-05-29T08:00:00,10499,251,6464,3783,5811,4688
2019-05-29T09:00:00,7388,177,4540,2671,2815,4572
2019-05-29T10:00:00,6384,154,4164,2066,1577,4806
2019-05-29T11:00:00,6325,176,4211,1937,1396,4928
2019-05-29T12:00:00,6161,187,4298,1676,1732,4428
2019-05-29T13:00:00,7086,189,5021,1875,1936,5149
2019-05-29T14:00:00,6324,172,4390,1761,1349,4975
2019-05-29T15:00:00,6429,241,4344,1843,1354,5074
2019-05-29T16:00:00,6731,228,4600,1901,1607,5123
2019-05-29T17:00:00,7122,318,4853,1950,2072,5050
2019-05-29T18:00:00,6494,325,4346,1821,1590,4903
2019-05-29T19:00:00,6070,608,3698,1762,1284,4785
2019-05-29T20:00:00,4141,219,2702,1219,554,3586
2019-05-29T21:00:00,2725,148,1750,826,326,2399
2019-05-29T22:00:00,2706,119,1689,897,283,2422
2019-05-29T23:00:00,2182,87,1275,818,152,2029
2019-05-30T00:00:00,1130,<20,733,376,75,1054
2019-05-30T01:00:00,779,<20,418,354,52,727
2019-05-30T02:00:00,383,<20,194,188,32,351
2019-05-30T03:00:00,221,<20,118,102,<20,201
2019-05-30T04:00:00,251,<20,143,87,29,222
2019-05-30T05:00:00,359,<20,213,139,67,291
2019-05-30T06:00:00,753,<20,471,273,212,540
2019-05-30T07:00:00,1296,<20,851,433,380,915
2019-05-30T08:00:00,1994,55,1300,638,510,1483
2019-05-30T09:00:00,3188,176,2116,895,529,2658
2019-05-30T10:00:00,3892,255,2645,991,464,3428
2019-05-30T11:00:00,4508,333,3071,1103,356,4151
2019-05-30T12:00:00,4708,463,2931,1312,403,4304
2019-05-30T13:00:00,4610,210,3142,1257,401,4209
2019-05-30T14:00:00,4860,144,3455,1260,438,4422
2019-05-30T15:00:00,5499,206,3778,1514,390,5109
2019-05-30T16:00:00,5828,207,4096,1525,377,5451
2019-05-30T17:00:00,5952,157,4169,1625,382,5569
2019-05-30T18:00:00,5859,176,3955,1727,422,5436
2019-05-30T19:00:00,4564,128,2733,1702,337,4226
2019-05-30T20:00:00,3651,111,2229,1310,278,3372
2019-05-30T21:00:00,2843,86,1774,983,180,2663
2019-05-30T22:00:00,2256,36,1412,806,143,2113
2019-05-30T23:00:00,1321,35,756,529,93,1227
2019-05-31T00:00:00,713,<20,432,269,36,676
2019-05-31T01:00:00,258,<20,140,116,<20,238
2019-05-31T02:00:00,157,<20,83,73,<20,149
2019-05-31T03:00:00,84,<20,44,39,28,55
2019-05-31T04:00:00,225,<20,150,71,50,174
2019-05-31T05:00:00,799,<20,474,314,297,501
2019-05-31T06:00:00,3661,46,2281,1333,1822,1838
2019-05-31T07:00:00,8782,194,6013,2575,5480,3302
2019-05-31T08:00:00,7886,177,5197,2511,3971,3914
2019-05-31T09:00:00,6441,150,4259,2031,2025,4416
2019-05-31T10:00:00,6417,211,4393,1812,1184,5233
2019-05-31T11:00:00,6464,225,4698,1540,1066,5398
2019-05-31T12:00:00,5776,241,3936,1598,1133,4642
2019-05-31T13:00:00,6506,157,4726,1622,1363,5142
2019-05-31T14:00:00,6151,129,4499,1521,1017,5133
2019-05-31T15:00:00,6366,183,4542,1640,1077,5288
2019-05-31T16:00:00,6635,171,4662,1801,1238,5397
2019-05-31T17:00:00,6201,175,4344,1682,1316,4884
2019-05-31T18:00:00,5415,156,3778,1480,1091,4323
2019-05-31T19:00:00,4518,188,3048,1281,662,3856
2019-05-31T20:00:00,3152,139,2150,862,366,2786
2019-05-31T21:00:00,2707,92,1946,668,273,2434
2019-05-31T22:00:00,2508,102,1764,642,228,2280
2019-05-31T23:00:00,1910,68,1287,554,159,1750
2019-06-01T00:00:00,1113,<20,761,339,60,1052
2019-06-01T01:00:00,737,<20,446,281,34,702
2019-06-01T02:00:00,355,<20,244,110,26,329
2019-06-01T03:00:00,219,<20,137,78,<20,200
2019-06-01T04:00:00,230,<20,119,102,41,189
2019-06-01T05:00:00,336,<20,212,120,112,224
2019-06-01T06:00:00,926,22,608,295,308,618
2019-06-01T07:00:00,2081,25,1480,576,711,1370
2019-06-01T08:00:00,3553,88,2531,933,807,2746
2019-06-01T09:00:00,4718,138,3388,1191,606,4112
2019-06-01T10:00:00,5580,193,4009,1377,582,4998
2019-06-01T11:00:00,5910,148,4368,1393,485,5425
2019-06-01T12:00:00,5591,132,3931,1527,498,5092
2019-06-01T13:00:00,5532,150,3842,1540,529,5003
2019-06-01T14:00:00,6080,145,4186,1749,499,5581
2019-06-01T15:00:00,6116,169,4294,1651,399,5716
2019-06-01T16:00:00,5822,168,4000,1653,405,5417
2019-06-01T17:00:00,5877,145,4097,1635,457,5419
2019-06-01T18:00:00,5377,129,3667,1580,394,4983
2019-06-01T19:00:00,4600,121,3126,1352,416,4184
2019-06-01T20:00:00,3327,116,2205,1005,308,3018
2019-06-01T21:00:00,3006,81,2067,858,204,2802
2019-06-01T22:00:00,2851,54,1963,833,190,2661
2019-06-01T23:00:00,2537,61,1700,775,144,2392
2019-06-02T00:00:00,1489,<20,946,529,57,1431
2019-06-02T01:00:00,1058,<20,598,448,58,999
2019-06-02T02:00:00,514,<20,330,178,<20,504
2019-06-02T03:00:00,265,<20,157,100,22,243
2019-06-02T04:00:00,242,<20,151,89,35,206
2019-06-02T05:00:00,318,<20,193,121,62,255
2019-06-02T06:00:00,680,<20,426,246,150,530
2019-06-02T07:00:00,783,<20,561,211,174,608
2019-06-02T08:00:00,1392,31,979,381,195,1196
2019-06-02T09:00:00,2419,83,1742,592,254,2165
2019-06-02T10:00:00,2902,147,2292,462,218,2684
2019-06-02T11:00:00,4463,113,3454,896,331,4132
2019-06-02T12:00:00,3827,106,2665,1056,259,3568
2019-06-02T13:00:00,4131,129,2882,1119,289,3842
2019-06-02T14:00:00,4068,115,2700,1252,288,3779
2019-06-02T15:00:00,5582,166,4317,1098,383,5198
2019-06-02T16:00:00,5478,187,3696,1594,335,5142
2019-06-02T17:00:00,6392,174,4353,1864,396,5996
2019-06-02T18:00:00,6325,170,4173,1981,446,5878
2019-06-02T19:00:00,4737,122,3114,1499,325,4411
2019-06-02T20:00:00,3497,106,2149,1241,212,3285
2019-06-02T21:00:00,3087,104,1924,1057,204,2882
2019-06-02T22:00:00,2263,55,1283,924,130,2132
2019-06-02T23:00:00,1621,<20,744,861,119,1502
2019-06-03T00:00:00,853,<20,434,409,43,809
2019-06-03T01:00:00,470,<20,187,282,34,436
2019-06-03T02:00:00,168,<20,72,96,<20,151
2019-06-03T03:00:00,143,<20,69,72,25,118
2019-06-03T04:00:00,265,<20,162,101,69,196
2019-06-03T05:00:00,1202,<20,761,430,432,770
2019-06-03T06:00:00,5382,64,3539,1777,2592,2789
2019-06-03T07:00:00,11826,247,7891,3688,7407,4419
2019-06-03T08:00:00,10189,218,6288,3681,5616,4572
2019-06-03T09:00:00,7300,142,4464,2694,2768,4532
2019-06-03T10:00:00,5796,141,3835,1819,1522,4274
2019-06-03T11:00:00,5538,156,3830,1551,1262,4276
2019-06-03T12:00:00,5343,182,3651,1509,1594,3748
2019-06-03T13:00:00,6504,113,4734,1655,1867,4636
2019-06-03T14:00:00,5498,91,3829,1578,1319,4179
2019-06-03T15:00:00,5774,101,4057,1615,1335,4438
2019-06-03T16:00:00,6234,131,4271,1830,1639,4594
2019-06-03T17:00:00,6738,198,4680,1858,2162,4576
2019-06-03T18:00:00,5459,148,3700,1610,1805,3653
2019-06-03T19:00:00,3991,119,2743,1128,927,3064
2019-06-03T20:00:00,2599,90,1794,714,356,2243
2019-06-03T21:00:00,1934,41,1353,539,251,1683
2019-06-03T22:00:00,1520,33,1006,479,164,1356
2019-06-03T23:00:00,902,21,514,366,83,818
2019-06-04T00:00:00,434,<20,253,180,36,397
2019-06-04T01:00:00,229,<20,102,123,23,206
2019-06-04T02:00:00,140,<20,70,68,<20,131
2019-06-04T03:00:00,122,<20,72,46,26,96
2019-06-04T04:00:00,321,23,163,135,82,238
2019-06-04T05:00:00,1139,<20,683,445,413,726
2019-06-04T06:00:00,5832,78,3731,2022,2739,3093
2019-06-04T07:00:00,12473,212,8372,3888,7636,4836
2019-06-04T08:00:00,10647,227,6535,3884,5885,4761
2019-06-04T09:00:00,7589,135,4671,2783,2839,4750
2019-06-04T10:00:00,5966,133,3912,1920,1431,4534
2019-06-04T11:00:00,5958,151,4130,1676,1381,4577
2019-06-04T12:00:00,5474,135,3812,1526,1545,3928
2019-06-04T13:00:00,6035,78,4630,1326,1805,4230
2019-06-04T14:00:00,5799,123,4082,1593,1283,4516
2019-06-04T15:00:00,5751,98,3990,1661,1305,4445
2019-06-04T16:00:00,6299,147,4277,1874,1651,4648
2019-06-04T17:00:00,6712,192,4595,1924,2267,4445
2019-06-04T18:00:00,5820,146,3904,1769,1833,3986
2019-06-04T19:00:00,4226,140,2888,1196,899,3327
2019-06-04T20:00:00,2778,99,1962,716,395,2382
2019-06-04T21:00:00,2234,85,1537,610,226,2007
2019-06-04T22:00:00,1765,29,1180,555,183,1582
2019-06-04T23:00:00,1137,25,718,394,96,1041
2019-06-05T00:00:00,463,<20,293,162,27,435
2019-06-05T01:00:00,214,<20,122,92,<20,197
2019-06-05T02:00:00,138,<20,85,51,<20,126
2019-06-05T03:00:00,129,<20,69,60,31,98
2019-06-05T04:00:00,274,<20,169,96,71,203
2019-06-05T05:00:00,1054,<20,642,402,413,641
2019-06-05T06:00:00,5627,90,3512,2025,2652,2974
2019-06-05T07:00:00,12220,262,8067,3891,7367,4852
2019-06-05T08:00:00,10462,232,6459,3770,5657,4805
2019-06-05T09:00:00,7300,135,4583,2581,2699,4600
2019-06-05T10:00:00,6081,197,3946,1936,1474,4606
2019-06-05T11:00:00,5847,152,3912,1782,1362,4485
2019-06-05T12:00:00,5767,127,3989,1651,1612,4155
2019-06-05T13:00:00,6191,114,4507,1569,1749,4442
2019-06-05T14:00:00,5527,115,3854,1557,1181,4346
2019-06-05T15:00:00,5502,109,3692,1700,1164,4338
2019-06-05T16:00:00,6171,168,4153,1849,1496,4675
2019-06-05T17:00:00,6627,179,4431,2016,2105,4522
2019-06-05T18:00:00,5652,164,3752,1735,1707,3945
2019-06-05T19:00:00,4361,151,2851,1359,901,3460
2019-06-05T20:00:00,2873,77,1928,868,367,2506
2019-06-05T21:00:00,2362,105,1660,596,246,2116
2019-06-05T22:00:00,2014,67,1382,564,198,1816
2019-06-05T23:00:00,1232,28,868,335,110,1121
2019-06-06T00:00:00,543,<20,339,201,31,511
2019-06-06T01:00:00,264,<20,125,138,<20,245
2019-06-06T02:00:00,145,<20,83,60,<20,134
2019-06-06T03:00:00,141,<20,82,57,<20,122
2019-06-06T04:00:00,267,<20,143,111,78,188
2019-06-06T05:00:00,1099,<20,668,419,384,715
2019-06-06T06:00:00,5338,71,3450,1816,2492,2845
2019-06-06T07:00:00,11475,199,7567,3708,7017,4457
2019-06-06T08:00:00,10173,207,6184,3781,5471,4702
2019-06-06T09:00:00,6776,136,4344,2295,2448,4327
2019-06-06T10:00:00,5562,126,3655,1780,1371,4190
2019-06-06T11:00:00,5575,165,3778,1631,1290,4284
2019-06-06T12:00:00,5578,133,3859,1585,1557,4020
2019-06-06T13:00:00,6290,137,4551,1601,1802,4487
2019-06-06T14:00:00,5447,114,3660,1671,1254,4193
2019-06-06T15:00:00,5606,85,3842,1678,1237,4369
2019-06-06T16:00:00,6187,197,4047,1942,1436,4750
2019-06-06T17:00:00,6730,224,4424,2080,1914,4816
2019-06-06T18:00:00,6257,226,3930,2100,1844,4413
2019-06-06T19:00:00,4846,167,3094,1584,1122,3723
2019-06-06T20:00:00,2988,96,1961,930,426,2562
2019-06-06T21:00:00,2249,77,1526,645,304,1945
2019-06-06T22:00:00,1945,55,1269,620,223,1721
2019-06-06T23:00:00,1439,33,875,530,147,1291
2019-06-07T00:00:00,737,<20,419,299,48,689
2019-06-07T01:00:00,341,<20,185,155,28,312
2019-06-07T02:00:00,173,<20,95,75,<20,158
2019-06-07T03:00:00,149,<20,87,59,21,127
2019-06-07T04:00:00,272,<20,165,94,91,181
2019-06-07T05:00:00,1071,<20,641,422,403,668
2019-06-07T06:00:00,5140,52,3244,1843,2381,2758
2019-06-07T07:00:00,11014,207,7316,3489,6868,4145
2019-06-07T08:00:00,9435,173,6036,3225,4884,4551
2019-06-07T09:00:00,6729,161,4350,2218,2235,4494
2019-06-07T10:00:00,5636,100,3838,1697,1357,4279
2019-06-07T11:00:00,5722,141,3986,1594,1206,4516
2019-06-07T12:00:00,5407,149,3659,1598,1419,3987
2019-06-07T13:00:00,6053,145,4281,1626,1551,4501
2019-06-07T14:00:00,5481,132,3689,1659,1224,4257
2019-06-07T15:00:00,6060,228,4062,1770,1404,4655
2019-06-07T16:00:00,6258,185,4262,1810,1548,4710
2019-06-07T17:00:00,6202,242,4302,1657,1626,4575
2019-06-07T18:00:00,5550,261,3624,1664,1307,4243
2019-06-07T19:00:00,5228,276,3314,1637,965,4262
2019-06-07T20:00:00,3585,203,2333,1047,522,3062
2019-06-07T21:00:00,2895,160,1825,908,294,2600
2019-06-07T22:00:00,2642,107,1744,790,236,2406
2019-06-07T23:00:00,1992,69,1180,742,160,1832
2019-06-08T00:00:00,1134,<20,696,424,65,1069
2019-06-08T01:00:00,756,<20,414,337,42,713
2019-06-08T02:00:00,405,<20,227,176,27,378
2019-06-08T03:00:00,324,<20,153,170,<20,303
2019-06-08T04:00:00,279,<20,147,120,36,242
2019-06-08T05:00:00,439,<20,231,202,118,320
2019-06-08T06:00:00,1033,<20,684,331,310,722
2019-06-08T07:00:00,1962,27,1411,524,611,1351
2019-06-08T08:00:00,3272,70,2423,779,776,2495
2019-06-08T09:00:00,4550,141,3402,1006,654,3895
2019-06-08T10:00:00,5305,197,3673,1435,598,4707
2019-06-08T11:00:00,5350,183,3847,1319,511,4839
2019-06-08T12:00:00,5154,159,3572,1422,462,4691
2019-06-08T13:00:00,5269,133,3698,1437,499,4769
2019-06-08T14:00:00,5729,176,3877,1675,482,5246
2019-06-08T15:00:00,5563,134,3871,1556,430,5132
2019-06-08T16:00:00,5445,151,3702,1591,459,4985
2019-06-08T17:00:00,5118,140,3441,1536,371,4746
2019-06-08T18:00:00,4799,132,3354,1312,361,4437
2019-06-08T19:00:00,4772,119,3257,1395,348,4424
2019-06-08T20:00:00,3463,93,2338,1031,222,3241
2019-06-08T21:00:00,3231,68,2243,918,224,3006
2019-06-08T22:00:00,2989,73,1977,938,229,2760
2019-06-08T23:00:00,2481,50,1612,818,145,2335
2019-06-09T00:00:00,1453,<20,933,507,86,1366
2019-06-09T01:00:00,916,<20,595,310,43,873
2019-06-09T02:00:00,545,<20,288,252,25,520
2019-06-09T03:00:00,278,<20,145,129,21,256
2019-06-09T04:00:00,268,<20,155,107,38,230
2019-06-09T05:00:00,316,<20,173,131,63,252
2019-06-09T06:00:00,551,<20,368,177,129,421
2019-06-09T07:00:00,766,<20,533,226,176,589
2019-06-09T08:00:00,1438,28,978,431,225,1212
2019-06-09T09:00:00,2258,65,1543,649,236,2021
2019-06-09T10:00:00,2670,83,1851,734,206,2464
2019-06-09T11:00:00,3268,140,2242,885,231,3037
2019-06-09T12:00:00,3503,115,2315,1072,251,3251
2019-06-09T13:00:00,3255,76,2137,1041,265,2990
2019-06-09T14:00:00,4167,99,2634,1433,320,3847
2019-06-09T15:00:00,4268,78,2702,1487,275,3993
2019-06-09T16:00:00,4494,81,2910,1502,313,4180
2019-06-09T17:00:00,4480,111,2773,1595,244,4236
2019-06-09T18:00:00,4268,74,2594,1599,275,3992
2019-06-09T19:00:00,3968,71,2234,1662,298,3669
2019-06-09T20:00:00,2777,51,1728,997,160,2617
2019-06-09T21:00:00,2320,52,1484,783,140,2180
2019-06-09T22:00:00,1886,29,1181,675,113,1772
2019-06-09T23:00:00,1571,41,813,715,86,1485
2019-06-10T00:00:00,822,<20,489,328,45,777
2019-06-10T01:00:00,479,<20,274,197,<20,459
2019-06-10T02:00:00,254,<20,95,157,<20,239
2019-06-10T03:00:00,195,<20,92,102,<20,181
2019-06-10T04:00:00,170,<20,83,86,<20,150
2019-06-10T05:00:00,288,<20,159,128,70,217
2019-06-10T06:00:00,699,<20,451,241,261,438
2019-06-10T07:00:00,1085,<20,740,329,436,648
2019-06-10T08:00:00,1822,37,1208,575,703,1118
2019-06-10T09:00:00,2330,50,1650,629,527,1803
2019-06-10T10:00:00,2924,76,2220,626,394,2529
2019-06-10T11:00:00,3615,80,2618,916,399,3215
2019-06-10T12:00:00,3419,96,2268,1054,377,3042
2019-06-10T13:00:00,3548,54,2436,1057,423,3125
2019-06-10T14:00:00,4202,91,2754,1356,451,3750
2019-06-10T15:00:00,4217,56,2797,1363,398,3819
2019-06-10T16:00:00,4303,95,2637,1570,390,3913
2019-06-10T17:00:00,4449,78,2651,1720,328,4120
2019-06-10T18:00:00,4272,106,2447,1718,387,3885
2019-06-10T19:00:00,3591,93,2045,1452,237,3353
2019-06-10T20:00:00,2887,51,1572,1263,197,2689
2019-06-10T21:00:00,2797,65,1538,1193,196,2600
2019-06-10T22:00:00,2073,27,1127,918,122,1950
2019-06-10T23:00:00,1132,35,555,541,96,1035
2019-06-11T00:00:00,572,<20,258,309,32,540
2019-06-11T01:00:00,292,<20,127,165,<20,273
2019-06-11T02:00:00,116,<20,58,55,<20,102
2019-06-11T03:00:00,130,<20,80,49,24,106
2019-06-11T04:00:00,241,<20,156,82,82,158
2019-06-11T05:00:00,1128,<20,686,431,413,715
2019-06-11T06:00:00,5229,75,3395,1758,2552,2677
2019-06-11T07:00:00,11375,216,7645,3513,6815,4559
2019-06-11T08:00:00,10026,217,6292,3516,5461,4565
2019-06-11T09:00:00,7387,132,4443,2811,2991,4396
2019-06-11T10:00:00,5860,120,3889,1850,1624,4235
2019-06-11T11:00:00,5939,171,3842,1924,1414,4524
2019-06-11T12:00:00,5561,126,3723,1712,1552,4008
2019-06-11T13:00:00,6425,108,4540,1776,1860,4565
2019-06-11T14:00:00,5690,131,3829,1728,1301,4388
2019-06-11T15:00:00,5531,128,3759,1644,1227,4303
2019-06-11T16:00:00,6016,136,4092,1787,1515,4501
2019-06-11T17:00:00,6442,151,4270,2020,2121,4320
2019-06-11T18:00:00,5458,168,3601,1688,1787,3670
2019-06-11T19:00:00,3825,117,2462,1245,824,3000
2019-06-11T20:00:00,2577,61,1721,795,390,2186
2019-06-11T21:00:00,2107,77,1385,644,223,1884
2019-06-11T22:00:00,1751,44,1246,461,196,1555
2019-06-11T23:00:00,1052,<20,628,405,110,942
2019-06-12T00:00:00,571,<20,350,211,59,511
2019-06-12T01:00:00,384,<20,184,199,23,360
2019-06-12T02:00:00,112,<20,59,51,<20,97
2019-06-12T03:00:00,134,<20,73,59,36,97
2019-06-12T04:00:00,287,<20,190,83,75,212
2019-06-12T05:00:00,1081,<20,670,396,414,667
2019-06-12T06:00:00,5040,74,3320,1645,2506,2534
2019-06-12T07:00:00,11387,235,7575,3576,6953,4434
2019-06-12T08:00:00,9828,204,6078,3545,5475,4353
2019-06-12T09:00:00,7097,152,4386,2558,2604,4492
2019-06-12T10:00:00,5859,112,3877,1868,1554,4305
2019-06-12T11:00:00,6019,126,4191,1700,1469,4549
2019-06-12T12:00:00,5404,82,3883,1437,1548,3855
2019-06-12T13:00:00,6355,90,4538,1726,1725,4629
2019-06-12T14:00:00,6026,101,4178,1747,1380,4646
2019-06-12T15:00:00,5804,113,4212,1479,1199,4605
2019-06-12T16:00:00,5844,124,4067,1652,1454,4390
2019-06-12T17:00:00,4677,115,3140,1421,1420,3256
2019-06-12T18:00:00,4298,107,2648,1541,1316,2981
2019-06-12T19:00:00,3861,114,2326,1420,963,2898
2019-06-12T20:00:00,2754,88,1644,1021,483,2271
2019-06-12T21:00:00,2322,64,1463,795,292,2030
2019-06-12T22:00:00,2039,50,1372,617,187,1852
2019-06-12T23:00:00,1265,33,796,435,141,1124
2019-06-13T00:00:00,700,<20,407,282,37,663
2019-06-13T01:00:00,389,<20,154,233,24,364
2019-06-13T02:00:00,117,<20,71,45,<20,110
2019-06-13T03:00:00,179,<20,120,59,28,151
2019-06-13T04:00:00,278,<20,175,82,72,206
2019-06-13T05:00:00,1097,<20,648,434,389,707
2019-06-13T06:00:00,5364,54,3406,1903,2567,2796
2019-06-13T07:00:00,11163,216,7370,3576,6725,4437
2019-06-13T08:00:00,9696,204,5977,3514,5158,4537
2019-06-13T09:00:00,6879,148,4197,2533,2468,4410
2019-06-13T10:00:00,5594,121,3711,1761,1404,4189
2019-06-13T11:00:00,5520,133,3707,1679,1352,4167
2019-06-13T12:00:00,5563,114,3765,1682,1578,3984
2019-06-13T13:00:00,6554,110,4659,1785,1842,4712
2019-06-13T14:00:00,5757,117,3960,1679,1379,4378
2019-06-13T15:00:00,5432,116,3750,1565,1211,4220
2019-06-13T16:00:00,6562,195,4450,1916,1607,4954
2019-06-13T17:00:00,6986,220,4805,1960,2065,4920
2019-06-13T18:00:00,6389,170,4301,1916,1742,4647
2019-06-13T19:00:00,4808,172,3213,1423,954,3854
2019-06-13T20:00:00,3273,117,2237,918,490,2782
2019-06-13T21:00:00,2644,118,1807,718,321,2323
2019-06-13T22:00:00,2419,60,1702,655,231,2187
2019-06-13T23:00:00,1889,58,1255,576,134,1755
2019-06-14T00:00:00,902,<20,617,279,48,853
2019-06-14T01:00:00,355,<20,202,153,<20,341
2019-06-14T02:00:00,189,<20,107,80,<20,174
2019-06-14T03:00:00,172,<20,111,60,38,133
2019-06-14T04:00:00,319,<20,194,107,68,250
2019-06-14T05:00:00,1174,<20,748,411,450,723
2019-06-14T06:00:00,5508,57,3511,1940,2587,2921
2019-06-14T07:00:00,11613,243,7634,3735,6898,4715
2019-06-14T08:00:00,9819,175,6270,3373,5256,4562
2019-06-14T09:00:00,7277,152,4799,2325,2439,4838
2019-06-14T10:00:00,6437,168,4421,1847,1455,4982
2019-06-14T11:00:00,6658,424,4385,1848,1454,5203
2019-06-14T12:00:00,5940,161,4128,1650,1489,4451
2019-06-14T13:00:00,6482,132,4734,1615,1819,4663
2019-06-14T14:00:00,6397,157,4408,1830,1401,4995
2019-06-14T15:00:00,6151,134,4353,1663,1347,4804
2019-06-14T16:00:00,6682,157,4632,1892,1515,5167
2019-06-14T17:00:00,6288,230,4039,2018,1749,4539
2019-06-14T18:00:00,6187,238,3998,1950,1432,4754
2019-06-14T19:00:00,4634,238,3061,1334,793,3841
2019-06-14T20:00:00,3354,143,2212,998,431,2923
2019-06-14T21:00:00,3032,155,2038,838,304,2728
2019-06-14T22:00:00,2631,57,1848,725,201,2430
2019-06-14T23:00:00,2716,53,1780,881,181,2534
2019-06-15T00:00:00,1561,31,1061,467,130,1430
2019-06-15T01:00:00,766,35,467,263,52,714
2019-06-15T02:00:00,480,<20,264,203,25,455
2019-06-15T03:00:00,260,<20,164,91,24,235
2019-06-15T04:00:00,271,<20,167,90,34,237
2019-06-15T05:00:00,515,<20,327,184,141,374
2019-06-15T06:00:00,1075,<20,710,350,346,728
2019-06-15T07:00:00,2276,33,1668,574,706,1569
2019-06-15T08:00:00,3937,60,2848,1028,946,2991
2019-06-15T09:00:00,4980,114,3577,1288,713,4266
2019-06-15T10:00:00,5753,209,4163,1379,629,5123
2019-06-15T11:00:00,5668,97,4135,1435,573,5095
2019-06-15T12:00:00,5351,110,3740,1501,500,4851
2019-06-15T13:00:00,5502,128,3748,1625,490,5011
2019-06-15T14:00:00,6048,119,4242,1686,523,5524
2019-06-15T15:00:00,6140,131,4221,1786,471,5668
2019-06-15T16:00:00,6118,126,4235,1756,471,5646
2019-06-15T17:00:00,5938,105,4148,1684,495,5442
2019-06-15T18:00:00,5216,89,3574,1551,426,4789
2019-06-15T19:00:00,4200,97,2815,1286,374,3825
2019-06-15T20:00:00,3192,90,2223,878,259,2933
2019-06-15T21:00:00,3373,84,2467,821,205,3168
2019-06-15T22:00:00,2935,37,1990,908,213,2722
2019-06-15T23:00:00,2854,91,1990,772,162,2692
2019-06-16T00:00:00,1757,45,1217,494,80,1676
