Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-07-14T04:00:00,3013,21,1038,1953,181,2832
2019-07-14T05:00:00,3203,83,1021,2098,186,3017
2019-07-14T06:00:00,4578,103,1606,2868,400,4178
2019-07-14T07:00:00,5782,148,2407,3227,412,5370
2019-07-14T08:00:00,9587,298,4912,4376,624,8962
2019-07-14T09:00:00,14141,503,7917,5720,858,13282
2019-07-14T10:00:00,17365,494,10434,6436,890,16475
2019-07-14T11:00:00,18831,697,11328,6805,892,17939
2019-07-14T12:00:00,16776,528,9904,6344,900,15875
2019-07-14T13:00:00,15777,555,8817,6403,857,14919
2019-07-14T14:00:00,17844,708,9989,7145,924,16920
2019-07-14T15:00:00,18179,654,10497,7027,932,17247
2019-07-14T16:00:00,18953,947,11158,6848,1024,17929
2019-07-14T17:00:00,18663,718,11013,6931,1103,17560
2019-07-14T18:00:00,17363,723,10260,6379,1011,16352
2019-07-14T19:00:00,16580,568,10482,5530,1024,15556
2019-07-14T20:00:00,12736,683,8057,3995,933,11802
2019-07-14T21:00:00,9509,319,5987,3202,674,8835
2019-07-14T22:00:00,6785,138,4393,2253,484,6300
2019-07-14T23:00:00,4179,59,2740,1379,259,3920
